,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
53,uk,uk,uk,1618380000000.0,06.00,"बुधवार 14 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,37,26,1009,0,0,30,4,2021
54,uk,uk,uk,1618401600000.0,12.00,"बुधवार 14 अप्रैल 2021, 12.00 — 18.00",2,Scattered clouds.,41,37,1005,2,0,14,4,2021
55,uk,uk,uk,1618423200000.0,18.00,"बुधवार 14 अप्रैल 2021, 18.00 — 00.00",14,Haze.,32,28,1006,2,320,32,4,2021
56,True,गुरुवार 15 अप्रैल,15 अप्रैल,1618444800000.0,00.00,"गुरुवार 15 अप्रैल 2021, 00.00 — 06.00",14,Passing clouds.,31,25,1007,2,140,31,4,2021
57,uk,uk,uk,1618466400000.0,06.00,"गुरुवार 15 अप्रैल 2021, 06.00 — 12.00",2,Scattered clouds.,37,31,1009,2,0,22,4,2021
58,uk,uk,uk,1618488000000.0,12.00,"गुरुवार 15 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,40,38,1004,2,270,17,4,2021
59,uk,uk,uk,1618509600000.0,18.00,"गुरुवार 15 अप्रैल 2021, 18.00 — 00.00",13,Clear.,29,27,1006,0,0,39,4,2021
60,True,शुक्रवार 16 अप्रैल,16 अप्रैल,1618531200000.0,00.00,"शुक्रवार 16 अप्रैल 2021, 00.00 — 06.00",13,Clear.,24,23,1006,0,0,48,4,2021
61,uk,uk,uk,1618552800000.0,06.00,"शुक्रवार 16 अप्रैल 2021, 06.00 — 12.00",3,Haze.,39,31,1007,0,0,19,4,2021
62,uk,uk,uk,1618574400000.0,12.00,"शुक्रवार 16 अप्रैल 2021, 12.00 — 18.00",6,Partly sunny.,40,39,1003,7,320,15,4,2021
63,uk,uk,uk,1618596000000.0,18.00,"शुक्रवार 16 अप्रैल 2021, 18.00 — 00.00",13,Clear.,32,28,1006,6,50,32,4,2021
64,True,शनिवार 17 अप्रैल,17 अप्रैल,1618617600000.0,00.00,"शनिवार 17 अप्रैल 2021, 00.00 — 06.00",14,Passing clouds.,26,24,1007,0,0,49,4,2021
65,uk,uk,uk,1618639200000.0,06.00,"शनिवार 17 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,35,28,1010,4,230,32,4,2021
66,uk,uk,uk,1618660800000.0,12.00,"शनिवार 17 अप्रैल 2021, 12.00 — 18.00",6,Partly sunny.,37,36,1006,2,320,19,4,2021
67,uk,uk,uk,1618682400000.0,18.00,"शनिवार 17 अप्रैल 2021, 18.00 — 00.00",13,Clear.,30,26,1009,2,340,46,4,2021
68,True,रविवार 18 अप्रैल,18 अप्रैल,1618704000000.0,00.00,"रविवार 18 अप्रैल 2021, 00.00 — 06.00",13,Clear.,24,23,1010,0,0,56,4,2021
69,uk,uk,uk,1618725600000.0,06.00,"रविवार 18 अप्रैल 2021, 06.00 — 12.00",3,Haze.,36,29,1012,5,320,30,4,2021
70,uk,uk,uk,1618747200000.0,12.00,"रविवार 18 अप्रैल 2021, 12.00 — 18.00",3,Haze.,38,37,1008,6,320,16,4,2021
71,uk,uk,uk,1618768800000.0,18.00,"रविवार 18 अप्रैल 2021, 18.00 — 00.00",13,Clear.,29,25,1008,0,0,45,4,2021
72,True,सोमवार 19 अप्रैल,19 अप्रैल,1618790400000.0,00.00,"सोमवार 19 अप्रैल 2021, 00.00 — 06.00",13,Clear.,23,22,1007,0,0,53,4,2021
73,uk,uk,uk,1618812000000.0,06.00,"सोमवार 19 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,38,29,1008,2,230,25,4,2021
74,uk,uk,uk,1618833600000.0,12.00,"सोमवार 19 अप्रैल 2021, 12.00 — 18.00",2,Scattered clouds.,40,39,1003,6,270,12,4,2021
75,uk,uk,uk,1618855200000.0,18.00,"सोमवार 19 अप्रैल 2021, 18.00 — 00.00",13,Clear.,30,26,1005,0,0,34,4,2021
76,True,मंगलवार 20 अप्रैल,20 अप्रैल,1618876800000.0,00.00,"मंगलवार 20 अप्रैल 2021, 00.00 — 06.00",13,Clear.,23,22,1004,0,0,48,4,2021
77,uk,uk,uk,1618898400000.0,06.00,"मंगलवार 20 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,39,30,1005,3,230,22,4,2021
78,uk,uk,uk,1618920000000.0,12.00,"मंगलवार 20 अप्रैल 2021, 12.00 — 18.00",6,Partly sunny.,40,37,1000,3,140,20,4,2021
79,uk,uk,uk,1618941600000.0,18.00,"मंगलवार 20 अप्रैल 2021, 18.00 — 00.00",14,Passing clouds.,33,31,1003,2,0,28,4,2021
80,True,बुधवार 21 अप्रैल,21 अप्रैल,1618963200000.0,00.00,"बुधवार 21 अप्रैल 2021, 00.00 — 06.00",17,Overcast.,25,24,1006,0,0,50,4,2021
81,uk,uk,uk,1618984800000.0,06.00,"बुधवार 21 अप्रैल 2021, 06.00 — 12.00",7,Overcast.,34,27,1009,0,0,35,4,2021
82,uk,uk,uk,1619006400000.0,12.00,"बुधवार 21 अप्रैल 2021, 12.00 — 18.00",2,Scattered clouds.,37,35,1006,0,0,22,4,2021
83,uk,uk,uk,1619028000000.0,18.00,"बुधवार 21 अप्रैल 2021, 18.00 — 00.00",22,Thundershowers. Overcast.,27,25,1009,15,270,45,4,2021
84,True,गुरुवार 22 अप्रैल,22 अप्रैल,1619049600000.0,00.00,"गुरुवार 22 अप्रैल 2021, 00.00 — 06.00",13,Clear.,22,21,1009,0,0,62,4,2021
85,uk,uk,uk,1619071200000.0,06.00,"गुरुवार 22 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,33,29,1011,0,0,34,4,2021
86,uk,uk,uk,1619092800000.0,12.00,"गुरुवार 22 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,35,35,1008,2,320,20,4,2021
87,uk,uk,uk,1619114400000.0,18.00,"गुरुवार 22 अप्रैल 2021, 18.00 — 00.00",13,Clear.,29,26,1010,0,0,38,4,2021
88,True,शुक्रवार 23 अप्रैल,23 अप्रैल,1619136000000.0,00.00,"शुक्रवार 23 अप्रैल 2021, 00.00 — 06.00",13,Clear.,25,22,1008,0,0,50,4,2021
89,uk,uk,uk,1619157600000.0,06.00,"शुक्रवार 23 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,36,28,1009,4,90,26,4,2021
90,uk,uk,uk,1619179200000.0,12.00,"शुक्रवार 23 अप्रैल 2021, 12.00 — 18.00",2,Scattered clouds.,40,39,1003,5,270,14,4,2021
91,uk,uk,uk,1619200800000.0,18.00,"शुक्रवार 23 अप्रैल 2021, 18.00 — 00.00",14,Passing clouds.,30,29,1005,0,0,46,4,2021
92,True,शनिवार 24 अप्रैल,24 अप्रैल,1619222400000.0,00.00,"शनिवार 24 अप्रैल 2021, 00.00 — 06.00",13,Clear.,26,23,1006,0,0,68,4,2021
93,uk,uk,uk,1619244000000.0,06.00,"शनिवार 24 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,33,26,1009,7,320,35,4,2021
94,uk,uk,uk,1619265600000.0,12.00,"शनिवार 24 अप्रैल 2021, 12.00 — 18.00",2,Scattered clouds.,36,34,1006,4,320,18,4,2021
95,uk,uk,uk,1619287200000.0,18.00,"शनिवार 24 अप्रैल 2021, 18.00 — 00.00",14,Passing clouds.,27,23,1009,0,0,39,4,2021
96,True,रविवार 25 अप्रैल,25 अप्रैल,1619308800000.0,00.00,"रविवार 25 अप्रैल 2021, 00.00 — 06.00",14,Haze.,21,20,1009,0,0,46,4,2021
97,uk,uk,uk,1619330400000.0,06.00,"रविवार 25 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,35,29,1010,4,320,22,4,2021
98,uk,uk,uk,1619352000000.0,12.00,"रविवार 25 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,37,37,1006,6,320,16,4,2021
99,uk,uk,uk,1619373600000.0,18.00,"रविवार 25 अप्रैल 2021, 18.00 — 00.00",13,Clear.,28,24,1008,0,0,40,4,2021
100,True,सोमवार 26 अप्रैल,26 अप्रैल,1619395200000.0,00.00,"सोमवार 26 अप्रैल 2021, 00.00 — 06.00",13,Clear.,22,20,1007,0,0,50,4,2021
101,uk,uk,uk,1619416800000.0,06.00,"सोमवार 26 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,38,31,1009,0,0,21,4,2021
102,uk,uk,uk,1619438400000.0,12.00,"सोमवार 26 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,40,39,1005,2,320,14,4,2021
103,uk,uk,uk,1619460000000.0,18.00,"सोमवार 26 अप्रैल 2021, 18.00 — 00.00",13,Clear.,27,23,1007,0,0,39,4,2021
104,True,मंगलवार 27 अप्रैल,27 अप्रैल,1619481600000.0,00.00,"मंगलवार 27 अप्रैल 2021, 00.00 — 06.00",13,Clear.,22,21,1006,0,0,43,4,2021
105,uk,uk,uk,1619503200000.0,06.00,"मंगलवार 27 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,40,31,1007,0,0,18,4,2021
106,uk,uk,uk,1619524800000.0,12.00,"मंगलवार 27 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,42,41,1004,6,290,13,4,2021
107,uk,uk,uk,1619546400000.0,18.00,"मंगलवार 27 अप्रैल 2021, 18.00 — 00.00",13,Clear.,30,26,1006,0,0,39,4,2021
108,True,बुधवार 28 अप्रैल,28 अप्रैल,1619568000000.0,00.00,"बुधवार 28 अप्रैल 2021, 00.00 — 06.00",13,Clear.,22,22,1007,0,0,46,4,2021
109,uk,uk,uk,1619589600000.0,06.00,"बुधवार 28 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,42,31,1008,2,320,24,4,2021
110,uk,uk,uk,1619611200000.0,12.00,"बुधवार 28 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,44,42,1004,2,270,14,4,2021
111,uk,uk,uk,1619632800000.0,18.00,"बुधवार 28 अप्रैल 2021, 18.00 — 00.00",13,Clear.,30,28,1006,0,0,39,4,2021
112,True,गुरुवार 29 अप्रैल,29 अप्रैल,1619654400000.0,00.00,"गुरुवार 29 अप्रैल 2021, 00.00 — 06.00",13,Clear.,26,25,1006,0,0,39,4,2021
113,uk,uk,uk,1619676000000.0,06.00,"गुरुवार 29 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,42,33,1007,0,0,26,4,2021
114,uk,uk,uk,1619697600000.0,12.00,"गुरुवार 29 अप्रैल 2021, 12.00 — 18.00",6,Partly sunny.,42,40,1004,0,0,20,4,2021
115,uk,uk,uk,1619719200000.0,18.00,"गुरुवार 29 अप्रैल 2021, 18.00 — 00.00",13,Clear.,33,28,1005,0,0,40,4,2021
116,True,शुक्रवार 30 अप्रैल,30 अप्रैल,1619740800000.0,00.00,"शुक्रवार 30 अप्रैल 2021, 00.00 — 06.00",13,Clear.,27,25,1005,0,0,43,4,2021
117,uk,uk,uk,1619762400000.0,06.00,"शुक्रवार 30 अप्रैल 2021, 06.00 — 12.00",1,Sunny.,39,32,1007,0,0,30,4,2021
118,uk,uk,uk,1619784000000.0,12.00,"शुक्रवार 30 अप्रैल 2021, 12.00 — 18.00",1,Sunny.,41,40,1003,0,0,21,4,2021
119,uk,uk,uk,1619805600000.0,18.00,"शुक्रवार 30 अप्रैल 2021, 18.00 — 00.00",13,Clear.,32,29,1005,0,0,43,4,2021
