,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
58,uk,uk,uk,1568548800000.0,12.00,"रविवार 15 सितंबर 2019, 12.00 — 18.00",22,Thunderstorms. Overcast.,28.0,27.0,1002,1,0,96,9,2019
59,uk,uk,uk,1568570400000.0,18.00,"रविवार 15 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,26.0,26.0,1004,0,0,94,9,2019
60,True,सोमवार 16 सितंबर,16 सितंबर,1568592000000.0,00.00,"सोमवार 16 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,26.0,26.0,1003,0,0,97,9,2019
61,uk,uk,uk,1568613600000.0,06.00,"सोमवार 16 सितंबर 2019, 06.00 — 12.00",6,Partly sunny.,31.0,27.0,1004,3,320,87,9,2019
62,uk,uk,uk,1568635200000.0,12.00,"सोमवार 16 सितंबर 2019, 12.00 — 18.00",7,Overcast.,33.0,32.0,1001,2,320,74,9,2019
63,uk,uk,uk,1568656800000.0,18.00,"सोमवार 16 सितंबर 2019, 18.00 — 00.00",17,Overcast.,28.0,27.0,1003,0,0,90,9,2019
64,True,मंगलवार 17 सितंबर,17 सितंबर,1568678400000.0,00.00,"मंगलवार 17 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,27.0,26.0,1003,0,0,92,9,2019
65,uk,uk,uk,1568700000000.0,06.00,"मंगलवार 17 सितंबर 2019, 06.00 — 12.00",1,Sunny.,33.0,28.0,1005,0,0,82,9,2019
66,uk,uk,uk,1568721600000.0,12.00,"मंगलवार 17 सितंबर 2019, 12.00 — 18.00",2,Scattered clouds.,34.0,28.0,1003,3,50,70,9,2019
67,uk,uk,uk,1568743200000.0,18.00,"मंगलवार 17 सितंबर 2019, 18.00 — 00.00",17,Overcast.,27.0,27.0,1005,0,0,86,9,2019
68,True,बुधवार 18 सितंबर,18 सितंबर,1568764800000.0,00.00,"बुधवार 18 सितंबर 2019, 00.00 — 06.00",14,Haze.,26.0,26.0,1006,0,0,93,9,2019
69,uk,uk,uk,1568786400000.0,06.00,"बुधवार 18 सितंबर 2019, 06.00 — 12.00",7,Overcast.,30.0,27.0,1009,0,0,83,9,2019
70,uk,uk,uk,1568808000000.0,12.00,"बुधवार 18 सितंबर 2019, 12.00 — 18.00",6,Partly sunny.,32.0,31.0,1006,0,0,72,9,2019
71,uk,uk,uk,1568829600000.0,18.00,"बुधवार 18 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,28.0,27.0,1009,0,0,87,9,2019
72,True,गुरुवार 19 सितंबर,19 सितंबर,1568851200000.0,00.00,"गुरुवार 19 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,26.0,26.0,1009,0,0,92,9,2019
73,uk,uk,uk,1568872800000.0,06.00,"गुरुवार 19 सितंबर 2019, 06.00 — 12.00",6,Partly sunny.,28.0,27.0,1011,3,90,84,9,2019
74,uk,uk,uk,1568894400000.0,12.00,"गुरुवार 19 सितंबर 2019, 12.00 — 18.00",18,Drizzle. Overcast.,27.0,26.0,1009,3,90,90,9,2019
75,uk,uk,uk,1568916000000.0,18.00,"गुरुवार 19 सितंबर 2019, 18.00 — 00.00",17,Overcast.,25.0,25.0,1009,0,0,95,9,2019
76,True,शुक्रवार 20 सितंबर,20 सितंबर,1568937600000.0,00.00,"शुक्रवार 20 सितंबर 2019, 00.00 — 06.00",14,Haze.,24.0,24.0,1009,0,0,95,9,2019
77,uk,uk,uk,1568959200000.0,06.00,"शुक्रवार 20 सितंबर 2019, 06.00 — 12.00",7,Overcast.,28.0,25.0,1010,2,90,93,9,2019
78,uk,uk,uk,1568980800000.0,12.00,"शुक्रवार 20 सितंबर 2019, 12.00 — 18.00",7,Overcast.,30.0,29.0,1006,2,90,82,9,2019
79,uk,uk,uk,1569002400000.0,18.00,"शुक्रवार 20 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,28.0,28.0,1008,0,0,91,9,2019
80,True,शनिवार 21 सितंबर,21 सितंबर,1569024000000.0,00.00,"शनिवार 21 सितंबर 2019, 00.00 — 06.00",14,Haze.,25.0,24.0,1007,0,0,92,9,2019
81,uk,uk,uk,1569045600000.0,06.00,"शनिवार 21 सितंबर 2019, 06.00 — 12.00",7,Overcast.,31.0,26.0,1008,0,0,82,9,2019
82,uk,uk,uk,1569067200000.0,12.00,"शनिवार 21 सितंबर 2019, 12.00 — 18.00",6,Partly sunny.,33.0,28.0,1004,0,0,78,9,2019
83,uk,uk,uk,1569088800000.0,18.00,"शनिवार 21 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,26.0,25.0,1008,0,0,88,9,2019
84,True,रविवार 22 सितंबर,22 सितंबर,1569110400000.0,00.00,"रविवार 22 सितंबर 2019, 00.00 — 06.00",17,Overcast.,25.0,25.0,1008,0,0,92,9,2019
85,uk,uk,uk,1569132000000.0,06.00,"रविवार 22 सितंबर 2019, 06.00 — 12.00",6,Partly sunny.,31.0,26.0,1010,2,90,78,9,2019
86,uk,uk,uk,1569153600000.0,12.00,"रविवार 22 सितंबर 2019, 12.00 — 18.00",6,Partly sunny.,31.0,28.0,1007,3,50,76,9,2019
87,uk,uk,uk,1569175200000.0,18.00,"रविवार 22 सितंबर 2019, 18.00 — 00.00",19,Rain. Overcast.,25.0,24.0,1010,0,0,93,9,2019
88,True,सोमवार 23 सितंबर,23 सितंबर,1569196800000.0,00.00,"सोमवार 23 सितंबर 2019, 00.00 — 06.00",34,Drizzle. Overcast.,25.0,25.0,1010,0,0,96,9,2019
89,uk,uk,uk,1569218400000.0,06.00,"सोमवार 23 सितंबर 2019, 06.00 — 12.00",20,Heavy rain. Overcast.,24.0,23.0,1012,3,50,98,9,2019
90,uk,uk,uk,1569240000000.0,12.00,"सोमवार 23 सितंबर 2019, 12.00 — 18.00",7,Overcast.,25.0,25.0,1009,1,140,94,9,2019
91,uk,uk,uk,1569261600000.0,18.00,"सोमवार 23 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,24.0,24.0,1011,0,0,95,9,2019
92,True,मंगलवार 24 सितंबर,24 सितंबर,1569283200000.0,00.00,"मंगलवार 24 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,24.0,24.0,1010,0,0,96,9,2019
93,uk,uk,uk,1569304800000.0,06.00,"मंगलवार 24 सितंबर 2019, 06.00 — 12.00",7,Overcast.,28.0,26.0,1011,2,90,88,9,2019
94,uk,uk,uk,1569326400000.0,12.00,"मंगलवार 24 सितंबर 2019, 12.00 — 18.00",18,Light rain. Overcast.,27.0,26.0,1008,2,50,94,9,2019
95,uk,uk,uk,1569348000000.0,18.00,"मंगलवार 24 सितंबर 2019, 18.00 — 00.00",14,Haze.,25.0,25.0,1010,0,0,93,9,2019
96,True,बुधवार 25 सितंबर,25 सितंबर,1569369600000.0,00.00,"बुधवार 25 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,24.0,24.0,1010,2,90,96,9,2019
97,uk,uk,uk,1569391200000.0,06.00,"बुधवार 25 सितंबर 2019, 06.00 — 12.00",7,Overcast.,29.0,26.0,1012,3,90,88,9,2019
98,uk,uk,uk,1569412800000.0,12.00,"बुधवार 25 सितंबर 2019, 12.00 — 18.00",18,Drizzle. Partly sunny.,26.0,26.0,1009,0,0,94,9,2019
99,uk,uk,uk,1569434400000.0,18.00,"बुधवार 25 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,25.0,25.0,1011,0,0,95,9,2019
100,True,गुरुवार 26 सितंबर,26 सितंबर,1569456000000.0,00.00,"गुरुवार 26 सितंबर 2019, 00.00 — 06.00",17,Overcast.,26.0,25.0,1011,4,50,96,9,2019
101,uk,uk,uk,1569477600000.0,06.00,"गुरुवार 26 सितंबर 2019, 06.00 — 12.00",7,Overcast.,28.0,26.0,1012,0,0,90,9,2019
102,uk,uk,uk,1569499200000.0,12.00,"गुरुवार 26 सितंबर 2019, 12.00 — 18.00",7,Overcast.,27.0,27.0,1009,5,50,84,9,2019
103,uk,uk,uk,1569520800000.0,18.00,"गुरुवार 26 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,25.0,25.0,1011,0,0,92,9,2019
104,True,शुक्रवार 27 सितंबर,27 सितंबर,1569542400000.0,00.00,"शुक्रवार 27 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,25.0,24.0,1010,0,0,96,9,2019
105,uk,uk,uk,1569564000000.0,06.00,"शुक्रवार 27 सितंबर 2019, 06.00 — 12.00",6,Partly sunny.,29.0,26.0,1011,2,230,85,9,2019
106,uk,uk,uk,1569585600000.0,12.00,"शुक्रवार 27 सितंबर 2019, 12.00 — 18.00",7,Overcast.,30.0,28.0,1007,6,320,81,9,2019
107,uk,uk,uk,1569607200000.0,18.00,"शुक्रवार 27 सितंबर 2019, 18.00 — 00.00",34,Light rain. Overcast.,26.0,25.0,1009,0,0,92,9,2019
108,True,शनिवार 28 सितंबर,28 सितंबर,1569628800000.0,00.00,"शनिवार 28 सितंबर 2019, 00.00 — 06.00",17,Overcast.,25.0,25.0,1008,0,0,93,9,2019
109,uk,uk,uk,1569650400000.0,06.00,"शनिवार 28 सितंबर 2019, 06.00 — 12.00",18,Drizzle. Overcast.,26.0,25.0,1009,2,0,90,9,2019
110,uk,uk,uk,1569672000000.0,12.00,"शनिवार 28 सितंबर 2019, 12.00 — 18.00",6,Partly sunny.,28.0,26.0,1006,2,0,86,9,2019
111,uk,uk,uk,1569693600000.0,18.00,"शनिवार 28 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,25.0,25.0,1008,0,0,92,9,2019
112,True,रविवार 29 सितंबर,29 सितंबर,1569715200000.0,00.00,"रविवार 29 सितंबर 2019, 00.00 — 06.00",19,Rain. Overcast.,25.0,25.0,1008,0,0,93,9,2019
113,uk,uk,uk,1569736800000.0,06.00,"रविवार 29 सितंबर 2019, 06.00 — 12.00",7,Overcast.,27.0,25.0,1011,0,0,88,9,2019
114,uk,uk,uk,1569758400000.0,12.00,"रविवार 29 सितंबर 2019, 12.00 — 18.00",6,Partly sunny.,30.0,29.0,1008,2,320,82,9,2019
115,uk,uk,uk,1569780000000.0,18.00,"रविवार 29 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,26.0,25.0,1010,0,0,92,9,2019
116,True,सोमवार 30 सितंबर,30 सितंबर,1569801600000.0,00.00,"सोमवार 30 सितंबर 2019, 00.00 — 06.00",14,Passing clouds.,24.0,24.0,1009,0,0,93,9,2019
117,uk,uk,uk,1569823200000.0,06.00,"सोमवार 30 सितंबर 2019, 06.00 — 12.00",7,Overcast.,29.0,25.0,1010,0,0,82,9,2019
118,uk,uk,uk,1569844800000.0,12.00,"सोमवार 30 सितंबर 2019, 12.00 — 18.00",2,Scattered clouds.,32.0,30.0,1007,0,0,85,9,2019
119,uk,uk,uk,1569866400000.0,18.00,"सोमवार 30 सितंबर 2019, 18.00 — 00.00",14,Passing clouds.,27.0,26.0,1008,0,0,90,9,2019
