,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,सोमवार 1 जून,1 जून,1590969600000.0,00.00,"सोमवार 1 जून 2020, 00.00 — 06.00",13,Clear.,25.0,24.0,1006,0,0,82,6,2020
1,uk,uk,uk,1590991200000.0,06.00,"सोमवार 1 जून 2020, 06.00 — 12.00",1,Sunny.,35.0,29.0,1008,2,50,54,6,2020
2,uk,uk,uk,1591012800000.0,12.00,"सोमवार 1 जून 2020, 12.00 — 18.00",6,Partly sunny.,37.0,36.0,1003,5,50,35,6,2020
3,uk,uk,uk,1591034400000.0,18.00,"सोमवार 1 जून 2020, 18.00 — 00.00",14,Passing clouds.,32.0,25.0,1005,0,0,66,6,2020
4,True,मंगलवार 2 जून,2 जून,1591056000000.0,00.00,"मंगलवार 2 जून 2020, 00.00 — 06.00",36,No weather data available,,,0,0,0,0,6,2020
5,uk,uk,uk,1591077600000.0,06.00,"मंगलवार 2 जून 2020, 06.00 — 12.00",6,Partly sunny.,34.0,30.0,1007,0,0,50,6,2020
6,uk,uk,uk,1591099200000.0,12.00,"मंगलवार 2 जून 2020, 12.00 — 18.00",2,Scattered clouds.,38.0,37.0,1002,0,0,32,6,2020
7,uk,uk,uk,1591120800000.0,18.00,"मंगलवार 2 जून 2020, 18.00 — 00.00",14,Passing clouds.,32.0,30.0,1003,0,0,60,6,2020
8,True,बुधवार 3 जून,3 जून,1591142400000.0,00.00,"बुधवार 3 जून 2020, 00.00 — 06.00",17,Overcast.,29.0,28.0,1003,0,0,66,6,2020
9,uk,uk,uk,1591164000000.0,06.00,"बुधवार 3 जून 2020, 06.00 — 12.00",2,Scattered clouds.,33.0,33.0,1004,0,0,46,6,2020
10,uk,uk,uk,1591185600000.0,12.00,"बुधवार 3 जून 2020, 12.00 — 18.00",7,Overcast.,36.0,34.0,1000,2,50,40,6,2020
11,uk,uk,uk,1591207200000.0,18.00,"बुधवार 3 जून 2020, 18.00 — 00.00",17,Overcast.,30.0,29.0,1003,3,320,58,6,2020
12,True,गुरुवार 4 जून,4 जून,1591228800000.0,00.00,"गुरुवार 4 जून 2020, 00.00 — 06.00",17,Overcast.,29.0,28.0,1002,0,0,67,6,2020
