,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
64,True,शुक्रवार 17 अप्रैल,17 अप्रैल,1587081600000.0,00.00,"शुक्रवार 17 अप्रैल 2020, 00.00 — 06.00",3,Haze.,27.0,27.0,1005,0,0,39,4,2020
65,uk,uk,uk,1587103200000.0,06.00,"शुक्रवार 17 अप्रैल 2020, 06.00 — 12.00",7,Overcast.,35.0,30.0,1006,0,0,28,4,2020
66,uk,uk,uk,1587124800000.0,12.00,"शुक्रवार 17 अप्रैल 2020, 12.00 — 18.00",7,Overcast.,38.0,37.0,1003,0,0,27,4,2020
67,uk,uk,uk,1587146400000.0,18.00,"शुक्रवार 17 अप्रैल 2020, 18.00 — 00.00",13,Clear.,29.0,27.0,1005,0,0,46,4,2020
68,True,शनिवार 18 अप्रैल,18 अप्रैल,1587168000000.0,00.00,"शनिवार 18 अप्रैल 2020, 00.00 — 06.00",1,Sunny.,24.0,24.0,1006,0,0,55,4,2020
69,uk,uk,uk,1587189600000.0,06.00,"शनिवार 18 अप्रैल 2020, 06.00 — 12.00",1,Sunny.,37.0,30.0,1008,4,230,30,4,2020
70,uk,uk,uk,1587211200000.0,12.00,"शनिवार 18 अप्रैल 2020, 12.00 — 18.00",6,Partly sunny.,39.0,37.0,1004,5,270,19,4,2020
71,uk,uk,uk,1587232800000.0,18.00,"शनिवार 18 अप्रैल 2020, 18.00 — 00.00",13,Clear.,31.0,27.0,1005,2,270,38,4,2020
72,True,रविवार 19 अप्रैल,19 अप्रैल,1587254400000.0,00.00,"रविवार 19 अप्रैल 2020, 00.00 — 06.00",1,Sunny.,24.0,24.0,1005,0,0,60,4,2020
73,uk,uk,uk,1587276000000.0,06.00,"रविवार 19 अप्रैल 2020, 06.00 — 12.00",2,Scattered clouds.,34.0,28.0,1007,4,0,36,4,2020
74,uk,uk,uk,1587297600000.0,12.00,"रविवार 19 अप्रैल 2020, 12.00 — 18.00",6,Partly sunny.,36.0,35.0,1004,3,270,25,4,2020
75,uk,uk,uk,1587319200000.0,18.00,"रविवार 19 अप्रैल 2020, 18.00 — 00.00",14,Haze.,28.0,25.0,1006,0,0,49,4,2020
76,True,सोमवार 20 अप्रैल,20 अप्रैल,1587340800000.0,00.00,"सोमवार 20 अप्रैल 2020, 00.00 — 06.00",7,Overcast.,23.0,23.0,1006,0,0,59,4,2020
77,uk,uk,uk,1587362400000.0,06.00,"सोमवार 20 अप्रैल 2020, 06.00 — 12.00",7,Overcast.,29.0,26.0,1008,4,50,51,4,2020
78,uk,uk,uk,1587384000000.0,12.00,"सोमवार 20 अप्रैल 2020, 12.00 — 18.00",6,Partly sunny.,31.0,31.0,1006,0,0,31,4,2020
79,uk,uk,uk,1587405600000.0,18.00,"सोमवार 20 अप्रैल 2020, 18.00 — 00.00",14,Haze.,27.0,23.0,1008,0,0,52,4,2020
80,True,मंगलवार 21 अप्रैल,21 अप्रैल,1587427200000.0,00.00,"मंगलवार 21 अप्रैल 2020, 00.00 — 06.00",3,Haze.,20.0,20.0,1009,0,0,73,4,2020
81,uk,uk,uk,1587448800000.0,06.00,"मंगलवार 21 अप्रैल 2020, 06.00 — 12.00",1,Sunny.,33.0,26.0,1009,2,0,38,4,2020
82,uk,uk,uk,1587470400000.0,12.00,"मंगलवार 21 अप्रैल 2020, 12.00 — 18.00",2,Scattered clouds.,35.0,35.0,1005,0,0,24,4,2020
83,uk,uk,uk,1587492000000.0,18.00,"मंगलवार 21 अप्रैल 2020, 18.00 — 00.00",13,Clear.,28.0,25.0,1007,0,0,48,4,2020
84,True,बुधवार 22 अप्रैल,22 अप्रैल,1587513600000.0,00.00,"बुधवार 22 अप्रैल 2020, 00.00 — 06.00",2,Scattered clouds.,22.0,22.0,1006,0,0,63,4,2020
85,uk,uk,uk,1587535200000.0,06.00,"बुधवार 22 अप्रैल 2020, 06.00 — 12.00",3,Haze.,35.0,29.0,1008,0,0,33,4,2020
86,uk,uk,uk,1587556800000.0,12.00,"बुधवार 22 अप्रैल 2020, 12.00 — 18.00",6,Partly sunny.,36.0,36.0,1004,2,320,21,4,2020
87,uk,uk,uk,1587578400000.0,18.00,"बुधवार 22 अप्रैल 2020, 18.00 — 00.00",14,Passing clouds.,29.0,25.0,1006,0,0,43,4,2020
88,True,गुरुवार 23 अप्रैल,23 अप्रैल,1587600000000.0,00.00,"गुरुवार 23 अप्रैल 2020, 00.00 — 06.00",6,Partly sunny.,24.0,24.0,1006,0,0,49,4,2020
89,uk,uk,uk,1587621600000.0,06.00,"गुरुवार 23 अप्रैल 2020, 06.00 — 12.00",7,Overcast.,28.0,26.0,1009,1,0,49,4,2020
90,uk,uk,uk,1587643200000.0,12.00,"गुरुवार 23 अप्रैल 2020, 12.00 — 18.00",2,Scattered clouds.,35.0,35.0,1003,0,0,27,4,2020
91,uk,uk,uk,1587664800000.0,18.00,"गुरुवार 23 अप्रैल 2020, 18.00 — 00.00",14,Passing clouds.,28.0,26.0,1005,0,0,50,4,2020
92,True,शुक्रवार 24 अप्रैल,24 अप्रैल,1587686400000.0,00.00,"शुक्रवार 24 अप्रैल 2020, 00.00 — 06.00",6,Partly sunny.,23.0,23.0,1005,0,0,75,4,2020
93,uk,uk,uk,1587708000000.0,06.00,"शुक्रवार 24 अप्रैल 2020, 06.00 — 12.00",1,Sunny.,36.0,29.0,1006,4,230,36,4,2020
94,uk,uk,uk,1587729600000.0,12.00,"शुक्रवार 24 अप्रैल 2020, 12.00 — 18.00",3,Haze.,38.0,36.0,1001,2,320,24,4,2020
95,uk,uk,uk,1587751200000.0,18.00,"शुक्रवार 24 अप्रैल 2020, 18.00 — 00.00",13,Clear.,30.0,28.0,1002,0,0,45,4,2020
96,True,शनिवार 25 अप्रैल,25 अप्रैल,1587772800000.0,00.00,"शनिवार 25 अप्रैल 2020, 00.00 — 06.00",14,Passing clouds.,28.0,25.0,1003,1,180,56,4,2020
97,uk,uk,uk,1587794400000.0,06.00,"शनिवार 25 अप्रैल 2020, 06.00 — 12.00",2,Scattered clouds.,36.0,30.0,1005,2,0,32,4,2020
98,uk,uk,uk,1587816000000.0,12.00,"शनिवार 25 अप्रैल 2020, 12.00 — 18.00",2,Scattered clouds.,37.0,37.0,1001,0,0,28,4,2020
99,uk,uk,uk,1587837600000.0,18.00,"शनिवार 25 अप्रैल 2020, 18.00 — 00.00",14,Passing clouds.,32.0,29.0,1005,3,230,40,4,2020
100,True,रविवार 26 अप्रैल,26 अप्रैल,1587859200000.0,00.00,"रविवार 26 अप्रैल 2020, 00.00 — 06.00",1,Sunny.,24.0,24.0,1006,0,0,69,4,2020
101,uk,uk,uk,1587880800000.0,06.00,"रविवार 26 अप्रैल 2020, 06.00 — 12.00",1,Sunny.,36.0,30.0,1006,0,0,36,4,2020
102,uk,uk,uk,1587902400000.0,12.00,"रविवार 26 अप्रैल 2020, 12.00 — 18.00",22,Thunderstorms. Partly sunny.,38.0,26.0,1005,6,50,42,4,2020
103,uk,uk,uk,1587924000000.0,18.00,"रविवार 26 अप्रैल 2020, 18.00 — 00.00",14,Passing clouds.,23.0,22.0,1008,6,50,76,4,2020
104,True,सोमवार 27 अप्रैल,27 अप्रैल,1587945600000.0,00.00,"सोमवार 27 अप्रैल 2020, 00.00 — 06.00",14,Haze.,22.0,20.0,1008,0,0,86,4,2020
105,uk,uk,uk,1587967200000.0,06.00,"सोमवार 27 अप्रैल 2020, 06.00 — 12.00",2,Scattered clouds.,31.0,25.0,1011,2,140,59,4,2020
106,uk,uk,uk,1587988800000.0,12.00,"सोमवार 27 अप्रैल 2020, 12.00 — 18.00",3,Haze.,34.0,34.0,1007,5,50,38,4,2020
107,uk,uk,uk,1588010400000.0,18.00,"सोमवार 27 अप्रैल 2020, 18.00 — 00.00",13,Clear.,29.0,28.0,1010,2,90,52,4,2020
108,True,मंगलवार 28 अप्रैल,28 अप्रैल,1588032000000.0,00.00,"मंगलवार 28 अप्रैल 2020, 00.00 — 06.00",1,Sunny.,24.0,24.0,1010,0,0,78,4,2020
109,uk,uk,uk,1588053600000.0,06.00,"मंगलवार 28 अप्रैल 2020, 06.00 — 12.00",1,Sunny.,33.0,27.0,1011,1,90,54,4,2020
110,uk,uk,uk,1588075200000.0,12.00,"मंगलवार 28 अप्रैल 2020, 12.00 — 18.00",2,Scattered clouds.,35.0,35.0,1006,1,320,34,4,2020
111,uk,uk,uk,1588096800000.0,18.00,"मंगलवार 28 अप्रैल 2020, 18.00 — 00.00",13,Clear.,31.0,29.0,1007,0,0,52,4,2020
112,True,बुधवार 29 अप्रैल,29 अप्रैल,1588118400000.0,00.00,"बुधवार 29 अप्रैल 2020, 00.00 — 06.00",36,No weather data available,,,0,0,0,0,4,2020
113,uk,uk,uk,1588140000000.0,06.00,"बुधवार 29 अप्रैल 2020, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,4,2020
114,uk,uk,uk,1588161600000.0,12.00,"बुधवार 29 अप्रैल 2020, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,4,2020
115,uk,uk,uk,1588183200000.0,18.00,"बुधवार 29 अप्रैल 2020, 18.00 — 00.00",36,No weather data available,,,0,0,0,0,4,2020
116,True,गुरुवार 30 अप्रैल,30 अप्रैल,1588204800000.0,00.00,"गुरुवार 30 अप्रैल 2020, 00.00 — 06.00",36,No weather data available,,,0,0,0,0,4,2020
117,uk,uk,uk,1588226400000.0,06.00,"गुरुवार 30 अप्रैल 2020, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,4,2020
118,uk,uk,uk,1588248000000.0,12.00,"गुरुवार 30 अप्रैल 2020, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,4,2020
119,uk,uk,uk,1588269600000.0,18.00,"गुरुवार 30 अप्रैल 2020, 18.00 — 00.00",14,Passing clouds.,31.0,31.0,1007,6,50,41,4,2020
