,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,रविवार 1 जनवरी,1 जनवरी,1672531200000.0,00.00,"रविवार 1 जनवरी 2023, 00.00 — 06.00",14,Fog.,9,8,1020,0,0,94,1,2023
1,uk,uk,uk,1672552800000.0,06.00,"रविवार 1 जनवरी 2023, 06.00 — 12.00",9,Fog.,16,8,1022,0,0,84,1,2023
2,uk,uk,uk,1672574400000.0,12.00,"रविवार 1 जनवरी 2023, 12.00 — 18.00",1,Sunny.,20,16,1019,0,0,69,1,2023
3,uk,uk,uk,1672596000000.0,18.00,"रविवार 1 जनवरी 2023, 18.00 — 00.00",14,Fog.,12,11,1022,0,0,97,1,2023
4,True,सोमवार 2 जनवरी,2 जनवरी,1672617600000.0,00.00,"सोमवार 2 जनवरी 2023, 00.00 — 06.00",14,Fog.,10,10,1021,0,0,95,1,2023
5,uk,uk,uk,1672639200000.0,06.00,"सोमवार 2 जनवरी 2023, 06.00 — 12.00",9,Fog.,14,10,1023,0,0,81,1,2023
6,uk,uk,uk,1672660800000.0,12.00,"सोमवार 2 जनवरी 2023, 12.00 — 18.00",1,Sunny.,18,12,1021,4,50,76,1,2023
7,uk,uk,uk,1672682400000.0,18.00,"सोमवार 2 जनवरी 2023, 18.00 — 00.00",14,Fog.,10,10,1022,0,0,98,1,2023
8,True,मंगलवार 3 जनवरी,3 जनवरी,1672704000000.0,00.00,"मंगलवार 3 जनवरी 2023, 00.00 — 06.00",14,Fog.,9,8,1022,0,0,94,1,2023
9,uk,uk,uk,1672725600000.0,06.00,"मंगलवार 3 जनवरी 2023, 06.00 — 12.00",9,Fog.,11,9,1025,0,0,88,1,2023
10,uk,uk,uk,1672747200000.0,12.00,"मंगलवार 3 जनवरी 2023, 12.00 — 18.00",1,Sunny.,15,12,1024,0,0,74,1,2023
11,uk,uk,uk,1672768800000.0,18.00,"मंगलवार 3 जनवरी 2023, 18.00 — 00.00",13,Clear.,8,6,1023,0,0,93,1,2023
12,True,बुधवार 4 जनवरी,4 जनवरी,1672790400000.0,00.00,"बुधवार 4 जनवरी 2023, 00.00 — 06.00",14,Fog.,8,6,1023,0,0,98,1,2023
13,uk,uk,uk,1672812000000.0,06.00,"बुधवार 4 जनवरी 2023, 06.00 — 12.00",9,Fog.,11,8,1025,0,0,90,1,2023
14,uk,uk,uk,1672833600000.0,12.00,"बुधवार 4 जनवरी 2023, 12.00 — 18.00",1,Sunny.,15,13,1021,0,0,74,1,2023
15,uk,uk,uk,1672855200000.0,18.00,"बुधवार 4 जनवरी 2023, 18.00 — 00.00",14,Fog.,7,6,1024,0,0,94,1,2023
16,True,गुरुवार 5 जनवरी,5 जनवरी,1672876800000.0,00.00,"गुरुवार 5 जनवरी 2023, 00.00 — 06.00",14,Fog.,6,5,1023,0,0,98,1,2023
17,uk,uk,uk,1672898400000.0,06.00,"गुरुवार 5 जनवरी 2023, 06.00 — 12.00",9,Fog.,10,7,1024,0,0,90,1,2023
18,uk,uk,uk,1672920000000.0,12.00,"गुरुवार 5 जनवरी 2023, 12.00 — 18.00",9,Fog.,14,10,1023,2,320,74,1,2023
19,uk,uk,uk,1672941600000.0,18.00,"गुरुवार 5 जनवरी 2023, 18.00 — 00.00",14,Fog.,6,5,1026,0,0,92,1,2023
20,True,शुक्रवार 6 जनवरी,6 जनवरी,1672963200000.0,00.00,"शुक्रवार 6 जनवरी 2023, 00.00 — 06.00",14,Fog.,7,4,1025,0,0,95,1,2023
21,uk,uk,uk,1672984800000.0,06.00,"शुक्रवार 6 जनवरी 2023, 06.00 — 12.00",9,Fog.,11,7,1026,0,0,86,1,2023
22,uk,uk,uk,1673006400000.0,12.00,"शुक्रवार 6 जनवरी 2023, 12.00 — 18.00",1,Sunny.,14,12,1024,0,0,76,1,2023
23,uk,uk,uk,1673028000000.0,18.00,"शुक्रवार 6 जनवरी 2023, 18.00 — 00.00",14,Fog.,7,5,1024,0,0,93,1,2023
