,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
24,True,गुरुवार 7 अप्रैल,7 अप्रैल,1649289600000.0,00.00,"गुरुवार 7 अप्रैल 2022, 00.00 — 06.00",13,Clear.,21.0,21.0,1009,0,0,50,4,2022
25,uk,uk,uk,1649311200000.0,06.00,"गुरुवार 7 अप्रैल 2022, 06.00 — 12.00",2,Scattered clouds.,39.0,27.0,1010,0,0,27,4,2022
26,uk,uk,uk,1649332800000.0,12.00,"गुरुवार 7 अप्रैल 2022, 12.00 — 18.00",3,Haze.,41.0,39.0,1006,2,320,19,4,2022
27,uk,uk,uk,1649354400000.0,18.00,"गुरुवार 7 अप्रैल 2022, 18.00 — 00.00",36,No weather data available,,,0,0,0,0,4,2022
28,True,शुक्रवार 8 अप्रैल,8 अप्रैल,1649376000000.0,00.00,"शुक्रवार 8 अप्रैल 2022, 00.00 — 06.00",13,Clear.,22.0,20.0,1007,0,0,49,4,2022
29,uk,uk,uk,1649397600000.0,06.00,"शुक्रवार 8 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,41.0,28.0,1007,2,230,27,4,2022
30,uk,uk,uk,1649419200000.0,12.00,"शुक्रवार 8 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,42.0,39.0,1003,1,230,16,4,2022
31,uk,uk,uk,1649440800000.0,18.00,"शुक्रवार 8 अप्रैल 2022, 18.00 — 00.00",13,Clear.,28.0,25.0,1005,0,0,38,4,2022
32,True,शनिवार 9 अप्रैल,9 अप्रैल,1649462400000.0,00.00,"शनिवार 9 अप्रैल 2022, 00.00 — 06.00",13,Clear.,23.0,21.0,1005,0,0,48,4,2022
33,uk,uk,uk,1649484000000.0,06.00,"शनिवार 9 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,42.0,30.0,1005,1,320,26,4,2022
34,uk,uk,uk,1649505600000.0,12.00,"शनिवार 9 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,40.0,40.0,1001,6,320,20,4,2022
35,uk,uk,uk,1649527200000.0,18.00,"शनिवार 9 अप्रैल 2022, 18.00 — 00.00",13,Clear.,29.0,27.0,1004,0,0,37,4,2022
36,True,रविवार 10 अप्रैल,10 अप्रैल,1649548800000.0,00.00,"रविवार 10 अप्रैल 2022, 00.00 — 06.00",13,Clear.,25.0,23.0,1004,0,0,47,4,2022
37,uk,uk,uk,1649570400000.0,06.00,"रविवार 10 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,41.0,33.0,1005,4,230,22,4,2022
38,uk,uk,uk,1649592000000.0,12.00,"रविवार 10 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,43.0,40.0,1001,5,230,18,4,2022
39,uk,uk,uk,1649613600000.0,18.00,"रविवार 10 अप्रैल 2022, 18.00 — 00.00",13,Clear.,31.0,28.0,1003,0,0,36,4,2022
40,True,सोमवार 11 अप्रैल,11 अप्रैल,1649635200000.0,00.00,"सोमवार 11 अप्रैल 2022, 00.00 — 06.00",13,Clear.,25.0,22.0,1003,0,0,48,4,2022
41,uk,uk,uk,1649656800000.0,06.00,"सोमवार 11 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,41.0,41.0,1004,0,0,16,4,2022
42,uk,uk,uk,1649678400000.0,12.00,"सोमवार 11 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,43.0,41.0,1001,2,320,15,4,2022
43,uk,uk,uk,1649700000000.0,18.00,"सोमवार 11 अप्रैल 2022, 18.00 — 00.00",14,Haze.,31.0,29.0,1003,0,0,36,4,2022
44,True,मंगलवार 12 अप्रैल,12 अप्रैल,1649721600000.0,00.00,"मंगलवार 12 अप्रैल 2022, 00.00 — 06.00",13,Clear.,25.0,25.0,1003,0,0,46,4,2022
45,uk,uk,uk,1649743200000.0,06.00,"मंगलवार 12 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,39.0,34.0,1004,5,270,21,4,2022
46,uk,uk,uk,1649764800000.0,12.00,"मंगलवार 12 अप्रैल 2022, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,4,2022
47,uk,uk,uk,1649786400000.0,18.00,"मंगलवार 12 अप्रैल 2022, 18.00 — 00.00",14,Haze.,30.0,27.0,1003,0,0,47,4,2022
48,True,बुधवार 13 अप्रैल,13 अप्रैल,1649808000000.0,00.00,"बुधवार 13 अप्रैल 2022, 00.00 — 06.00",14,Passing clouds.,29.0,27.0,1002,2,270,38,4,2022
49,uk,uk,uk,1649829600000.0,06.00,"बुधवार 13 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,33.0,33.0,1005,0,0,23,4,2022
50,uk,uk,uk,1649851200000.0,12.00,"बुधवार 13 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,39.0,39.0,999,4,270,20,4,2022
51,uk,uk,uk,1649872800000.0,18.00,"बुधवार 13 अप्रैल 2022, 18.00 — 00.00",13,Clear.,30.0,26.0,1002,0,0,42,4,2022
52,True,गुरुवार 14 अप्रैल,14 अप्रैल,1649894400000.0,00.00,"गुरुवार 14 अप्रैल 2022, 00.00 — 06.00",36,No weather data available,,,0,0,0,0,4,2022
53,uk,uk,uk,1649916000000.0,06.00,"गुरुवार 14 अप्रैल 2022, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,4,2022
54,uk,uk,uk,1649937600000.0,12.00,"गुरुवार 14 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,41.0,39.0,1000,5,0,18,4,2022
55,uk,uk,uk,1649959200000.0,18.00,"गुरुवार 14 अप्रैल 2022, 18.00 — 00.00",13,Clear.,31.0,28.0,1002,0,0,40,4,2022
56,True,शुक्रवार 15 अप्रैल,15 अप्रैल,1649980800000.0,00.00,"शुक्रवार 15 अप्रैल 2022, 00.00 — 06.00",14,Passing clouds.,26.0,24.0,1003,0,0,48,4,2022
57,uk,uk,uk,1650002400000.0,06.00,"शुक्रवार 15 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,38.0,30.0,1003,2,160,28,4,2022
58,uk,uk,uk,1650024000000.0,12.00,"शुक्रवार 15 अप्रैल 2022, 12.00 — 18.00",6,Partly sunny.,41.0,39.0,998,6,270,17,4,2022
59,uk,uk,uk,1650045600000.0,18.00,"शुक्रवार 15 अप्रैल 2022, 18.00 — 00.00",14,Passing clouds.,34.0,28.0,1001,2,320,32,4,2022
60,True,शनिवार 16 अप्रैल,16 अप्रैल,1650067200000.0,00.00,"शनिवार 16 अप्रैल 2022, 00.00 — 06.00",2,Scattered clouds.,24.0,24.0,1002,0,0,46,4,2022
61,uk,uk,uk,1650088800000.0,06.00,"शनिवार 16 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,40.0,40.0,1002,4,230,18,4,2022
62,uk,uk,uk,1650110400000.0,12.00,"शनिवार 16 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,41.0,40.0,998,2,270,18,4,2022
63,uk,uk,uk,1650132000000.0,18.00,"शनिवार 16 अप्रैल 2022, 18.00 — 00.00",13,Clear.,29.0,26.0,1001,0,0,42,4,2022
64,True,रविवार 17 अप्रैल,17 अप्रैल,1650153600000.0,00.00,"रविवार 17 अप्रैल 2022, 00.00 — 06.00",13,Clear.,24.0,22.0,1002,0,0,50,4,2022
65,uk,uk,uk,1650175200000.0,06.00,"रविवार 17 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,41.0,41.0,1002,6,230,11,4,2022
66,uk,uk,uk,1650196800000.0,12.00,"रविवार 17 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,43.0,40.0,1000,4,320,16,4,2022
67,uk,uk,uk,1650218400000.0,18.00,"रविवार 17 अप्रैल 2022, 18.00 — 00.00",13,Clear.,31.0,28.0,1003,0,0,37,4,2022
68,True,सोमवार 18 अप्रैल,18 अप्रैल,1650240000000.0,00.00,"सोमवार 18 अप्रैल 2022, 00.00 — 06.00",13,Clear.,27.0,26.0,1003,0,0,40,4,2022
69,uk,uk,uk,1650261600000.0,06.00,"सोमवार 18 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,41.0,32.0,1005,2,320,29,4,2022
70,uk,uk,uk,1650283200000.0,12.00,"सोमवार 18 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,43.0,41.0,1002,5,270,18,4,2022
71,uk,uk,uk,1650304800000.0,18.00,"सोमवार 18 अप्रैल 2022, 18.00 — 00.00",14,Haze.,32.0,28.0,1005,0,0,44,4,2022
72,True,मंगलवार 19 अप्रैल,19 अप्रैल,1650326400000.0,00.00,"मंगलवार 19 अप्रैल 2022, 00.00 — 06.00",13,Clear.,26.0,26.0,1005,0,0,47,4,2022
73,uk,uk,uk,1650348000000.0,06.00,"मंगलवार 19 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,34.0,34.0,1008,4,320,25,4,2022
74,uk,uk,uk,1650369600000.0,12.00,"मंगलवार 19 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,42.0,41.0,1003,5,320,20,4,2022
75,uk,uk,uk,1650391200000.0,18.00,"मंगलवार 19 अप्रैल 2022, 18.00 — 00.00",13,Clear.,30.0,30.0,1005,0,0,41,4,2022
76,True,बुधवार 20 अप्रैल,20 अप्रैल,1650412800000.0,00.00,"बुधवार 20 अप्रैल 2022, 00.00 — 06.00",13,Clear.,32.0,32.0,1004,6,270,28,4,2022
77,uk,uk,uk,1650434400000.0,06.00,"बुधवार 20 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,40.0,35.0,1006,4,270,24,4,2022
78,uk,uk,uk,1650456000000.0,12.00,"बुधवार 20 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,42.0,41.0,1002,2,0,21,4,2022
79,uk,uk,uk,1650477600000.0,18.00,"बुधवार 20 अप्रैल 2022, 18.00 — 00.00",13,Clear.,28.0,28.0,1004,0,0,52,4,2022
80,True,गुरुवार 21 अप्रैल,21 अप्रैल,1650499200000.0,00.00,"गुरुवार 21 अप्रैल 2022, 00.00 — 06.00",14,Passing clouds.,27.0,26.0,1004,0,0,56,4,2022
81,uk,uk,uk,1650520800000.0,06.00,"गुरुवार 21 अप्रैल 2022, 06.00 — 12.00",2,Scattered clouds.,38.0,32.0,1006,3,0,34,4,2022
82,uk,uk,uk,1650542400000.0,12.00,"गुरुवार 21 अप्रैल 2022, 12.00 — 18.00",7,Overcast.,34.0,34.0,1004,4,320,39,4,2022
83,uk,uk,uk,1650564000000.0,18.00,"गुरुवार 21 अप्रैल 2022, 18.00 — 00.00",17,Overcast.,32.0,27.0,1006,0,0,47,4,2022
84,True,शुक्रवार 22 अप्रैल,22 अप्रैल,1650585600000.0,00.00,"शुक्रवार 22 अप्रैल 2022, 00.00 — 06.00",13,Clear.,27.0,26.0,1007,0,0,48,4,2022
85,uk,uk,uk,1650607200000.0,06.00,"शुक्रवार 22 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,37.0,30.0,1009,0,0,34,4,2022
86,uk,uk,uk,1650628800000.0,12.00,"शुक्रवार 22 अप्रैल 2022, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,4,2022
87,uk,uk,uk,1650650400000.0,18.00,"शुक्रवार 22 अप्रैल 2022, 18.00 — 00.00",13,Clear.,30.0,27.0,1006,0,0,44,4,2022
88,True,शनिवार 23 अप्रैल,23 अप्रैल,1650672000000.0,00.00,"शनिवार 23 अप्रैल 2022, 00.00 — 06.00",13,Clear.,25.0,24.0,1006,0,0,51,4,2022
89,uk,uk,uk,1650693600000.0,06.00,"शनिवार 23 अप्रैल 2022, 06.00 — 12.00",2,Scattered clouds.,39.0,31.0,1008,0,0,35,4,2022
90,uk,uk,uk,1650715200000.0,12.00,"शनिवार 23 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,41.0,39.0,1004,2,320,24,4,2022
91,uk,uk,uk,1650736800000.0,18.00,"शनिवार 23 अप्रैल 2022, 18.00 — 00.00",13,Clear.,32.0,32.0,1005,0,0,33,4,2022
92,True,रविवार 24 अप्रैल,24 अप्रैल,1650758400000.0,00.00,"रविवार 24 अप्रैल 2022, 00.00 — 06.00",14,Haze.,25.0,25.0,1004,0,0,49,4,2022
93,uk,uk,uk,1650780000000.0,06.00,"रविवार 24 अप्रैल 2022, 06.00 — 12.00",3,Haze.,39.0,31.0,1007,2,0,27,4,2022
94,uk,uk,uk,1650801600000.0,12.00,"रविवार 24 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,40.0,40.0,1001,4,320,22,4,2022
95,uk,uk,uk,1650823200000.0,18.00,"रविवार 24 अप्रैल 2022, 18.00 — 00.00",13,Clear.,30.0,27.0,1004,0,0,42,4,2022
96,True,सोमवार 25 अप्रैल,25 अप्रैल,1650844800000.0,00.00,"सोमवार 25 अप्रैल 2022, 00.00 — 06.00",13,Clear.,25.0,24.0,1004,0,0,53,4,2022
97,uk,uk,uk,1650866400000.0,06.00,"सोमवार 25 अप्रैल 2022, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,4,2022
98,uk,uk,uk,1650888000000.0,12.00,"सोमवार 25 अप्रैल 2022, 12.00 — 18.00",3,Haze.,40.0,40.0,1001,4,320,23,4,2022
99,uk,uk,uk,1650909600000.0,18.00,"सोमवार 25 अप्रैल 2022, 18.00 — 00.00",13,Clear.,30.0,27.0,1004,0,0,46,4,2022
100,True,मंगलवार 26 अप्रैल,26 अप्रैल,1650931200000.0,00.00,"मंगलवार 26 अप्रैल 2022, 00.00 — 06.00",13,Clear.,26.0,25.0,1004,0,0,52,4,2022
101,uk,uk,uk,1650952800000.0,06.00,"मंगलवार 26 अप्रैल 2022, 06.00 — 12.00",2,Scattered clouds.,40.0,40.0,1005,0,0,21,4,2022
102,uk,uk,uk,1650974400000.0,12.00,"मंगलवार 26 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,42.0,40.0,1002,0,0,23,4,2022
103,uk,uk,uk,1650996000000.0,18.00,"मंगलवार 26 अप्रैल 2022, 18.00 — 00.00",13,Clear.,31.0,27.0,1004,0,0,43,4,2022
104,True,बुधवार 27 अप्रैल,27 अप्रैल,1651017600000.0,00.00,"बुधवार 27 अप्रैल 2022, 00.00 — 06.00",13,Clear.,26.0,24.0,1004,0,0,51,4,2022
105,uk,uk,uk,1651039200000.0,06.00,"बुधवार 27 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,42.0,33.0,1005,1,320,31,4,2022
106,uk,uk,uk,1651060800000.0,12.00,"बुधवार 27 अप्रैल 2022, 12.00 — 18.00",1,Sunny.,44.0,41.0,1001,0,0,22,4,2022
107,uk,uk,uk,1651082400000.0,18.00,"बुधवार 27 अप्रैल 2022, 18.00 — 00.00",13,Clear.,32.0,28.0,1003,0,0,45,4,2022
108,True,गुरुवार 28 अप्रैल,28 अप्रैल,1651104000000.0,00.00,"गुरुवार 28 अप्रैल 2022, 00.00 — 06.00",13,Clear.,26.0,24.0,1004,0,0,54,4,2022
109,uk,uk,uk,1651125600000.0,06.00,"गुरुवार 28 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,43.0,35.0,1005,1,180,29,4,2022
110,uk,uk,uk,1651147200000.0,12.00,"गुरुवार 28 अप्रैल 2022, 12.00 — 18.00",3,Haze.,42.0,42.0,1001,4,320,24,4,2022
111,uk,uk,uk,1651168800000.0,18.00,"गुरुवार 28 अप्रैल 2022, 18.00 — 00.00",13,Clear.,32.0,29.0,1003,0,0,46,4,2022
112,True,शुक्रवार 29 अप्रैल,29 अप्रैल,1651190400000.0,00.00,"शुक्रवार 29 अप्रैल 2022, 00.00 — 06.00",2,Scattered clouds.,26.0,26.0,1004,0,0,51,4,2022
113,uk,uk,uk,1651212000000.0,06.00,"शुक्रवार 29 अप्रैल 2022, 06.00 — 12.00",3,Haze.,37.0,37.0,1005,0,0,26,4,2022
114,uk,uk,uk,1651233600000.0,12.00,"शुक्रवार 29 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,45.0,43.0,999,5,320,20,4,2022
115,uk,uk,uk,1651255200000.0,18.00,"शुक्रवार 29 अप्रैल 2022, 18.00 — 00.00",13,Clear.,35.0,34.0,1001,2,270,30,4,2022
116,True,शनिवार 30 अप्रैल,30 अप्रैल,1651276800000.0,00.00,"शनिवार 30 अप्रैल 2022, 00.00 — 06.00",14,Passing clouds.,30.0,30.0,1000,0,0,36,4,2022
117,uk,uk,uk,1651298400000.0,06.00,"शनिवार 30 अप्रैल 2022, 06.00 — 12.00",1,Sunny.,43.0,35.0,1002,0,0,26,4,2022
118,uk,uk,uk,1651320000000.0,12.00,"शनिवार 30 अप्रैल 2022, 12.00 — 18.00",2,Scattered clouds.,44.0,41.0,997,0,0,28,4,2022
119,uk,uk,uk,1651341600000.0,18.00,"शनिवार 30 अप्रैल 2022, 18.00 — 00.00",14,Haze.,32.0,29.0,998,0,0,49,4,2022
