,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
15,uk,uk,uk,1667584800000.0,18.00,"शुक्रवार 4 नवंबर 2022, 18.00 — 00.00",13,Clear.,23,21,1014,0,0,82,11,2022
16,True,शनिवार 5 नवंबर,5 नवंबर,1667606400000.0,00.00,"शनिवार 5 नवंबर 2022, 00.00 — 06.00",13,Clear.,19,19,1013,0,0,90,11,2022
17,uk,uk,uk,1667628000000.0,06.00,"शनिवार 5 नवंबर 2022, 06.00 — 12.00",1,Sunny.,29,21,1016,0,0,72,11,2022
18,uk,uk,uk,1667649600000.0,12.00,"शनिवार 5 नवंबर 2022, 12.00 — 18.00",1,Sunny.,34,28,1012,0,0,56,11,2022
19,uk,uk,uk,1667671200000.0,18.00,"शनिवार 5 नवंबर 2022, 18.00 — 00.00",13,Clear.,23,21,1015,0,0,84,11,2022
20,True,रविवार 6 नवंबर,6 नवंबर,1667692800000.0,00.00,"रविवार 6 नवंबर 2022, 00.00 — 06.00",14,Fog.,19,19,1015,0,0,93,11,2022
21,uk,uk,uk,1667714400000.0,06.00,"रविवार 6 नवंबर 2022, 06.00 — 12.00",9,Fog.,30,21,1016,0,0,74,11,2022
22,uk,uk,uk,1667736000000.0,12.00,"रविवार 6 नवंबर 2022, 12.00 — 18.00",1,Sunny.,33,27,1013,0,0,62,11,2022
23,uk,uk,uk,1667757600000.0,18.00,"रविवार 6 नवंबर 2022, 18.00 — 00.00",13,Clear.,23,21,1015,0,0,86,11,2022
24,True,सोमवार 7 नवंबर,7 नवंबर,1667779200000.0,00.00,"सोमवार 7 नवंबर 2022, 00.00 — 06.00",14,Fog.,19,19,1014,0,0,91,11,2022
25,uk,uk,uk,1667800800000.0,06.00,"सोमवार 7 नवंबर 2022, 06.00 — 12.00",1,Sunny.,30,21,1016,0,0,70,11,2022
26,uk,uk,uk,1667822400000.0,12.00,"सोमवार 7 नवंबर 2022, 12.00 — 18.00",1,Sunny.,32,27,1012,0,0,59,11,2022
27,uk,uk,uk,1667844000000.0,18.00,"सोमवार 7 नवंबर 2022, 18.00 — 00.00",13,Clear.,22,20,1014,0,0,84,11,2022
28,True,मंगलवार 8 नवंबर,8 नवंबर,1667865600000.0,00.00,"मंगलवार 8 नवंबर 2022, 00.00 — 06.00",13,Clear.,19,18,1014,0,0,88,11,2022
29,uk,uk,uk,1667887200000.0,06.00,"मंगलवार 8 नवंबर 2022, 06.00 — 12.00",9,Fog.,29,20,1016,0,0,70,11,2022
30,uk,uk,uk,1667908800000.0,12.00,"मंगलवार 8 नवंबर 2022, 12.00 — 18.00",1,Sunny.,32,26,1012,0,0,56,11,2022
31,uk,uk,uk,1667930400000.0,18.00,"मंगलवार 8 नवंबर 2022, 18.00 — 00.00",13,Clear.,22,20,1014,0,0,86,11,2022
32,True,बुधवार 9 नवंबर,9 नवंबर,1667952000000.0,00.00,"बुधवार 9 नवंबर 2022, 00.00 — 06.00",13,Clear.,20,20,1015,0,0,85,11,2022
33,uk,uk,uk,1667973600000.0,06.00,"बुधवार 9 नवंबर 2022, 06.00 — 12.00",6,Partly sunny.,30,21,1016,2,50,60,11,2022
34,uk,uk,uk,1667995200000.0,12.00,"बुधवार 9 नवंबर 2022, 12.00 — 18.00",9,Fog.,30,26,1013,0,0,64,11,2022
35,uk,uk,uk,1668016800000.0,18.00,"बुधवार 9 नवंबर 2022, 18.00 — 00.00",14,Fog.,22,21,1015,0,0,84,11,2022
36,True,गुरुवार 10 नवंबर,10 नवंबर,1668038400000.0,00.00,"गुरुवार 10 नवंबर 2022, 00.00 — 06.00",14,Fog.,20,19,1015,0,0,94,11,2022
37,uk,uk,uk,1668060000000.0,06.00,"गुरुवार 10 नवंबर 2022, 06.00 — 12.00",9,Fog.,27,21,1017,2,320,78,11,2022
38,uk,uk,uk,1668081600000.0,12.00,"गुरुवार 10 नवंबर 2022, 12.00 — 18.00",9,Fog.,30,26,1014,0,0,60,11,2022
39,uk,uk,uk,1668103200000.0,18.00,"गुरुवार 10 नवंबर 2022, 18.00 — 00.00",13,Clear.,22,19,1017,0,0,84,11,2022
40,True,शुक्रवार 11 नवंबर,11 नवंबर,1668124800000.0,00.00,"शुक्रवार 11 नवंबर 2022, 00.00 — 06.00",14,Fog.,18,17,1016,0,0,92,11,2022
41,uk,uk,uk,1668146400000.0,06.00,"शुक्रवार 11 नवंबर 2022, 06.00 — 12.00",1,Sunny.,28,20,1018,0,0,74,11,2022
42,uk,uk,uk,1668168000000.0,12.00,"शुक्रवार 11 नवंबर 2022, 12.00 — 18.00",1,Sunny.,29,24,1015,2,0,50,11,2022
43,uk,uk,uk,1668189600000.0,18.00,"शुक्रवार 11 नवंबर 2022, 18.00 — 00.00",13,Clear.,18,17,1017,0,0,82,11,2022
44,True,शनिवार 12 नवंबर,12 नवंबर,1668211200000.0,00.00,"शनिवार 12 नवंबर 2022, 00.00 — 06.00",14,Fog.,16,14,1016,0,0,90,11,2022
45,uk,uk,uk,1668232800000.0,06.00,"शनिवार 12 नवंबर 2022, 06.00 — 12.00",9,Fog.,27,17,1018,1,320,68,11,2022
46,uk,uk,uk,1668254400000.0,12.00,"शनिवार 12 नवंबर 2022, 12.00 — 18.00",1,Sunny.,28,24,1014,0,0,54,11,2022
47,uk,uk,uk,1668276000000.0,18.00,"शनिवार 12 नवंबर 2022, 18.00 — 00.00",13,Clear.,18,16,1017,0,0,86,11,2022
48,True,रविवार 13 नवंबर,13 नवंबर,1668297600000.0,00.00,"रविवार 13 नवंबर 2022, 00.00 — 06.00",13,Clear.,15,13,1015,0,0,92,11,2022
49,uk,uk,uk,1668319200000.0,06.00,"रविवार 13 नवंबर 2022, 06.00 — 12.00",1,Sunny.,28,16,1016,0,0,63,11,2022
50,uk,uk,uk,1668340800000.0,12.00,"रविवार 13 नवंबर 2022, 12.00 — 18.00",1,Sunny.,30,24,1013,2,320,50,11,2022
51,uk,uk,uk,1668362400000.0,18.00,"रविवार 13 नवंबर 2022, 18.00 — 00.00",14,Fog.,18,16,1016,0,0,85,11,2022
52,True,सोमवार 14 नवंबर,14 नवंबर,1668384000000.0,00.00,"सोमवार 14 नवंबर 2022, 00.00 — 06.00",14,Fog.,15,14,1016,0,0,90,11,2022
53,uk,uk,uk,1668405600000.0,06.00,"सोमवार 14 नवंबर 2022, 06.00 — 12.00",9,Fog.,28,16,1017,0,0,66,11,2022
54,uk,uk,uk,1668427200000.0,12.00,"सोमवार 14 नवंबर 2022, 12.00 — 18.00",1,Sunny.,31,24,1013,0,0,52,11,2022
55,uk,uk,uk,1668448800000.0,18.00,"सोमवार 14 नवंबर 2022, 18.00 — 00.00",13,Clear.,19,16,1015,0,0,86,11,2022
56,True,मंगलवार 15 नवंबर,15 नवंबर,1668470400000.0,00.00,"मंगलवार 15 नवंबर 2022, 00.00 — 06.00",14,Fog.,15,14,1014,0,0,92,11,2022
57,uk,uk,uk,1668492000000.0,06.00,"मंगलवार 15 नवंबर 2022, 06.00 — 12.00",1,Sunny.,28,16,1017,0,0,65,11,2022
58,uk,uk,uk,1668513600000.0,12.00,"मंगलवार 15 नवंबर 2022, 12.00 — 18.00",1,Sunny.,30,24,1013,0,0,54,11,2022
59,uk,uk,uk,1668535200000.0,18.00,"मंगलवार 15 नवंबर 2022, 18.00 — 00.00",14,Fog.,19,16,1014,0,0,82,11,2022
60,True,बुधवार 16 नवंबर,16 नवंबर,1668556800000.0,00.00,"बुधवार 16 नवंबर 2022, 00.00 — 06.00",14,Fog.,15,14,1013,0,0,91,11,2022
61,uk,uk,uk,1668578400000.0,06.00,"बुधवार 16 नवंबर 2022, 06.00 — 12.00",18,Light rain. Scattered clouds.,27,18,1015,0,0,60,11,2022
62,uk,uk,uk,1668600000000.0,12.00,"बुधवार 16 नवंबर 2022, 12.00 — 18.00",2,Scattered clouds.,28,24,1012,0,0,58,11,2022
63,uk,uk,uk,1668621600000.0,18.00,"बुधवार 16 नवंबर 2022, 18.00 — 00.00",13,Clear.,19,16,1015,0,0,74,11,2022
64,True,गुरुवार 17 नवंबर,17 नवंबर,1668643200000.0,00.00,"गुरुवार 17 नवंबर 2022, 00.00 — 06.00",13,Clear.,14,13,1014,0,0,84,11,2022
65,uk,uk,uk,1668664800000.0,06.00,"गुरुवार 17 नवंबर 2022, 06.00 — 12.00",1,Sunny.,25,15,1016,1,320,63,11,2022
66,uk,uk,uk,1668686400000.0,12.00,"गुरुवार 17 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1013,2,270,44,11,2022
67,uk,uk,uk,1668708000000.0,18.00,"गुरुवार 17 नवंबर 2022, 18.00 — 00.00",14,Fog.,16,14,1016,0,0,78,11,2022
68,True,शुक्रवार 18 नवंबर,18 नवंबर,1668729600000.0,00.00,"शुक्रवार 18 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,12,1015,0,0,90,11,2022
69,uk,uk,uk,1668751200000.0,06.00,"शुक्रवार 18 नवंबर 2022, 06.00 — 12.00",1,Sunny.,25,15,1017,2,320,61,11,2022
70,uk,uk,uk,1668772800000.0,12.00,"शुक्रवार 18 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1014,2,320,43,11,2022
71,uk,uk,uk,1668794400000.0,18.00,"शुक्रवार 18 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,13,1017,0,0,82,11,2022
72,True,शनिवार 19 नवंबर,19 नवंबर,1668816000000.0,00.00,"शनिवार 19 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,10,1017,0,0,92,11,2022
73,uk,uk,uk,1668837600000.0,06.00,"शनिवार 19 नवंबर 2022, 06.00 — 12.00",1,Sunny.,24,13,1018,0,0,64,11,2022
74,uk,uk,uk,1668859200000.0,12.00,"शनिवार 19 नवंबर 2022, 12.00 — 18.00",1,Sunny.,26,21,1014,0,0,48,11,2022
75,uk,uk,uk,1668880800000.0,18.00,"शनिवार 19 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,14,1015,0,0,80,11,2022
76,True,रविवार 20 नवंबर,20 नवंबर,1668902400000.0,00.00,"रविवार 20 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,11,1015,0,0,94,11,2022
77,uk,uk,uk,1668924000000.0,06.00,"रविवार 20 नवंबर 2022, 06.00 — 12.00",9,Fog.,24,13,1016,1,320,70,11,2022
78,uk,uk,uk,1668945600000.0,12.00,"रविवार 20 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,22,1012,0,0,60,11,2022
79,uk,uk,uk,1668967200000.0,18.00,"रविवार 20 नवंबर 2022, 18.00 — 00.00",13,Clear.,17,15,1015,0,0,84,11,2022
80,True,सोमवार 21 नवंबर,21 नवंबर,1668988800000.0,00.00,"सोमवार 21 नवंबर 2022, 00.00 — 06.00",14,Fog.,13,12,1014,0,0,93,11,2022
81,uk,uk,uk,1669010400000.0,06.00,"सोमवार 21 नवंबर 2022, 06.00 — 12.00",9,Fog.,25,14,1015,0,0,68,11,2022
82,uk,uk,uk,1669032000000.0,12.00,"सोमवार 21 नवंबर 2022, 12.00 — 18.00",1,Sunny.,28,21,1012,0,0,52,11,2022
83,uk,uk,uk,1669053600000.0,18.00,"सोमवार 21 नवंबर 2022, 18.00 — 00.00",14,Fog.,16,14,1014,0,0,84,11,2022
84,True,मंगलवार 22 नवंबर,22 नवंबर,1669075200000.0,00.00,"मंगलवार 22 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,12,1014,0,0,94,11,2022
85,uk,uk,uk,1669096800000.0,06.00,"मंगलवार 22 नवंबर 2022, 06.00 — 12.00",1,Sunny.,24,13,1016,0,0,67,11,2022
86,uk,uk,uk,1669118400000.0,12.00,"मंगलवार 22 नवंबर 2022, 12.00 — 18.00",1,Sunny.,28,21,1012,0,0,49,11,2022
87,uk,uk,uk,1669140000000.0,18.00,"मंगलवार 22 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,15,1014,0,0,81,11,2022
88,True,बुधवार 23 नवंबर,23 नवंबर,1669161600000.0,00.00,"बुधवार 23 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,11,1014,0,0,94,11,2022
89,uk,uk,uk,1669183200000.0,06.00,"बुधवार 23 नवंबर 2022, 06.00 — 12.00",1,Sunny.,26,14,1010,3,340,61,11,2022
90,uk,uk,uk,1669204800000.0,12.00,"बुधवार 23 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,27,1013,0,0,32,11,2022
91,uk,uk,uk,1669226400000.0,18.00,"बुधवार 23 नवंबर 2022, 18.00 — 00.00",14,Fog.,14,12,1015,0,0,81,11,2022
92,True,गुरुवार 24 नवंबर,24 नवंबर,1669248000000.0,00.00,"गुरुवार 24 नवंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1014,0,0,90,11,2022
93,uk,uk,uk,1669269600000.0,06.00,"गुरुवार 24 नवंबर 2022, 06.00 — 12.00",9,Fog.,25,12,1016,0,0,62,11,2022
94,uk,uk,uk,1669291200000.0,12.00,"गुरुवार 24 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1013,0,0,43,11,2022
95,uk,uk,uk,1669312800000.0,18.00,"गुरुवार 24 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,12,1016,0,0,83,11,2022
96,True,शुक्रवार 25 नवंबर,25 नवंबर,1669334400000.0,00.00,"शुक्रवार 25 नवंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1016,0,0,90,11,2022
97,uk,uk,uk,1669356000000.0,06.00,"शुक्रवार 25 नवंबर 2022, 06.00 — 12.00",1,Sunny.,25,12,1018,0,0,64,11,2022
98,uk,uk,uk,1669377600000.0,12.00,"शुक्रवार 25 नवंबर 2022, 12.00 — 18.00",1,Sunny.,28,21,1014,2,340,50,11,2022
99,uk,uk,uk,1669399200000.0,18.00,"शुक्रवार 25 नवंबर 2022, 18.00 — 00.00",14,Fog.,14,12,1016,0,0,84,11,2022
100,True,शनिवार 26 नवंबर,26 नवंबर,1669420800000.0,00.00,"शनिवार 26 नवंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1015,0,0,92,11,2022
101,uk,uk,uk,1669442400000.0,06.00,"शनिवार 26 नवंबर 2022, 06.00 — 12.00",1,Sunny.,24,11,1015,0,0,64,11,2022
102,uk,uk,uk,1669464000000.0,12.00,"शनिवार 26 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1011,0,0,48,11,2022
103,uk,uk,uk,1669485600000.0,18.00,"शनिवार 26 नवंबर 2022, 18.00 — 00.00",13,Clear.,13,13,1012,0,0,86,11,2022
104,True,रविवार 27 नवंबर,27 नवंबर,1669507200000.0,00.00,"रविवार 27 नवंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1012,0,0,90,11,2022
105,uk,uk,uk,1669528800000.0,06.00,"रविवार 27 नवंबर 2022, 06.00 — 12.00",1,Sunny.,24,12,1013,0,0,68,11,2022
106,uk,uk,uk,1669550400000.0,12.00,"रविवार 27 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1014,0,0,52,11,2022
107,uk,uk,uk,1669572000000.0,18.00,"रविवार 27 नवंबर 2022, 18.00 — 00.00",13,Clear.,14,12,1012,0,0,84,11,2022
108,True,सोमवार 28 नवंबर,28 नवंबर,1669593600000.0,00.00,"सोमवार 28 नवंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1011,0,0,92,11,2022
109,uk,uk,uk,1669615200000.0,06.00,"सोमवार 28 नवंबर 2022, 06.00 — 12.00",1,Sunny.,23,11,1014,0,0,72,11,2022
110,uk,uk,uk,1669636800000.0,12.00,"सोमवार 28 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1012,0,0,54,11,2022
111,uk,uk,uk,1669658400000.0,18.00,"सोमवार 28 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,13,1015,0,0,88,11,2022
112,True,मंगलवार 29 नवंबर,29 नवंबर,1669680000000.0,00.00,"मंगलवार 29 नवंबर 2022, 00.00 — 06.00",14,Fog.,12,10,1014,0,0,93,11,2022
113,uk,uk,uk,1669701600000.0,06.00,"मंगलवार 29 नवंबर 2022, 06.00 — 12.00",1,Sunny.,23,12,1016,0,0,71,11,2022
114,uk,uk,uk,1669723200000.0,12.00,"मंगलवार 29 नवंबर 2022, 12.00 — 18.00",1,Sunny.,27,21,1013,0,0,54,11,2022
115,uk,uk,uk,1669744800000.0,18.00,"मंगलवार 29 नवंबर 2022, 18.00 — 00.00",13,Clear.,15,13,1016,0,0,87,11,2022
116,True,बुधवार 30 नवंबर,30 नवंबर,1669766400000.0,00.00,"बुधवार 30 नवंबर 2022, 00.00 — 06.00",14,Fog.,10,10,1016,0,0,97,11,2022
117,uk,uk,uk,1669788000000.0,06.00,"बुधवार 30 नवंबर 2022, 06.00 — 12.00",9,Fog.,22,12,1017,0,0,74,11,2022
118,uk,uk,uk,1669809600000.0,12.00,"बुधवार 30 नवंबर 2022, 12.00 — 18.00",1,Sunny.,25,20,1015,0,0,56,11,2022
119,uk,uk,uk,1669831200000.0,18.00,"बुधवार 30 नवंबर 2022, 18.00 — 00.00",13,Clear.,14,12,1017,0,0,82,11,2022
