,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
27,uk,uk,uk,1657216800000.0,18.00,"गुरुवार 7 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,34,33,999,0,0,64,7,2022
28,True,शुक्रवार 8 जुलाई,8 जुलाई,1657238400000.0,00.00,"शुक्रवार 8 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,31,29,1000,0,0,75,7,2022
29,uk,uk,uk,1657260000000.0,06.00,"शुक्रवार 8 जुलाई 2022, 06.00 — 12.00",1,Sunny.,36,32,1000,0,0,64,7,2022
30,uk,uk,uk,1657281600000.0,12.00,"शुक्रवार 8 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,39,37,995,0,0,48,7,2022
31,uk,uk,uk,1657303200000.0,18.00,"शुक्रवार 8 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,34,31,996,0,0,68,7,2022
32,True,शनिवार 9 जुलाई,9 जुलाई,1657324800000.0,00.00,"शनिवार 9 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,31,30,996,0,0,78,7,2022
33,uk,uk,uk,1657346400000.0,06.00,"शनिवार 9 जुलाई 2022, 06.00 — 12.00",1,Sunny.,36,32,997,0,0,66,7,2022
34,uk,uk,uk,1657368000000.0,12.00,"शनिवार 9 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,37,33,995,0,0,58,7,2022
35,uk,uk,uk,1657389600000.0,18.00,"शनिवार 9 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,31,28,998,0,0,81,7,2022
36,True,रविवार 10 जुलाई,10 जुलाई,1657411200000.0,00.00,"रविवार 10 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,29,29,997,0,0,88,7,2022
37,uk,uk,uk,1657432800000.0,06.00,"रविवार 10 जुलाई 2022, 06.00 — 12.00",6,Partly sunny.,31,31,999,0,0,78,7,2022
38,uk,uk,uk,1657454400000.0,12.00,"रविवार 10 जुलाई 2022, 12.00 — 18.00",22,Thunderstorms. Partly sunny.,34,29,996,2,140,75,7,2022
39,uk,uk,uk,1657476000000.0,18.00,"रविवार 10 जुलाई 2022, 18.00 — 00.00",13,Clear.,28,28,998,0,0,94,7,2022
40,True,सोमवार 11 जुलाई,11 जुलाई,1657497600000.0,00.00,"सोमवार 11 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,28,28,999,0,0,94,7,2022
41,uk,uk,uk,1657519200000.0,06.00,"सोमवार 11 जुलाई 2022, 06.00 — 12.00",1,Sunny.,35,31,1000,0,0,71,7,2022
42,uk,uk,uk,1657540800000.0,12.00,"सोमवार 11 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,38,37,995,4,50,50,7,2022
43,uk,uk,uk,1657562400000.0,18.00,"सोमवार 11 जुलाई 2022, 18.00 — 00.00",22,Thunderstorms. Overcast.,27,27,1000,2,140,97,7,2022
44,True,मंगलवार 12 जुलाई,12 जुलाई,1657584000000.0,00.00,"मंगलवार 12 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,27,27,998,0,0,96,7,2022
45,uk,uk,uk,1657605600000.0,06.00,"मंगलवार 12 जुलाई 2022, 06.00 — 12.00",3,Haze.,36,31,998,0,0,70,7,2022
46,uk,uk,uk,1657627200000.0,12.00,"मंगलवार 12 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,36,25,996,2,270,68,7,2022
47,uk,uk,uk,1657648800000.0,18.00,"मंगलवार 12 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,27,27,998,0,0,96,7,2022
48,True,बुधवार 13 जुलाई,13 जुलाई,1657670400000.0,00.00,"बुधवार 13 जुलाई 2022, 00.00 — 06.00",1,Sunny.,27,27,997,0,0,95,7,2022
49,uk,uk,uk,1657692000000.0,06.00,"बुधवार 13 जुलाई 2022, 06.00 — 12.00",1,Sunny.,35,31,996,0,0,68,7,2022
50,uk,uk,uk,1657713600000.0,12.00,"बुधवार 13 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,37,36,993,0,0,55,7,2022
51,uk,uk,uk,1657735200000.0,18.00,"बुधवार 13 जुलाई 2022, 18.00 — 00.00",34,Drizzle. Overcast.,33,30,995,0,0,80,7,2022
52,True,गुरुवार 14 जुलाई,14 जुलाई,1657756800000.0,00.00,"गुरुवार 14 जुलाई 2022, 00.00 — 06.00",1,Sunny.,28,28,995,0,0,88,7,2022
53,uk,uk,uk,1657778400000.0,06.00,"गुरुवार 14 जुलाई 2022, 06.00 — 12.00",1,Sunny.,35,33,996,0,0,62,7,2022
54,uk,uk,uk,1657800000000.0,12.00,"गुरुवार 14 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,35,35,991,0,0,57,7,2022
55,uk,uk,uk,1657821600000.0,18.00,"गुरुवार 14 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,33,32,994,0,0,64,7,2022
56,True,शुक्रवार 15 जुलाई,15 जुलाई,1657843200000.0,00.00,"शुक्रवार 15 जुलाई 2022, 00.00 — 06.00",13,Clear.,32,29,995,0,0,65,7,2022
57,uk,uk,uk,1657864800000.0,06.00,"शुक्रवार 15 जुलाई 2022, 06.00 — 12.00",2,Scattered clouds.,35,32,997,8,90,56,7,2022
58,uk,uk,uk,1657886400000.0,12.00,"शुक्रवार 15 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,37,37,994,4,50,42,7,2022
59,uk,uk,uk,1657908000000.0,18.00,"शुक्रवार 15 जुलाई 2022, 18.00 — 00.00",22,Thundershowers. Overcast.,32,27,998,5,50,80,7,2022
60,True,शनिवार 16 जुलाई,16 जुलाई,1657929600000.0,00.00,"शनिवार 16 जुलाई 2022, 00.00 — 06.00",17,Overcast.,26,26,998,0,0,97,7,2022
61,uk,uk,uk,1657951200000.0,06.00,"शनिवार 16 जुलाई 2022, 06.00 — 12.00",6,Partly sunny.,31,27,999,0,0,86,7,2022
62,uk,uk,uk,1657972800000.0,12.00,"शनिवार 16 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,34,33,996,0,0,66,7,2022
63,uk,uk,uk,1657994400000.0,18.00,"शनिवार 16 जुलाई 2022, 18.00 — 00.00",17,Overcast.,30,29,1000,2,50,84,7,2022
64,True,रविवार 17 जुलाई,17 जुलाई,1658016000000.0,00.00,"रविवार 17 जुलाई 2022, 00.00 — 06.00",22,Thundershowers. Overcast.,28,28,1001,0,0,92,7,2022
65,uk,uk,uk,1658037600000.0,06.00,"रविवार 17 जुलाई 2022, 06.00 — 12.00",7,Overcast.,32,28,1002,0,0,85,7,2022
66,uk,uk,uk,1658059200000.0,12.00,"रविवार 17 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,36,35,998,0,0,62,7,2022
67,uk,uk,uk,1658080800000.0,18.00,"रविवार 17 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,30,29,1000,2,320,84,7,2022
68,True,सोमवार 18 जुलाई,18 जुलाई,1658102400000.0,00.00,"सोमवार 18 जुलाई 2022, 00.00 — 06.00",14,Haze.,28,28,1000,0,0,88,7,2022
69,uk,uk,uk,1658124000000.0,06.00,"सोमवार 18 जुलाई 2022, 06.00 — 12.00",3,Haze.,35,32,999,2,90,68,7,2022
70,uk,uk,uk,1658145600000.0,12.00,"सोमवार 18 जुलाई 2022, 12.00 — 18.00",7,Overcast.,37,36,996,1,50,53,7,2022
71,uk,uk,uk,1658167200000.0,18.00,"सोमवार 18 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,32,31,998,0,0,77,7,2022
72,True,मंगलवार 19 जुलाई,19 जुलाई,1658188800000.0,00.00,"मंगलवार 19 जुलाई 2022, 00.00 — 06.00",13,Clear.,30,29,998,0,0,86,7,2022
73,uk,uk,uk,1658210400000.0,06.00,"मंगलवार 19 जुलाई 2022, 06.00 — 12.00",1,Sunny.,36,33,999,2,50,62,7,2022
74,uk,uk,uk,1658232000000.0,12.00,"मंगलवार 19 जुलाई 2022, 12.00 — 18.00",2,Scattered clouds.,36,35,996,0,0,62,7,2022
75,uk,uk,uk,1658253600000.0,18.00,"मंगलवार 19 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,33,32,998,2,230,72,7,2022
76,True,बुधवार 20 जुलाई,20 जुलाई,1658275200000.0,00.00,"बुधवार 20 जुलाई 2022, 00.00 — 06.00",13,Clear.,31,31,997,4,270,78,7,2022
77,uk,uk,uk,1658296800000.0,06.00,"बुधवार 20 जुलाई 2022, 06.00 — 12.00",6,Partly sunny.,35,32,999,2,250,74,7,2022
78,uk,uk,uk,1658318400000.0,12.00,"बुधवार 20 जुलाई 2022, 12.00 — 18.00",7,Overcast.,35,30,998,7,270,72,7,2022
79,uk,uk,uk,1658340000000.0,18.00,"बुधवार 20 जुलाई 2022, 18.00 — 00.00",34,Light rain. Overcast.,26,26,1001,2,230,98,7,2022
80,True,गुरुवार 21 जुलाई,21 जुलाई,1658361600000.0,00.00,"गुरुवार 21 जुलाई 2022, 00.00 — 06.00",17,Overcast.,27,27,1000,0,0,94,7,2022
81,uk,uk,uk,1658383200000.0,06.00,"गुरुवार 21 जुलाई 2022, 06.00 — 12.00",7,Overcast.,29,28,1003,2,270,82,7,2022
82,uk,uk,uk,1658404800000.0,12.00,"गुरुवार 21 जुलाई 2022, 12.00 — 18.00",7,Overcast.,32,32,1000,2,230,70,7,2022
83,uk,uk,uk,1658426400000.0,18.00,"गुरुवार 21 जुलाई 2022, 18.00 — 00.00",17,Overcast.,30,28,1002,0,0,89,7,2022
84,True,शुक्रवार 22 जुलाई,22 जुलाई,1658448000000.0,00.00,"शुक्रवार 22 जुलाई 2022, 00.00 — 06.00",17,Overcast.,28,28,1002,0,0,94,7,2022
85,uk,uk,uk,1658469600000.0,06.00,"शुक्रवार 22 जुलाई 2022, 06.00 — 12.00",7,Overcast.,28,27,1004,2,0,96,7,2022
86,uk,uk,uk,1658491200000.0,12.00,"शुक्रवार 22 जुलाई 2022, 12.00 — 18.00",7,Overcast.,29,29,999,0,0,85,7,2022
87,uk,uk,uk,1658512800000.0,18.00,"शुक्रवार 22 जुलाई 2022, 18.00 — 00.00",17,Overcast.,27,27,1002,0,0,94,7,2022
88,True,शनिवार 23 जुलाई,23 जुलाई,1658534400000.0,00.00,"शनिवार 23 जुलाई 2022, 00.00 — 06.00",17,Overcast.,27,26,1000,0,0,96,7,2022
89,uk,uk,uk,1658556000000.0,06.00,"शनिवार 23 जुलाई 2022, 06.00 — 12.00",9,Fog.,31,27,1001,0,0,88,7,2022
90,uk,uk,uk,1658577600000.0,12.00,"शनिवार 23 जुलाई 2022, 12.00 — 18.00",22,Thundershowers. Overcast.,29,28,998,0,0,92,7,2022
91,uk,uk,uk,1658599200000.0,18.00,"शनिवार 23 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,28,27,1000,0,0,96,7,2022
92,True,रविवार 24 जुलाई,24 जुलाई,1658620800000.0,00.00,"रविवार 24 जुलाई 2022, 00.00 — 06.00",6,Partly sunny.,27,27,999,0,0,96,7,2022
93,uk,uk,uk,1658642400000.0,06.00,"रविवार 24 जुलाई 2022, 06.00 — 12.00",2,Scattered clouds.,31,29,1000,0,0,81,7,2022
94,uk,uk,uk,1658664000000.0,12.00,"रविवार 24 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,33,32,998,4,140,72,7,2022
95,uk,uk,uk,1658685600000.0,18.00,"रविवार 24 जुलाई 2022, 18.00 — 00.00",17,Overcast.,29,28,1001,0,0,87,7,2022
96,True,सोमवार 25 जुलाई,25 जुलाई,1658707200000.0,00.00,"सोमवार 25 जुलाई 2022, 00.00 — 06.00",17,Overcast.,27,26,1001,0,0,94,7,2022
97,uk,uk,uk,1658728800000.0,06.00,"सोमवार 25 जुलाई 2022, 06.00 — 12.00",7,Overcast.,30,27,1003,2,140,85,7,2022
98,uk,uk,uk,1658750400000.0,12.00,"सोमवार 25 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,32,26,1001,0,0,84,7,2022
99,uk,uk,uk,1658772000000.0,18.00,"सोमवार 25 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,27,27,1003,0,0,98,7,2022
100,True,मंगलवार 26 जुलाई,26 जुलाई,1658793600000.0,00.00,"मंगलवार 26 जुलाई 2022, 00.00 — 06.00",7,Overcast.,26,26,1004,0,0,96,7,2022
101,uk,uk,uk,1658815200000.0,06.00,"मंगलवार 26 जुलाई 2022, 06.00 — 12.00",6,Partly sunny.,31,27,1005,0,0,83,7,2022
102,uk,uk,uk,1658836800000.0,12.00,"मंगलवार 26 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,33,30,1002,0,0,74,7,2022
103,uk,uk,uk,1658858400000.0,18.00,"मंगलवार 26 जुलाई 2022, 18.00 — 00.00",14,Fog.,27,27,1004,0,0,96,7,2022
104,True,बुधवार 27 जुलाई,27 जुलाई,1658880000000.0,00.00,"बुधवार 27 जुलाई 2022, 00.00 — 06.00",14,Fog.,27,26,1003,0,0,96,7,2022
105,uk,uk,uk,1658901600000.0,06.00,"बुधवार 27 जुलाई 2022, 06.00 — 12.00",6,Partly sunny.,32,29,1005,0,0,76,7,2022
106,uk,uk,uk,1658923200000.0,12.00,"बुधवार 27 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,33,32,1002,0,0,72,7,2022
107,uk,uk,uk,1658944800000.0,18.00,"बुधवार 27 जुलाई 2022, 18.00 — 00.00",22,Thunderstorms. Overcast.,30,27,1005,0,0,90,7,2022
108,True,गुरुवार 28 जुलाई,28 जुलाई,1658966400000.0,00.00,"गुरुवार 28 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,27,27,1005,0,0,96,7,2022
109,uk,uk,uk,1658988000000.0,06.00,"गुरुवार 28 जुलाई 2022, 06.00 — 12.00",7,Overcast.,29,28,1007,0,0,92,7,2022
110,uk,uk,uk,1659009600000.0,12.00,"गुरुवार 28 जुलाई 2022, 12.00 — 18.00",7,Overcast.,30,30,1005,2,230,81,7,2022
111,uk,uk,uk,1659031200000.0,18.00,"गुरुवार 28 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,28,28,1006,0,0,88,7,2022
112,True,शुक्रवार 29 जुलाई,29 जुलाई,1659052800000.0,00.00,"शुक्रवार 29 जुलाई 2022, 00.00 — 06.00",14,Passing clouds.,27,27,1005,0,0,94,7,2022
113,uk,uk,uk,1659074400000.0,06.00,"शुक्रवार 29 जुलाई 2022, 06.00 — 12.00",7,Overcast.,30,28,1006,4,230,83,7,2022
114,uk,uk,uk,1659096000000.0,12.00,"शुक्रवार 29 जुलाई 2022, 12.00 — 18.00",7,Overcast.,29,29,1003,0,0,88,7,2022
115,uk,uk,uk,1659117600000.0,18.00,"शुक्रवार 29 जुलाई 2022, 18.00 — 00.00",34,Light rain. Overcast.,28,27,1004,0,0,98,7,2022
116,True,शनिवार 30 जुलाई,30 जुलाई,1659139200000.0,00.00,"शनिवार 30 जुलाई 2022, 00.00 — 06.00",6,Partly sunny.,26,26,1004,0,0,96,7,2022
117,uk,uk,uk,1659160800000.0,06.00,"शनिवार 30 जुलाई 2022, 06.00 — 12.00",7,Overcast.,32,28,1005,2,230,77,7,2022
118,uk,uk,uk,1659182400000.0,12.00,"शनिवार 30 जुलाई 2022, 12.00 — 18.00",7,Overcast.,33,32,1001,2,230,68,7,2022
119,uk,uk,uk,1659204000000.0,18.00,"शनिवार 30 जुलाई 2022, 18.00 — 00.00",13,Clear.,30,28,1002,0,0,84,7,2022
120,True,रविवार 31 जुलाई,31 जुलाई,1659225600000.0,00.00,"रविवार 31 जुलाई 2022, 00.00 — 06.00",13,Clear.,27,27,1002,0,0,86,7,2022
121,uk,uk,uk,1659247200000.0,06.00,"रविवार 31 जुलाई 2022, 06.00 — 12.00",2,Scattered clouds.,33,30,1002,4,230,66,7,2022
122,uk,uk,uk,1659268800000.0,12.00,"रविवार 31 जुलाई 2022, 12.00 — 18.00",6,Partly sunny.,34,33,998,6,230,57,7,2022
123,uk,uk,uk,1659290400000.0,18.00,"रविवार 31 जुलाई 2022, 18.00 — 00.00",14,Passing clouds.,31,30,1001,2,230,72,7,2022
