,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
54,uk,uk,uk,1613304000000.0,12.00,"रविवार 14 फरवरी 2021, 12.00 — 18.00",1,Sunny.,29,26,1012,0,0,36,2,2021
55,uk,uk,uk,1613325600000.0,18.00,"रविवार 14 फरवरी 2021, 18.00 — 00.00",14,Fog.,20,16,1014,0,0,75,2,2021
56,True,सोमवार 15 फरवरी,15 फरवरी,1613347200000.0,00.00,"सोमवार 15 फरवरी 2021, 00.00 — 06.00",14,Fog.,12,12,1013,0,0,91,2,2021
57,uk,uk,uk,1613368800000.0,06.00,"सोमवार 15 फरवरी 2021, 06.00 — 12.00",1,Sunny.,27,15,1014,0,0,58,2,2021
58,uk,uk,uk,1613390400000.0,12.00,"सोमवार 15 फरवरी 2021, 12.00 — 18.00",6,Partly sunny.,30,27,1010,0,0,35,2,2021
59,uk,uk,uk,1613412000000.0,18.00,"सोमवार 15 फरवरी 2021, 18.00 — 00.00",14,Haze.,19,17,1012,0,0,72,2,2021
60,True,मंगलवार 16 फरवरी,16 फरवरी,1613433600000.0,00.00,"मंगलवार 16 फरवरी 2021, 00.00 — 06.00",13,Clear.,15,15,1011,0,0,82,2,2021
61,uk,uk,uk,1613455200000.0,06.00,"मंगलवार 16 फरवरी 2021, 06.00 — 12.00",22,Thunderstorms. Partly sunny.,25,17,1013,3,140,58,2,2021
62,uk,uk,uk,1613476800000.0,12.00,"मंगलवार 16 फरवरी 2021, 12.00 — 18.00",7,Overcast.,27,25,1010,0,0,40,2,2021
63,uk,uk,uk,1613498400000.0,18.00,"मंगलवार 16 फरवरी 2021, 18.00 — 00.00",13,Clear.,18,16,1013,0,0,75,2,2021
64,True,बुधवार 17 फरवरी,17 फरवरी,1613520000000.0,00.00,"बुधवार 17 फरवरी 2021, 00.00 — 06.00",13,Clear.,14,14,1013,0,0,86,2,2021
65,uk,uk,uk,1613541600000.0,06.00,"बुधवार 17 फरवरी 2021, 06.00 — 12.00",1,Sunny.,24,14,1015,0,0,70,2,2021
66,uk,uk,uk,1613563200000.0,12.00,"बुधवार 17 फरवरी 2021, 12.00 — 18.00",3,Haze.,28,25,1012,0,0,44,2,2021
67,uk,uk,uk,1613584800000.0,18.00,"बुधवार 17 फरवरी 2021, 18.00 — 00.00",13,Clear.,19,16,1015,0,0,80,2,2021
68,True,गुरुवार 18 फरवरी,18 फरवरी,1613606400000.0,00.00,"गुरुवार 18 फरवरी 2021, 00.00 — 06.00",14,Fog.,15,13,1015,0,0,87,2,2021
69,uk,uk,uk,1613628000000.0,06.00,"गुरुवार 18 फरवरी 2021, 06.00 — 12.00",9,Fog.,26,15,1018,0,0,68,2,2021
70,uk,uk,uk,1613649600000.0,12.00,"गुरुवार 18 फरवरी 2021, 12.00 — 18.00",3,Haze.,28,26,1015,2,50,40,2,2021
71,uk,uk,uk,1613671200000.0,18.00,"गुरुवार 18 फरवरी 2021, 18.00 — 00.00",13,Clear.,19,16,1018,0,0,78,2,2021
72,True,शुक्रवार 19 फरवरी,19 फरवरी,1613692800000.0,00.00,"शुक्रवार 19 फरवरी 2021, 00.00 — 06.00",14,Fog.,15,13,1019,0,0,89,2,2021
73,uk,uk,uk,1613714400000.0,06.00,"शुक्रवार 19 फरवरी 2021, 06.00 — 12.00",1,Sunny.,26,15,1020,0,0,65,2,2021
74,uk,uk,uk,1613736000000.0,12.00,"शुक्रवार 19 फरवरी 2021, 12.00 — 18.00",3,Haze.,28,26,1017,0,0,36,2,2021
75,uk,uk,uk,1613757600000.0,18.00,"शुक्रवार 19 फरवरी 2021, 18.00 — 00.00",13,Clear.,18,15,1019,0,0,76,2,2021
76,True,शनिवार 20 फरवरी,20 फरवरी,1613779200000.0,00.00,"शनिवार 20 फरवरी 2021, 00.00 — 06.00",14,Fog.,14,13,1020,0,0,79,2,2021
77,uk,uk,uk,1613800800000.0,06.00,"शनिवार 20 फरवरी 2021, 06.00 — 12.00",9,Fog.,25,14,1020,0,0,62,2,2021
78,uk,uk,uk,1613822400000.0,12.00,"शनिवार 20 फरवरी 2021, 12.00 — 18.00",1,Sunny.,29,27,1016,2,320,22,2,2021
79,uk,uk,uk,1613844000000.0,18.00,"शनिवार 20 फरवरी 2021, 18.00 — 00.00",13,Clear.,17,14,1019,0,0,72,2,2021
80,True,रविवार 21 फरवरी,21 फरवरी,1613865600000.0,00.00,"रविवार 21 फरवरी 2021, 00.00 — 06.00",14,Fog.,13,11,1018,0,0,82,2,2021
81,uk,uk,uk,1613887200000.0,06.00,"रविवार 21 फरवरी 2021, 06.00 — 12.00",1,Sunny.,27,14,1020,0,0,54,2,2021
82,uk,uk,uk,1613908800000.0,12.00,"रविवार 21 फरवरी 2021, 12.00 — 18.00",1,Sunny.,30,27,1015,1,320,28,2,2021
83,uk,uk,uk,1613930400000.0,18.00,"रविवार 21 फरवरी 2021, 18.00 — 00.00",13,Clear.,18,14,1017,0,0,72,2,2021
84,True,सोमवार 22 फरवरी,22 फरवरी,1613952000000.0,00.00,"सोमवार 22 फरवरी 2021, 00.00 — 06.00",13,Clear.,13,11,1017,0,0,79,2,2021
85,uk,uk,uk,1613973600000.0,06.00,"सोमवार 22 फरवरी 2021, 06.00 — 12.00",1,Sunny.,28,15,1018,2,270,48,2,2021
86,uk,uk,uk,1613995200000.0,12.00,"सोमवार 22 फरवरी 2021, 12.00 — 18.00",1,Sunny.,31,29,1013,3,320,24,2,2021
87,uk,uk,uk,1614016800000.0,18.00,"सोमवार 22 फरवरी 2021, 18.00 — 00.00",13,Clear.,19,16,1014,0,0,68,2,2021
88,True,मंगलवार 23 फरवरी,23 फरवरी,1614038400000.0,00.00,"मंगलवार 23 फरवरी 2021, 00.00 — 06.00",14,Fog.,14,14,1013,0,0,76,2,2021
89,uk,uk,uk,1614060000000.0,06.00,"मंगलवार 23 फरवरी 2021, 06.00 — 12.00",1,Sunny.,30,16,1015,2,270,48,2,2021
90,uk,uk,uk,1614081600000.0,12.00,"मंगलवार 23 फरवरी 2021, 12.00 — 18.00",1,Sunny.,33,31,1010,0,0,22,2,2021
91,uk,uk,uk,1614103200000.0,18.00,"मंगलवार 23 फरवरी 2021, 18.00 — 00.00",13,Clear.,20,17,1013,0,0,60,2,2021
92,True,बुधवार 24 फरवरी,24 फरवरी,1614124800000.0,00.00,"बुधवार 24 फरवरी 2021, 00.00 — 06.00",13,Clear.,15,14,1011,0,0,76,2,2021
93,uk,uk,uk,1614146400000.0,06.00,"बुधवार 24 फरवरी 2021, 06.00 — 12.00",1,Sunny.,32,16,1012,0,0,46,2,2021
94,uk,uk,uk,1614168000000.0,12.00,"बुधवार 24 फरवरी 2021, 12.00 — 18.00",1,Sunny.,34,31,1009,0,0,26,2,2021
95,uk,uk,uk,1614189600000.0,18.00,"बुधवार 24 फरवरी 2021, 18.00 — 00.00",13,Clear.,21,18,1011,0,0,46,2,2021
96,True,गुरुवार 25 फरवरी,25 फरवरी,1614211200000.0,00.00,"गुरुवार 25 फरवरी 2021, 00.00 — 06.00",13,Clear.,17,16,1010,0,0,72,2,2021
97,uk,uk,uk,1614232800000.0,06.00,"गुरुवार 25 फरवरी 2021, 06.00 — 12.00",1,Sunny.,31,19,1011,0,0,43,2,2021
98,uk,uk,uk,1614254400000.0,12.00,"गुरुवार 25 फरवरी 2021, 12.00 — 18.00",1,Sunny.,34,31,1007,4,230,26,2,2021
99,uk,uk,uk,1614276000000.0,18.00,"गुरुवार 25 फरवरी 2021, 18.00 — 00.00",13,Clear.,22,19,1009,1,230,57,2,2021
100,True,शुक्रवार 26 फरवरी,26 फरवरी,1614297600000.0,00.00,"शुक्रवार 26 फरवरी 2021, 00.00 — 06.00",13,Clear.,17,16,1008,0,0,66,2,2021
101,uk,uk,uk,1614319200000.0,06.00,"शुक्रवार 26 फरवरी 2021, 06.00 — 12.00",1,Sunny.,33,21,1009,0,0,36,2,2021
102,uk,uk,uk,1614340800000.0,12.00,"शुक्रवार 26 फरवरी 2021, 12.00 — 18.00",1,Sunny.,34,33,1006,6,320,24,2,2021
103,uk,uk,uk,1614362400000.0,18.00,"शुक्रवार 26 फरवरी 2021, 18.00 — 00.00",13,Clear.,24,22,1007,0,0,46,2,2021
104,True,शनिवार 27 फरवरी,27 फरवरी,1614384000000.0,00.00,"शनिवार 27 फरवरी 2021, 00.00 — 06.00",13,Clear.,21,20,1006,0,0,48,2,2021
105,uk,uk,uk,1614405600000.0,06.00,"शनिवार 27 फरवरी 2021, 06.00 — 12.00",1,Sunny.,33,24,1008,6,270,34,2,2021
106,uk,uk,uk,1614427200000.0,12.00,"शनिवार 27 फरवरी 2021, 12.00 — 18.00",1,Sunny.,33,32,1006,3,320,29,2,2021
107,uk,uk,uk,1614448800000.0,18.00,"शनिवार 27 फरवरी 2021, 18.00 — 00.00",13,Clear.,24,21,1008,0,0,63,2,2021
108,True,रविवार 28 फरवरी,28 फरवरी,1614470400000.0,00.00,"रविवार 28 फरवरी 2021, 00.00 — 06.00",13,Clear.,19,18,1008,0,0,74,2,2021
109,uk,uk,uk,1614492000000.0,06.00,"रविवार 28 फरवरी 2021, 06.00 — 12.00",1,Sunny.,30,19,1010,2,50,52,2,2021
110,uk,uk,uk,1614513600000.0,12.00,"रविवार 28 फरवरी 2021, 12.00 — 18.00",1,Sunny.,33,31,1008,2,270,28,2,2021
111,uk,uk,uk,1614535200000.0,18.00,"रविवार 28 फरवरी 2021, 18.00 — 00.00",13,Clear.,22,19,1011,0,0,58,2,2021
