,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
30,uk,uk,uk,1646740800000.0,12.00,"मंगलवार 8 मार्च 2022, 12.00 — 18.00",2,Scattered clouds.,32.0,30.0,1011,4,320,30,3,2022
31,uk,uk,uk,1646762400000.0,18.00,"मंगलवार 8 मार्च 2022, 18.00 — 00.00",13,Clear.,21.0,19.0,1013,0,0,66,3,2022
32,True,बुधवार 9 मार्च,9 मार्च,1646784000000.0,00.00,"बुधवार 9 मार्च 2022, 00.00 — 06.00",13,Clear.,19.0,18.0,1012,2,270,72,3,2022
33,uk,uk,uk,1646805600000.0,06.00,"बुधवार 9 मार्च 2022, 06.00 — 12.00",2,Scattered clouds.,30.0,22.0,1014,0,0,47,3,2022
34,uk,uk,uk,1646827200000.0,12.00,"बुधवार 9 मार्च 2022, 12.00 — 18.00",1,Sunny.,33.0,31.0,1010,0,0,30,3,2022
35,uk,uk,uk,1646848800000.0,18.00,"बुधवार 9 मार्च 2022, 18.00 — 00.00",13,Clear.,23.0,23.0,1011,0,0,58,3,2022
36,True,गुरुवार 10 मार्च,10 मार्च,1646870400000.0,00.00,"गुरुवार 10 मार्च 2022, 00.00 — 06.00",14,Passing clouds.,22.0,21.0,1012,0,0,64,3,2022
37,uk,uk,uk,1646892000000.0,06.00,"गुरुवार 10 मार्च 2022, 06.00 — 12.00",6,Partly sunny.,29.0,23.0,1014,0,0,42,3,2022
38,uk,uk,uk,1646913600000.0,12.00,"गुरुवार 10 मार्च 2022, 12.00 — 18.00",1,Sunny.,31.0,30.0,1011,0,0,26,3,2022
39,uk,uk,uk,1646935200000.0,18.00,"गुरुवार 10 मार्च 2022, 18.00 — 00.00",13,Clear.,22.0,19.0,1013,0,0,63,3,2022
40,True,शुक्रवार 11 मार्च,11 मार्च,1646956800000.0,00.00,"शुक्रवार 11 मार्च 2022, 00.00 — 06.00",13,Clear.,17.0,16.0,1013,0,0,80,3,2022
41,uk,uk,uk,1646978400000.0,06.00,"शुक्रवार 11 मार्च 2022, 06.00 — 12.00",1,Sunny.,30.0,21.0,1015,2,0,53,3,2022
42,uk,uk,uk,1647000000000.0,12.00,"शुक्रवार 11 मार्च 2022, 12.00 — 18.00",1,Sunny.,32.0,30.0,1010,4,0,28,3,2022
43,uk,uk,uk,1647021600000.0,18.00,"शुक्रवार 11 मार्च 2022, 18.00 — 00.00",13,Clear.,22.0,20.0,1012,0,0,64,3,2022
44,True,शनिवार 12 मार्च,12 मार्च,1647043200000.0,00.00,"शनिवार 12 मार्च 2022, 00.00 — 06.00",13,Clear.,17.0,16.0,1012,0,0,80,3,2022
45,uk,uk,uk,1647064800000.0,06.00,"शनिवार 12 मार्च 2022, 06.00 — 12.00",1,Sunny.,30.0,22.0,1013,2,320,44,3,2022
46,uk,uk,uk,1647086400000.0,12.00,"शनिवार 12 मार्च 2022, 12.00 — 18.00",1,Sunny.,31.0,30.0,1009,4,0,22,3,2022
47,uk,uk,uk,1647108000000.0,18.00,"शनिवार 12 मार्च 2022, 18.00 — 00.00",13,Clear.,22.0,18.0,1011,0,0,59,3,2022
48,True,रविवार 13 मार्च,13 मार्च,1647129600000.0,00.00,"रविवार 13 मार्च 2022, 00.00 — 06.00",13,Clear.,16.0,15.0,1011,0,0,72,3,2022
49,uk,uk,uk,1647151200000.0,06.00,"रविवार 13 मार्च 2022, 06.00 — 12.00",1,Sunny.,32.0,22.0,1012,1,180,38,3,2022
50,uk,uk,uk,1647172800000.0,12.00,"रविवार 13 मार्च 2022, 12.00 — 18.00",1,Sunny.,34.0,32.0,1009,0,0,27,3,2022
51,uk,uk,uk,1647194400000.0,18.00,"रविवार 13 मार्च 2022, 18.00 — 00.00",13,Clear.,24.0,21.0,1011,0,0,65,3,2022
52,True,सोमवार 14 मार्च,14 मार्च,1647216000000.0,00.00,"सोमवार 14 मार्च 2022, 00.00 — 06.00",13,Clear.,19.0,18.0,1011,0,0,72,3,2022
53,uk,uk,uk,1647237600000.0,06.00,"सोमवार 14 मार्च 2022, 06.00 — 12.00",1,Sunny.,33.0,24.0,1011,0,0,44,3,2022
54,uk,uk,uk,1647259200000.0,12.00,"सोमवार 14 मार्च 2022, 12.00 — 18.00",1,Sunny.,35.0,35.0,1007,5,0,30,3,2022
55,uk,uk,uk,1647280800000.0,18.00,"सोमवार 14 मार्च 2022, 18.00 — 00.00",13,Clear.,25.0,22.0,1010,0,0,62,3,2022
56,True,मंगलवार 15 मार्च,15 मार्च,1647302400000.0,00.00,"मंगलवार 15 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,19.0,1008,0,0,76,3,2022
57,uk,uk,uk,1647324000000.0,06.00,"मंगलवार 15 मार्च 2022, 06.00 — 12.00",1,Sunny.,34.0,25.0,1009,0,0,47,3,2022
58,uk,uk,uk,1647345600000.0,12.00,"मंगलवार 15 मार्च 2022, 12.00 — 18.00",1,Sunny.,37.0,35.0,1004,3,320,32,3,2022
59,uk,uk,uk,1647367200000.0,18.00,"मंगलवार 15 मार्च 2022, 18.00 — 00.00",13,Clear.,26.0,23.0,1006,0,0,65,3,2022
60,True,बुधवार 16 मार्च,16 मार्च,1647388800000.0,00.00,"बुधवार 16 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,20.0,1005,0,0,78,3,2022
61,uk,uk,uk,1647410400000.0,06.00,"बुधवार 16 मार्च 2022, 06.00 — 12.00",1,Sunny.,33.0,26.0,1007,2,0,50,3,2022
62,uk,uk,uk,1647432000000.0,12.00,"बुधवार 16 मार्च 2022, 12.00 — 18.00",1,Sunny.,37.0,35.0,1003,4,320,28,3,2022
63,uk,uk,uk,1647453600000.0,18.00,"बुधवार 16 मार्च 2022, 18.00 — 00.00",13,Clear.,26.0,23.0,1005,0,0,60,3,2022
64,True,गुरुवार 17 मार्च,17 मार्च,1647475200000.0,00.00,"गुरुवार 17 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,20.0,1005,0,0,73,3,2022
65,uk,uk,uk,1647496800000.0,06.00,"गुरुवार 17 मार्च 2022, 06.00 — 12.00",1,Sunny.,34.0,26.0,1007,2,320,49,3,2022
66,uk,uk,uk,1647518400000.0,12.00,"गुरुवार 17 मार्च 2022, 12.00 — 18.00",1,Sunny.,36.0,35.0,1003,3,0,32,3,2022
67,uk,uk,uk,1647540000000.0,18.00,"गुरुवार 17 मार्च 2022, 18.00 — 00.00",13,Clear.,30.0,27.0,1006,0,0,64,3,2022
68,True,शुक्रवार 18 मार्च,18 मार्च,1647561600000.0,00.00,"शुक्रवार 18 मार्च 2022, 00.00 — 06.00",13,Clear.,24.0,22.0,1006,0,0,81,3,2022
69,uk,uk,uk,1647583200000.0,06.00,"शुक्रवार 18 मार्च 2022, 06.00 — 12.00",1,Sunny.,34.0,25.0,1008,0,0,60,3,2022
70,uk,uk,uk,1647604800000.0,12.00,"शुक्रवार 18 मार्च 2022, 12.00 — 18.00",1,Sunny.,34.0,34.0,1004,0,0,39,3,2022
71,uk,uk,uk,1647626400000.0,18.00,"शुक्रवार 18 मार्च 2022, 18.00 — 00.00",13,Clear.,25.0,25.0,1006,0,0,71,3,2022
72,True,शनिवार 19 मार्च,19 मार्च,1647648000000.0,00.00,"शनिवार 19 मार्च 2022, 00.00 — 06.00",13,Clear.,23.0,21.0,1005,0,0,79,3,2022
73,uk,uk,uk,1647669600000.0,06.00,"शनिवार 19 मार्च 2022, 06.00 — 12.00",1,Sunny.,35.0,26.0,1007,0,0,52,3,2022
74,uk,uk,uk,1647691200000.0,12.00,"शनिवार 19 मार्च 2022, 12.00 — 18.00",1,Sunny.,37.0,35.0,1002,3,0,33,3,2022
75,uk,uk,uk,1647712800000.0,18.00,"शनिवार 19 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,24.0,1004,0,0,62,3,2022
76,True,रविवार 20 मार्च,20 मार्च,1647734400000.0,00.00,"रविवार 20 मार्च 2022, 00.00 — 06.00",13,Clear.,23.0,23.0,1003,0,0,73,3,2022
77,uk,uk,uk,1647756000000.0,06.00,"रविवार 20 मार्च 2022, 06.00 — 12.00",1,Sunny.,37.0,27.0,1005,2,0,40,3,2022
78,uk,uk,uk,1647777600000.0,12.00,"रविवार 20 मार्च 2022, 12.00 — 18.00",1,Sunny.,39.0,36.0,1002,4,320,19,3,2022
79,uk,uk,uk,1647799200000.0,18.00,"रविवार 20 मार्च 2022, 18.00 — 00.00",13,Clear.,29.0,24.0,1004,2,230,36,3,2022
80,True,सोमवार 21 मार्च,21 मार्च,1647820800000.0,00.00,"सोमवार 21 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,21.0,1004,0,0,46,3,2022
81,uk,uk,uk,1647842400000.0,06.00,"सोमवार 21 मार्च 2022, 06.00 — 12.00",1,Sunny.,37.0,28.0,1007,2,320,25,3,2022
82,uk,uk,uk,1647864000000.0,12.00,"सोमवार 21 मार्च 2022, 12.00 — 18.00",1,Sunny.,36.0,36.0,1003,0,0,22,3,2022
83,uk,uk,uk,1647885600000.0,18.00,"सोमवार 21 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,24.0,1006,0,0,50,3,2022
84,True,मंगलवार 22 मार्च,22 मार्च,1647907200000.0,00.00,"मंगलवार 22 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,22.0,1006,0,0,63,3,2022
85,uk,uk,uk,1647928800000.0,06.00,"मंगलवार 22 मार्च 2022, 06.00 — 12.00",1,Sunny.,35.0,35.0,1008,4,320,23,3,2022
86,uk,uk,uk,1647950400000.0,12.00,"मंगलवार 22 मार्च 2022, 12.00 — 18.00",1,Sunny.,37.0,36.0,1005,4,320,24,3,2022
87,uk,uk,uk,1647972000000.0,18.00,"मंगलवार 22 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,24.0,1007,0,0,51,3,2022
88,True,बुधवार 23 मार्च,23 मार्च,1647993600000.0,00.00,"बुधवार 23 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,22.0,1007,0,0,64,3,2022
89,uk,uk,uk,1648015200000.0,06.00,"बुधवार 23 मार्च 2022, 06.00 — 12.00",1,Sunny.,35.0,26.0,1009,0,0,36,3,2022
90,uk,uk,uk,1648036800000.0,12.00,"बुधवार 23 मार्च 2022, 12.00 — 18.00",1,Sunny.,37.0,34.0,1004,2,320,26,3,2022
91,uk,uk,uk,1648058400000.0,18.00,"बुधवार 23 मार्च 2022, 18.00 — 00.00",14,Haze.,24.0,24.0,1006,0,0,53,3,2022
92,True,गुरुवार 24 मार्च,24 मार्च,1648080000000.0,00.00,"गुरुवार 24 मार्च 2022, 00.00 — 06.00",14,Passing clouds.,22.0,22.0,1004,0,0,61,3,2022
93,uk,uk,uk,1648101600000.0,06.00,"गुरुवार 24 मार्च 2022, 06.00 — 12.00",2,Scattered clouds.,35.0,26.0,1006,2,0,40,3,2022
94,uk,uk,uk,1648123200000.0,12.00,"गुरुवार 24 मार्च 2022, 12.00 — 18.00",2,Scattered clouds.,36.0,34.0,1003,0,0,30,3,2022
95,uk,uk,uk,1648144800000.0,18.00,"गुरुवार 24 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,25.0,1004,0,0,48,3,2022
96,True,शुक्रवार 25 मार्च,25 मार्च,1648166400000.0,00.00,"शुक्रवार 25 मार्च 2022, 00.00 — 06.00",13,Clear.,24.0,23.0,1004,0,0,52,3,2022
97,uk,uk,uk,1648188000000.0,06.00,"शुक्रवार 25 मार्च 2022, 06.00 — 12.00",1,Sunny.,35.0,27.0,1006,2,320,37,3,2022
98,uk,uk,uk,1648209600000.0,12.00,"शुक्रवार 25 मार्च 2022, 12.00 — 18.00",1,Sunny.,38.0,36.0,1004,2,320,19,3,2022
99,uk,uk,uk,1648231200000.0,18.00,"शुक्रवार 25 मार्च 2022, 18.00 — 00.00",13,Clear.,26.0,23.0,1008,0,0,49,3,2022
100,True,शनिवार 26 मार्च,26 मार्च,1648252800000.0,00.00,"शनिवार 26 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,19.0,1008,0,0,62,3,2022
101,uk,uk,uk,1648274400000.0,06.00,"शनिवार 26 मार्च 2022, 06.00 — 12.00",1,Sunny.,34.0,26.0,1010,2,320,36,3,2022
102,uk,uk,uk,1648296000000.0,12.00,"शनिवार 26 मार्च 2022, 12.00 — 18.00",1,Sunny.,36.0,35.0,1006,3,320,22,3,2022
103,uk,uk,uk,1648317600000.0,18.00,"शनिवार 26 मार्च 2022, 18.00 — 00.00",13,Clear.,26.0,23.0,1009,0,0,48,3,2022
104,True,रविवार 27 मार्च,27 मार्च,1648339200000.0,00.00,"रविवार 27 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,19.0,1008,0,0,60,3,2022
105,uk,uk,uk,1648360800000.0,06.00,"रविवार 27 मार्च 2022, 06.00 — 12.00",1,Sunny.,37.0,26.0,1010,2,230,30,3,2022
106,uk,uk,uk,1648382400000.0,12.00,"रविवार 27 मार्च 2022, 12.00 — 18.00",1,Sunny.,39.0,37.0,1006,4,270,16,3,2022
107,uk,uk,uk,1648404000000.0,18.00,"रविवार 27 मार्च 2022, 18.00 — 00.00",13,Clear.,26.0,22.0,1008,0,0,48,3,2022
108,True,सोमवार 28 मार्च,28 मार्च,1648425600000.0,00.00,"सोमवार 28 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,19.0,1008,0,0,58,3,2022
109,uk,uk,uk,1648447200000.0,06.00,"सोमवार 28 मार्च 2022, 06.00 — 12.00",1,Sunny.,37.0,26.0,1009,2,230,30,3,2022
110,uk,uk,uk,1648468800000.0,12.00,"सोमवार 28 मार्च 2022, 12.00 — 18.00",1,Sunny.,40.0,38.0,1004,3,320,16,3,2022
111,uk,uk,uk,1648490400000.0,18.00,"सोमवार 28 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,23.0,1006,0,0,44,3,2022
112,True,मंगलवार 29 मार्च,29 मार्च,1648512000000.0,00.00,"मंगलवार 29 मार्च 2022, 00.00 — 06.00",13,Clear.,21.0,19.0,1005,0,0,50,3,2022
113,uk,uk,uk,1648533600000.0,06.00,"मंगलवार 29 मार्च 2022, 06.00 — 12.00",1,Sunny.,39.0,39.0,1006,4,320,13,3,2022
114,uk,uk,uk,1648555200000.0,12.00,"मंगलवार 29 मार्च 2022, 12.00 — 18.00",1,Sunny.,41.0,38.0,1002,2,320,16,3,2022
115,uk,uk,uk,1648576800000.0,18.00,"मंगलवार 29 मार्च 2022, 18.00 — 00.00",13,Clear.,27.0,24.0,1005,0,0,42,3,2022
116,True,बुधवार 30 मार्च,30 मार्च,1648598400000.0,00.00,"बुधवार 30 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,21.0,1004,0,0,49,3,2022
117,uk,uk,uk,1648620000000.0,06.00,"बुधवार 30 मार्च 2022, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,3,2022
118,uk,uk,uk,1648641600000.0,12.00,"बुधवार 30 मार्च 2022, 12.00 — 18.00",1,Sunny.,39.0,39.0,1002,0,0,20,3,2022
119,uk,uk,uk,1648663200000.0,18.00,"बुधवार 30 मार्च 2022, 18.00 — 00.00",36,No weather data available,,,0,0,0,0,3,2022
120,True,गुरुवार 31 मार्च,31 मार्च,1648684800000.0,00.00,"गुरुवार 31 मार्च 2022, 00.00 — 06.00",13,Clear.,22.0,22.0,1005,0,0,58,3,2022
121,uk,uk,uk,1648706400000.0,06.00,"गुरुवार 31 मार्च 2022, 06.00 — 12.00",1,Sunny.,29.0,29.0,1007,0,0,43,3,2022
122,uk,uk,uk,1648728000000.0,12.00,"गुरुवार 31 मार्च 2022, 12.00 — 18.00",1,Sunny.,41.0,41.0,1003,6,320,15,3,2022
123,uk,uk,uk,1648749600000.0,18.00,"गुरुवार 31 मार्च 2022, 18.00 — 00.00",13,Clear.,30.0,29.0,1005,0,0,31,3,2022
