,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
65,uk,uk,uk,1634450400000.0,06.00,"रविवार 17 अक्टूबर 2021, 06.00 — 12.00",3,Haze.,33.0,28.0,1006,2,140,66,10,2021
66,uk,uk,uk,1634472000000.0,12.00,"रविवार 17 अक्टूबर 2021, 12.00 — 18.00",6,Partly sunny.,35.0,29.0,1001,2,50,68,10,2021
67,uk,uk,uk,1634493600000.0,18.00,"रविवार 17 अक्टूबर 2021, 18.00 — 00.00",22,Thunderstorms. Overcast.,26.0,24.0,1005,6,50,92,10,2021
68,True,सोमवार 18 अक्टूबर,18 अक्टूबर,1634515200000.0,00.00,"सोमवार 18 अक्टूबर 2021, 00.00 — 06.00",22,Thundershowers. Overcast.,24.0,23.0,1004,0,0,98,10,2021
69,uk,uk,uk,1634536800000.0,06.00,"सोमवार 18 अक्टूबर 2021, 06.00 — 12.00",7,Overcast.,26.0,24.0,1004,0,0,97,10,2021
70,uk,uk,uk,1634558400000.0,12.00,"सोमवार 18 अक्टूबर 2021, 12.00 — 18.00",7,Overcast.,26.0,26.0,1002,1,0,96,10,2021
71,uk,uk,uk,1634580000000.0,18.00,"सोमवार 18 अक्टूबर 2021, 18.00 — 00.00",17,Overcast.,23.0,23.0,1005,4,0,94,10,2021
72,True,मंगलवार 19 अक्टूबर,19 अक्टूबर,1634601600000.0,00.00,"मंगलवार 19 अक्टूबर 2021, 00.00 — 06.00",17,Overcast.,22.0,22.0,1006,4,0,92,10,2021
73,uk,uk,uk,1634623200000.0,06.00,"मंगलवार 19 अक्टूबर 2021, 06.00 — 12.00",6,Partly sunny.,28.0,23.0,1008,5,320,76,10,2021
74,uk,uk,uk,1634644800000.0,12.00,"मंगलवार 19 अक्टूबर 2021, 12.00 — 18.00",2,Scattered clouds.,30.0,27.0,1006,2,320,62,10,2021
75,uk,uk,uk,1634666400000.0,18.00,"मंगलवार 19 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,24.0,23.0,1009,0,0,88,10,2021
76,True,बुधवार 20 अक्टूबर,20 अक्टूबर,1634688000000.0,00.00,"बुधवार 20 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,22.0,22.0,1010,0,0,86,10,2021
77,uk,uk,uk,1634709600000.0,06.00,"बुधवार 20 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,31.0,25.0,1012,0,0,68,10,2021
78,uk,uk,uk,1634731200000.0,12.00,"बुधवार 20 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,32.0,28.0,1009,0,0,51,10,2021
79,uk,uk,uk,1634752800000.0,18.00,"बुधवार 20 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,23.0,23.0,1011,0,0,81,10,2021
80,True,गुरुवार 21 अक्टूबर,21 अक्टूबर,1634774400000.0,00.00,"गुरुवार 21 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,20.0,18.0,1010,0,0,86,10,2021
81,uk,uk,uk,1634796000000.0,06.00,"गुरुवार 21 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,31.0,23.0,1012,2,270,50,10,2021
82,uk,uk,uk,1634817600000.0,12.00,"गुरुवार 21 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,32.0,28.0,1009,2,230,42,10,2021
83,uk,uk,uk,1634839200000.0,18.00,"गुरुवार 21 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,24.0,22.0,1010,2,230,72,10,2021
84,True,शुक्रवार 22 अक्टूबर,22 अक्टूबर,1634860800000.0,00.00,"शुक्रवार 22 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,19.0,19.0,1010,0,0,81,10,2021
85,uk,uk,uk,1634882400000.0,06.00,"शुक्रवार 22 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,31.0,24.0,1012,2,230,50,10,2021
86,uk,uk,uk,1634904000000.0,12.00,"शुक्रवार 22 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,33.0,28.0,1010,0,0,46,10,2021
87,uk,uk,uk,1634925600000.0,18.00,"शुक्रवार 22 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,22.0,21.0,1012,0,0,83,10,2021
88,True,शनिवार 23 अक्टूबर,23 अक्टूबर,1634947200000.0,00.00,"शनिवार 23 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,20.0,19.0,1012,0,0,89,10,2021
89,uk,uk,uk,1634968800000.0,06.00,"शनिवार 23 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,30.0,23.0,1014,1,230,58,10,2021
90,uk,uk,uk,1634990400000.0,12.00,"शनिवार 23 अक्टूबर 2021, 12.00 — 18.00",2,Scattered clouds.,32.0,28.0,1011,0,0,52,10,2021
91,uk,uk,uk,1635012000000.0,18.00,"शनिवार 23 अक्टूबर 2021, 18.00 — 00.00",14,Passing clouds.,23.0,22.0,1012,0,0,85,10,2021
92,True,रविवार 24 अक्टूबर,24 अक्टूबर,1635033600000.0,00.00,"रविवार 24 अक्टूबर 2021, 00.00 — 06.00",14,Passing clouds.,21.0,21.0,1012,0,0,92,10,2021
93,uk,uk,uk,1635055200000.0,06.00,"रविवार 24 अक्टूबर 2021, 06.00 — 12.00",2,Scattered clouds.,31.0,24.0,1014,0,0,61,10,2021
94,uk,uk,uk,1635076800000.0,12.00,"रविवार 24 अक्टूबर 2021, 12.00 — 18.00",3,Haze.,32.0,27.0,1012,0,0,48,10,2021
95,uk,uk,uk,1635098400000.0,18.00,"रविवार 24 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,22.0,21.0,1014,0,0,84,10,2021
96,True,सोमवार 25 अक्टूबर,25 अक्टूबर,1635120000000.0,00.00,"सोमवार 25 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,20.0,20.0,1014,0,0,87,10,2021
97,uk,uk,uk,1635141600000.0,06.00,"सोमवार 25 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,29.0,29.0,1014,0,0,54,10,2021
98,uk,uk,uk,1635163200000.0,12.00,"सोमवार 25 अक्टूबर 2021, 12.00 — 18.00",2,Scattered clouds.,31.0,27.0,1011,0,0,56,10,2021
99,uk,uk,uk,1635184800000.0,18.00,"सोमवार 25 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,23.0,21.0,1013,0,0,85,10,2021
100,True,मंगलवार 26 अक्टूबर,26 अक्टूबर,1635206400000.0,00.00,"मंगलवार 26 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,20.0,19.0,1013,0,0,92,10,2021
101,uk,uk,uk,1635228000000.0,06.00,"मंगलवार 26 अक्टूबर 2021, 06.00 — 12.00",3,Haze.,28.0,28.0,1014,0,0,52,10,2021
102,uk,uk,uk,1635249600000.0,12.00,"मंगलवार 26 अक्टूबर 2021, 12.00 — 18.00",2,Scattered clouds.,30.0,26.0,1011,0,0,53,10,2021
103,uk,uk,uk,1635271200000.0,18.00,"मंगलवार 26 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,21.0,18.0,1014,0,0,82,10,2021
104,True,बुधवार 27 अक्टूबर,27 अक्टूबर,1635292800000.0,00.00,"बुधवार 27 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,16.0,16.0,1016,0,0,96,10,2021
105,uk,uk,uk,1635314400000.0,06.00,"बुधवार 27 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,19.0,19.0,1017,0,0,88,10,2021
106,uk,uk,uk,1635336000000.0,12.00,"बुधवार 27 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,30.0,24.0,1013,2,320,46,10,2021
107,uk,uk,uk,1635357600000.0,18.00,"बुधवार 27 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1015,0,0,82,10,2021
108,True,गुरुवार 28 अक्टूबर,28 अक्टूबर,1635379200000.0,00.00,"गुरुवार 28 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,17.0,15.0,1015,0,0,87,10,2021
109,uk,uk,uk,1635400800000.0,06.00,"गुरुवार 28 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,27.0,19.0,1017,0,0,66,10,2021
110,uk,uk,uk,1635422400000.0,12.00,"गुरुवार 28 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,29.0,25.0,1013,0,0,48,10,2021
111,uk,uk,uk,1635444000000.0,18.00,"गुरुवार 28 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1016,0,0,84,10,2021
112,True,शुक्रवार 29 अक्टूबर,29 अक्टूबर,1635465600000.0,00.00,"शुक्रवार 29 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,16.0,15.0,1016,0,0,90,10,2021
113,uk,uk,uk,1635487200000.0,06.00,"शुक्रवार 29 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,28.0,18.0,1018,0,0,63,10,2021
114,uk,uk,uk,1635508800000.0,12.00,"शुक्रवार 29 अक्टूबर 2021, 12.00 — 18.00",13,Clear.,25.0,25.0,1015,0,0,58,10,2021
115,uk,uk,uk,1635530400000.0,18.00,"शुक्रवार 29 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1017,0,0,80,10,2021
116,True,शनिवार 30 अक्टूबर,30 अक्टूबर,1635552000000.0,00.00,"शनिवार 30 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,16.0,15.0,1017,0,0,88,10,2021
117,uk,uk,uk,1635573600000.0,06.00,"शनिवार 30 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,27.0,19.0,1018,0,0,60,10,2021
118,uk,uk,uk,1635595200000.0,12.00,"शनिवार 30 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,29.0,25.0,1014,2,320,44,10,2021
119,uk,uk,uk,1635616800000.0,18.00,"शनिवार 30 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,18.0,16.0,1015,0,0,82,10,2021
120,True,रविवार 31 अक्टूबर,31 अक्टूबर,1635638400000.0,00.00,"रविवार 31 अक्टूबर 2021, 00.00 — 06.00",13,Clear.,15.0,14.0,1015,0,0,90,10,2021
121,uk,uk,uk,1635660000000.0,06.00,"रविवार 31 अक्टूबर 2021, 06.00 — 12.00",1,Sunny.,29.0,18.0,1016,1,230,59,10,2021
122,uk,uk,uk,1635681600000.0,12.00,"रविवार 31 अक्टूबर 2021, 12.00 — 18.00",1,Sunny.,31.0,25.0,1012,0,0,42,10,2021
123,uk,uk,uk,1635703200000.0,18.00,"रविवार 31 अक्टूबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1014,0,0,80,10,2021
