,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
98,uk,uk,uk,1624622400000.0,12.00,"शुक्रवार 25 जून 2021, 12.00 — 18.00",6,Partly sunny.,39,38,996,2,230,34,6,2021
99,uk,uk,uk,1624644000000.0,18.00,"शुक्रवार 25 जून 2021, 18.00 — 00.00",13,Clear.,35,32,1000,4,320,52,6,2021
100,True,शनिवार 26 जून,26 जून,1624665600000.0,00.00,"शनिवार 26 जून 2021, 00.00 — 06.00",14,Passing clouds.,29,28,1000,0,0,66,6,2021
101,uk,uk,uk,1624687200000.0,06.00,"शनिवार 26 जून 2021, 06.00 — 12.00",3,Haze.,37,31,1002,2,50,49,6,2021
102,uk,uk,uk,1624708800000.0,12.00,"शनिवार 26 जून 2021, 12.00 — 18.00",6,Partly sunny.,39,36,999,1,50,40,6,2021
103,uk,uk,uk,1624730400000.0,18.00,"शनिवार 26 जून 2021, 18.00 — 00.00",13,Clear.,33,31,1002,0,0,55,6,2021
104,True,रविवार 27 जून,27 जून,1624752000000.0,00.00,"रविवार 27 जून 2021, 00.00 — 06.00",1,Sunny.,29,29,1004,0,0,76,6,2021
105,uk,uk,uk,1624773600000.0,06.00,"रविवार 27 जून 2021, 06.00 — 12.00",1,Sunny.,36,32,1005,1,50,58,6,2021
106,uk,uk,uk,1624795200000.0,12.00,"रविवार 27 जून 2021, 12.00 — 18.00",6,Partly sunny.,39,38,1001,6,0,42,6,2021
107,uk,uk,uk,1624816800000.0,18.00,"रविवार 27 जून 2021, 18.00 — 00.00",13,Clear.,35,32,1003,0,0,62,6,2021
108,True,सोमवार 28 जून,28 जून,1624838400000.0,00.00,"सोमवार 28 जून 2021, 00.00 — 06.00",13,Clear.,30,30,1003,0,0,70,6,2021
109,uk,uk,uk,1624860000000.0,06.00,"सोमवार 28 जून 2021, 06.00 — 12.00",1,Sunny.,38,35,1003,0,0,48,6,2021
110,uk,uk,uk,1624881600000.0,12.00,"सोमवार 28 जून 2021, 12.00 — 18.00",2,Scattered clouds.,40,34,999,4,0,36,6,2021
111,uk,uk,uk,1624903200000.0,18.00,"सोमवार 28 जून 2021, 18.00 — 00.00",13,Clear.,35,33,1000,0,0,49,6,2021
112,True,मंगलवार 29 जून,29 जून,1624924800000.0,00.00,"मंगलवार 29 जून 2021, 00.00 — 06.00",13,Clear.,32,30,1000,0,0,68,6,2021
113,uk,uk,uk,1624946400000.0,06.00,"मंगलवार 29 जून 2021, 06.00 — 12.00",1,Sunny.,36,36,1000,0,0,47,6,2021
114,uk,uk,uk,1624968000000.0,12.00,"मंगलवार 29 जून 2021, 12.00 — 18.00",6,Partly sunny.,42,42,996,0,0,26,6,2021
115,uk,uk,uk,1624989600000.0,18.00,"मंगलवार 29 जून 2021, 18.00 — 00.00",14,Passing clouds.,37,33,998,0,0,44,6,2021
116,True,बुधवार 30 जून,30 जून,1625011200000.0,00.00,"बुधवार 30 जून 2021, 00.00 — 06.00",14,Passing clouds.,34,33,996,2,230,47,6,2021
117,uk,uk,uk,1625032800000.0,06.00,"बुधवार 30 जून 2021, 06.00 — 12.00",3,Haze.,40,36,998,9,270,39,6,2021
118,uk,uk,uk,1625054400000.0,12.00,"बुधवार 30 जून 2021, 12.00 — 18.00",6,Partly sunny.,42,42,994,6,270,28,6,2021
119,uk,uk,uk,1625076000000.0,18.00,"बुधवार 30 जून 2021, 18.00 — 00.00",14,Haze.,39,36,996,7,270,40,6,2021
