,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
35,uk,uk,uk,1654797600000.0,18.00,"गुरुवार 9 जून 2022, 18.00 — 00.00",14,Passing clouds.,37.0,34.0,996,0,0,36,6,2022
36,True,शुक्रवार 10 जून,10 जून,1654819200000.0,00.00,"शुक्रवार 10 जून 2022, 00.00 — 06.00",13,Clear.,34.0,34.0,996,0,0,32,6,2022
37,uk,uk,uk,1654840800000.0,06.00,"शुक्रवार 10 जून 2022, 06.00 — 12.00",3,Haze.,42.0,37.0,998,3,320,30,6,2022
38,uk,uk,uk,1654862400000.0,12.00,"शुक्रवार 10 जून 2022, 12.00 — 18.00",3,Haze.,44.0,43.0,994,2,230,31,6,2022
39,uk,uk,uk,1654884000000.0,18.00,"शुक्रवार 10 जून 2022, 18.00 — 00.00",14,Passing clouds.,37.0,36.0,996,5,320,30,6,2022
40,True,शनिवार 11 जून,11 जून,1654905600000.0,00.00,"शनिवार 11 जून 2022, 00.00 — 06.00",14,Passing clouds.,34.0,34.0,996,2,230,40,6,2022
41,uk,uk,uk,1654927200000.0,06.00,"शनिवार 11 जून 2022, 06.00 — 12.00",2,Scattered clouds.,41.0,37.0,998,4,230,28,6,2022
42,uk,uk,uk,1654948800000.0,12.00,"शनिवार 11 जून 2022, 12.00 — 18.00",3,Haze.,44.0,44.0,995,0,0,28,6,2022
43,uk,uk,uk,1654970400000.0,18.00,"शनिवार 11 जून 2022, 18.00 — 00.00",14,Passing clouds.,37.0,34.0,996,0,0,41,6,2022
44,True,रविवार 12 जून,12 जून,1654992000000.0,00.00,"रविवार 12 जून 2022, 00.00 — 06.00",13,Clear.,35.0,33.0,998,4,230,40,6,2022
45,uk,uk,uk,1655013600000.0,06.00,"रविवार 12 जून 2022, 06.00 — 12.00",2,Scattered clouds.,36.0,36.0,1000,6,230,36,6,2022
46,uk,uk,uk,1655035200000.0,12.00,"रविवार 12 जून 2022, 12.00 — 18.00",3,Haze.,43.0,42.0,996,4,320,36,6,2022
47,uk,uk,uk,1655056800000.0,18.00,"रविवार 12 जून 2022, 18.00 — 00.00",14,Passing clouds.,37.0,37.0,998,5,320,42,6,2022
48,True,सोमवार 13 जून,13 जून,1655078400000.0,00.00,"सोमवार 13 जून 2022, 00.00 — 06.00",2,Scattered clouds.,34.0,34.0,1001,2,270,42,6,2022
49,uk,uk,uk,1655100000000.0,06.00,"सोमवार 13 जून 2022, 06.00 — 12.00",2,Scattered clouds.,41.0,36.0,1002,6,320,38,6,2022
50,uk,uk,uk,1655121600000.0,12.00,"सोमवार 13 जून 2022, 12.00 — 18.00",6,Partly sunny.,40.0,40.0,999,7,270,37,6,2022
51,uk,uk,uk,1655143200000.0,18.00,"सोमवार 13 जून 2022, 18.00 — 00.00",14,Passing clouds.,37.0,36.0,998,2,230,40,6,2022
52,True,मंगलवार 14 जून,14 जून,1655164800000.0,00.00,"मंगलवार 14 जून 2022, 00.00 — 06.00",14,Passing clouds.,34.0,33.0,1000,7,230,50,6,2022
53,uk,uk,uk,1655186400000.0,06.00,"मंगलवार 14 जून 2022, 06.00 — 12.00",2,Scattered clouds.,38.0,35.0,1002,6,230,42,6,2022
54,uk,uk,uk,1655208000000.0,12.00,"मंगलवार 14 जून 2022, 12.00 — 18.00",6,Partly sunny.,42.0,39.0,998,2,320,38,6,2022
55,uk,uk,uk,1655229600000.0,18.00,"मंगलवार 14 जून 2022, 18.00 — 00.00",14,Passing clouds.,38.0,37.0,998,5,230,39,6,2022
56,True,बुधवार 15 जून,15 जून,1655251200000.0,00.00,"बुधवार 15 जून 2022, 00.00 — 06.00",7,Overcast.,34.0,34.0,998,7,230,51,6,2022
57,uk,uk,uk,1655272800000.0,06.00,"बुधवार 15 जून 2022, 06.00 — 12.00",6,Partly sunny.,39.0,35.0,1002,6,230,40,6,2022
58,uk,uk,uk,1655294400000.0,12.00,"बुधवार 15 जून 2022, 12.00 — 18.00",6,Partly sunny.,40.0,40.0,995,0,0,32,6,2022
59,uk,uk,uk,1655316000000.0,18.00,"बुधवार 15 जून 2022, 18.00 — 00.00",14,Passing clouds.,36.0,35.0,998,2,230,44,6,2022
60,True,गुरुवार 16 जून,16 जून,1655337600000.0,00.00,"गुरुवार 16 जून 2022, 00.00 — 06.00",22,Thundershowers. Overcast.,28.0,27.0,998,0,0,76,6,2022
61,uk,uk,uk,1655359200000.0,06.00,"गुरुवार 16 जून 2022, 06.00 — 12.00",6,Partly sunny.,36.0,30.0,1002,2,230,56,6,2022
62,uk,uk,uk,1655380800000.0,12.00,"गुरुवार 16 जून 2022, 12.00 — 18.00",18,Drizzle. Overcast.,31.0,30.0,1000,5,0,62,6,2022
63,uk,uk,uk,1655402400000.0,18.00,"गुरुवार 16 जून 2022, 18.00 — 00.00",14,Passing clouds.,28.0,28.0,1000,0,0,75,6,2022
64,True,शुक्रवार 17 जून,17 जून,1655424000000.0,00.00,"शुक्रवार 17 जून 2022, 00.00 — 06.00",13,Clear.,27.0,27.0,1000,0,0,78,6,2022
65,uk,uk,uk,1655445600000.0,06.00,"शुक्रवार 17 जून 2022, 06.00 — 12.00",6,Partly sunny.,34.0,31.0,1002,0,0,60,6,2022
66,uk,uk,uk,1655467200000.0,12.00,"शुक्रवार 17 जून 2022, 12.00 — 18.00",2,Scattered clouds.,38.0,37.0,997,0,0,46,6,2022
67,uk,uk,uk,1655488800000.0,18.00,"शुक्रवार 17 जून 2022, 18.00 — 00.00",22,Thundershowers. Overcast.,27.0,27.0,1002,6,320,79,6,2022
68,True,शनिवार 18 जून,18 जून,1655510400000.0,00.00,"शनिवार 18 जून 2022, 00.00 — 06.00",17,Overcast.,28.0,28.0,1000,0,0,71,6,2022
69,uk,uk,uk,1655532000000.0,06.00,"शनिवार 18 जून 2022, 06.00 — 12.00",7,Overcast.,34.0,29.0,1002,4,230,58,6,2022
70,uk,uk,uk,1655553600000.0,12.00,"शनिवार 18 जून 2022, 12.00 — 18.00",6,Partly sunny.,34.0,34.0,1000,2,320,52,6,2022
71,uk,uk,uk,1655575200000.0,18.00,"शनिवार 18 जून 2022, 18.00 — 00.00",14,Passing clouds.,29.0,29.0,1002,0,0,66,6,2022
72,True,रविवार 19 जून,19 जून,1655596800000.0,00.00,"रविवार 19 जून 2022, 00.00 — 06.00",14,Passing clouds.,27.0,27.0,1001,0,0,80,6,2022
73,uk,uk,uk,1655618400000.0,06.00,"रविवार 19 जून 2022, 06.00 — 12.00",7,Overcast.,33.0,28.0,1002,0,0,59,6,2022
74,uk,uk,uk,1655640000000.0,12.00,"रविवार 19 जून 2022, 12.00 — 18.00",6,Partly sunny.,36.0,25.0,998,2,230,70,6,2022
75,uk,uk,uk,1655661600000.0,18.00,"रविवार 19 जून 2022, 18.00 — 00.00",14,Passing clouds.,25.0,25.0,1000,2,230,90,6,2022
76,True,सोमवार 20 जून,20 जून,1655683200000.0,00.00,"सोमवार 20 जून 2022, 00.00 — 06.00",14,Passing clouds.,25.0,25.0,999,0,0,92,6,2022
77,uk,uk,uk,1655704800000.0,06.00,"सोमवार 20 जून 2022, 06.00 — 12.00",1,Sunny.,32.0,29.0,999,3,230,64,6,2022
78,uk,uk,uk,1655726400000.0,12.00,"सोमवार 20 जून 2022, 12.00 — 18.00",6,Partly sunny.,34.0,34.0,996,6,230,52,6,2022
79,uk,uk,uk,1655748000000.0,18.00,"सोमवार 20 जून 2022, 18.00 — 00.00",13,Clear.,30.0,28.0,998,0,0,68,6,2022
80,True,मंगलवार 21 जून,21 जून,1655769600000.0,00.00,"मंगलवार 21 जून 2022, 00.00 — 06.00",13,Clear.,28.0,26.0,997,0,0,80,6,2022
81,uk,uk,uk,1655791200000.0,06.00,"मंगलवार 21 जून 2022, 06.00 — 12.00",2,Scattered clouds.,34.0,31.0,998,3,230,54,6,2022
82,uk,uk,uk,1655812800000.0,12.00,"मंगलवार 21 जून 2022, 12.00 — 18.00",2,Scattered clouds.,35.0,34.0,996,4,230,52,6,2022
83,uk,uk,uk,1655834400000.0,18.00,"मंगलवार 21 जून 2022, 18.00 — 00.00",14,Passing clouds.,31.0,29.0,998,0,0,68,6,2022
84,True,बुधवार 22 जून,22 जून,1655856000000.0,00.00,"बुधवार 22 जून 2022, 00.00 — 06.00",13,Clear.,28.0,27.0,1000,0,0,82,6,2022
85,uk,uk,uk,1655877600000.0,06.00,"बुधवार 22 जून 2022, 06.00 — 12.00",2,Scattered clouds.,36.0,36.0,1002,0,0,43,6,2022
86,uk,uk,uk,1655899200000.0,12.00,"बुधवार 22 जून 2022, 12.00 — 18.00",2,Scattered clouds.,39.0,37.0,999,0,0,38,6,2022
87,uk,uk,uk,1655920800000.0,18.00,"बुधवार 22 जून 2022, 18.00 — 00.00",14,Passing clouds.,34.0,34.0,1001,0,0,51,6,2022
88,True,गुरुवार 23 जून,23 जून,1655942400000.0,00.00,"गुरुवार 23 जून 2022, 00.00 — 06.00",13,Clear.,31.0,30.0,1003,0,0,64,6,2022
89,uk,uk,uk,1655964000000.0,06.00,"गुरुवार 23 जून 2022, 06.00 — 12.00",1,Sunny.,38.0,33.0,1004,0,0,45,6,2022
90,uk,uk,uk,1655985600000.0,12.00,"गुरुवार 23 जून 2022, 12.00 — 18.00",6,Partly sunny.,39.0,39.0,1000,5,230,28,6,2022
91,uk,uk,uk,1656007200000.0,18.00,"गुरुवार 23 जून 2022, 18.00 — 00.00",13,Clear.,34.0,30.0,1002,0,0,46,6,2022
92,True,शुक्रवार 24 जून,24 जून,1656028800000.0,00.00,"शुक्रवार 24 जून 2022, 00.00 — 06.00",13,Clear.,28.0,26.0,1002,0,0,62,6,2022
93,uk,uk,uk,1656050400000.0,06.00,"शुक्रवार 24 जून 2022, 06.00 — 12.00",1,Sunny.,37.0,33.0,1002,2,320,36,6,2022
94,uk,uk,uk,1656072000000.0,12.00,"शुक्रवार 24 जून 2022, 12.00 — 18.00",1,Sunny.,40.0,39.0,997,3,230,20,6,2022
95,uk,uk,uk,1656093600000.0,18.00,"शुक्रवार 24 जून 2022, 18.00 — 00.00",13,Clear.,32.0,32.0,997,0,0,36,6,2022
96,True,शनिवार 25 जून,25 जून,1656115200000.0,00.00,"शनिवार 25 जून 2022, 00.00 — 06.00",13,Clear.,27.0,27.0,999,0,0,54,6,2022
97,uk,uk,uk,1656136800000.0,06.00,"शनिवार 25 जून 2022, 06.00 — 12.00",1,Sunny.,39.0,34.0,998,0,0,28,6,2022
98,uk,uk,uk,1656158400000.0,12.00,"शनिवार 25 जून 2022, 12.00 — 18.00",1,Sunny.,42.0,41.0,994,0,0,20,6,2022
99,uk,uk,uk,1656180000000.0,18.00,"शनिवार 25 जून 2022, 18.00 — 00.00",13,Clear.,35.0,32.0,996,0,0,40,6,2022
100,True,रविवार 26 जून,26 जून,1656201600000.0,00.00,"रविवार 26 जून 2022, 00.00 — 06.00",13,Clear.,31.0,30.0,996,0,0,56,6,2022
101,uk,uk,uk,1656223200000.0,06.00,"रविवार 26 जून 2022, 06.00 — 12.00",7,Overcast.,38.0,34.0,998,2,140,52,6,2022
102,uk,uk,uk,1656244800000.0,12.00,"रविवार 26 जून 2022, 12.00 — 18.00",2,Scattered clouds.,40.0,39.0,996,3,0,40,6,2022
103,uk,uk,uk,1656266400000.0,18.00,"रविवार 26 जून 2022, 18.00 — 00.00",17,Overcast.,37.0,35.0,998,2,140,48,6,2022
104,True,सोमवार 27 जून,27 जून,1656288000000.0,00.00,"सोमवार 27 जून 2022, 00.00 — 06.00",14,Haze.,34.0,32.0,999,0,0,60,6,2022
105,uk,uk,uk,1656309600000.0,06.00,"सोमवार 27 जून 2022, 06.00 — 12.00",1,Sunny.,38.0,35.0,1000,0,0,50,6,2022
106,uk,uk,uk,1656331200000.0,12.00,"सोमवार 27 जून 2022, 12.00 — 18.00",6,Partly sunny.,36.0,30.0,998,0,0,72,6,2022
107,uk,uk,uk,1656352800000.0,18.00,"सोमवार 27 जून 2022, 18.00 — 00.00",13,Clear.,30.0,30.0,999,0,0,88,6,2022
108,True,मंगलवार 28 जून,28 जून,1656374400000.0,00.00,"मंगलवार 28 जून 2022, 00.00 — 06.00",3,Haze.,30.0,30.0,998,0,0,83,6,2022
109,uk,uk,uk,1656396000000.0,06.00,"मंगलवार 28 जून 2022, 06.00 — 12.00",2,Scattered clouds.,40.0,34.0,998,4,230,53,6,2022
110,uk,uk,uk,1656417600000.0,12.00,"मंगलवार 28 जून 2022, 12.00 — 18.00",7,Overcast.,40.0,40.0,994,0,0,43,6,2022
111,uk,uk,uk,1656439200000.0,18.00,"मंगलवार 28 जून 2022, 18.00 — 00.00",13,Clear.,36.0,31.0,996,4,270,60,6,2022
112,True,बुधवार 29 जून,29 जून,1656460800000.0,00.00,"बुधवार 29 जून 2022, 00.00 — 06.00",13,Clear.,30.0,29.0,996,5,230,76,6,2022
113,uk,uk,uk,1656482400000.0,06.00,"बुधवार 29 जून 2022, 06.00 — 12.00",7,Overcast.,36.0,31.0,996,5,230,65,6,2022
114,uk,uk,uk,1656504000000.0,12.00,"बुधवार 29 जून 2022, 12.00 — 18.00",7,Overcast.,38.0,37.0,994,5,230,52,6,2022
115,uk,uk,uk,1656525600000.0,18.00,"बुधवार 29 जून 2022, 18.00 — 00.00",22,Thundershowers. Overcast.,27.0,26.0,998,4,230,92,6,2022
116,True,गुरुवार 30 जून,30 जून,1656547200000.0,00.00,"गुरुवार 30 जून 2022, 00.00 — 06.00",17,Overcast.,28.0,27.0,996,2,230,87,6,2022
117,uk,uk,uk,1656568800000.0,06.00,"गुरुवार 30 जून 2022, 06.00 — 12.00",7,Overcast.,31.0,29.0,999,0,0,80,6,2022
118,uk,uk,uk,1656590400000.0,12.00,"गुरुवार 30 जून 2022, 12.00 — 18.00",18,Drizzle. Overcast.,29.0,28.0,998,0,0,86,6,2022
119,uk,uk,uk,1656612000000.0,18.00,"गुरुवार 30 जून 2022, 18.00 — 00.00",14,Passing clouds.,28.0,28.0,998,0,0,86,6,2022
