,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,बुधवार 1 दिसंबर,1 दिसंबर,1638316800000.0,00.00,"बुधवार 1 दिसंबर 2021, 00.00 — 06.00",14,Fog.,13.0,13.0,1017,0,0,90,12,2021
1,uk,uk,uk,1638338400000.0,06.00,"बुधवार 1 दिसंबर 2021, 06.00 — 12.00",9,Fog.,21.0,15.0,1019,0,0,72,12,2021
2,uk,uk,uk,1638360000000.0,12.00,"बुधवार 1 दिसंबर 2021, 12.00 — 18.00",7,Overcast.,23.0,20.0,1015,0,0,64,12,2021
3,uk,uk,uk,1638381600000.0,18.00,"बुधवार 1 दिसंबर 2021, 18.00 — 00.00",34,Light rain. Overcast.,18.0,17.0,1016,0,0,84,12,2021
4,True,गुरुवार 2 दिसंबर,2 दिसंबर,1638403200000.0,00.00,"गुरुवार 2 दिसंबर 2021, 00.00 — 06.00",14,Fog.,16.0,16.0,1016,0,0,86,12,2021
5,uk,uk,uk,1638424800000.0,06.00,"गुरुवार 2 दिसंबर 2021, 06.00 — 12.00",18,Drizzle. Overcast.,20.0,17.0,1018,0,0,81,12,2021
6,uk,uk,uk,1638446400000.0,12.00,"गुरुवार 2 दिसंबर 2021, 12.00 — 18.00",9,Fog.,20.0,19.0,1016,0,0,69,12,2021
7,uk,uk,uk,1638468000000.0,18.00,"गुरुवार 2 दिसंबर 2021, 18.00 — 00.00",14,Fog.,18.0,17.0,1018,0,0,71,12,2021
8,True,शुक्रवार 3 दिसंबर,3 दिसंबर,1638489600000.0,00.00,"शुक्रवार 3 दिसंबर 2021, 00.00 — 06.00",14,Fog.,16.0,15.0,1016,0,0,81,12,2021
9,uk,uk,uk,1638511200000.0,06.00,"शुक्रवार 3 दिसंबर 2021, 06.00 — 12.00",18,Drizzle. Partly sunny.,20.0,16.0,1018,0,0,68,12,2021
10,uk,uk,uk,1638532800000.0,12.00,"शुक्रवार 3 दिसंबर 2021, 12.00 — 18.00",6,Partly sunny.,21.0,19.0,1017,0,0,65,12,2021
11,uk,uk,uk,1638554400000.0,18.00,"शुक्रवार 3 दिसंबर 2021, 18.00 — 00.00",14,Fog.,13.0,13.0,1018,0,0,91,12,2021
12,True,शनिवार 4 दिसंबर,4 दिसंबर,1638576000000.0,00.00,"शनिवार 4 दिसंबर 2021, 00.00 — 06.00",14,Fog.,12.0,11.0,1017,0,0,90,12,2021
13,uk,uk,uk,1638597600000.0,06.00,"शनिवार 4 दिसंबर 2021, 06.00 — 12.00",9,Fog.,23.0,12.0,1017,0,0,75,12,2021
14,uk,uk,uk,1638619200000.0,12.00,"शनिवार 4 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,26.0,21.0,1014,0,0,58,12,2021
15,uk,uk,uk,1638640800000.0,18.00,"शनिवार 4 दिसंबर 2021, 18.00 — 00.00",13,Clear.,16.0,14.0,1017,0,0,87,12,2021
16,True,रविवार 5 दिसंबर,5 दिसंबर,1638662400000.0,00.00,"रविवार 5 दिसंबर 2021, 00.00 — 06.00",14,Fog.,14.0,13.0,1016,0,0,92,12,2021
17,uk,uk,uk,1638684000000.0,06.00,"रविवार 5 दिसंबर 2021, 06.00 — 12.00",9,Fog.,25.0,16.0,1017,2,140,76,12,2021
18,uk,uk,uk,1638705600000.0,12.00,"रविवार 5 दिसंबर 2021, 12.00 — 18.00",6,Partly sunny.,25.0,23.0,1014,0,0,65,12,2021
19,uk,uk,uk,1638727200000.0,18.00,"रविवार 5 दिसंबर 2021, 18.00 — 00.00",14,Fog.,17.0,16.0,1015,0,0,90,12,2021
20,True,सोमवार 6 दिसंबर,6 दिसंबर,1638748800000.0,00.00,"सोमवार 6 दिसंबर 2021, 00.00 — 06.00",14,Fog.,16.0,15.0,1015,0,0,94,12,2021
21,uk,uk,uk,1638770400000.0,06.00,"सोमवार 6 दिसंबर 2021, 06.00 — 12.00",9,Fog.,23.0,18.0,1017,2,320,80,12,2021
22,uk,uk,uk,1638792000000.0,12.00,"सोमवार 6 दिसंबर 2021, 12.00 — 18.00",3,Haze.,26.0,22.0,1015,2,320,60,12,2021
23,uk,uk,uk,1638813600000.0,18.00,"सोमवार 6 दिसंबर 2021, 18.00 — 00.00",14,Fog.,17.0,16.0,1018,0,0,90,12,2021
24,True,मंगलवार 7 दिसंबर,7 दिसंबर,1638835200000.0,00.00,"मंगलवार 7 दिसंबर 2021, 00.00 — 06.00",14,Fog.,15.0,13.0,1017,0,0,95,12,2021
25,uk,uk,uk,1638856800000.0,06.00,"मंगलवार 7 दिसंबर 2021, 06.00 — 12.00",9,Fog.,22.0,15.0,1019,0,0,77,12,2021
26,uk,uk,uk,1638878400000.0,12.00,"मंगलवार 7 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,24.0,20.0,1016,2,320,53,12,2021
27,uk,uk,uk,1638900000000.0,18.00,"मंगलवार 7 दिसंबर 2021, 18.00 — 00.00",13,Clear.,14.0,12.0,1018,0,0,86,12,2021
28,True,बुधवार 8 दिसंबर,8 दिसंबर,1638921600000.0,00.00,"बुधवार 8 दिसंबर 2021, 00.00 — 06.00",14,Fog.,11.0,10.0,1017,0,0,92,12,2021
29,uk,uk,uk,1638943200000.0,06.00,"बुधवार 8 दिसंबर 2021, 06.00 — 12.00",1,Sunny.,22.0,11.0,1019,0,0,70,12,2021
30,uk,uk,uk,1638964800000.0,12.00,"बुधवार 8 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,25.0,19.0,1016,0,0,49,12,2021
31,uk,uk,uk,1638986400000.0,18.00,"बुधवार 8 दिसंबर 2021, 18.00 — 00.00",13,Clear.,14.0,12.0,1019,0,0,82,12,2021
32,True,गुरुवार 9 दिसंबर,9 दिसंबर,1639008000000.0,00.00,"गुरुवार 9 दिसंबर 2021, 00.00 — 06.00",14,Fog.,11.0,9.0,1019,0,0,92,12,2021
33,uk,uk,uk,1639029600000.0,06.00,"गुरुवार 9 दिसंबर 2021, 06.00 — 12.00",1,Sunny.,22.0,11.0,1021,0,0,64,12,2021
34,uk,uk,uk,1639051200000.0,12.00,"गुरुवार 9 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,24.0,19.0,1019,0,0,44,12,2021
35,uk,uk,uk,1639072800000.0,18.00,"गुरुवार 9 दिसंबर 2021, 18.00 — 00.00",13,Clear.,12.0,10.0,1021,0,0,82,12,2021
36,True,शुक्रवार 10 दिसंबर,10 दिसंबर,1639094400000.0,00.00,"शुक्रवार 10 दिसंबर 2021, 00.00 — 06.00",14,Fog.,9.0,9.0,1020,0,0,92,12,2021
37,uk,uk,uk,1639116000000.0,06.00,"शुक्रवार 10 दिसंबर 2021, 06.00 — 12.00",9,Fog.,21.0,10.0,1021,1,320,69,12,2021
38,uk,uk,uk,1639137600000.0,12.00,"शुक्रवार 10 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,23.0,19.0,1018,0,0,51,12,2021
39,uk,uk,uk,1639159200000.0,18.00,"शुक्रवार 10 दिसंबर 2021, 18.00 — 00.00",13,Clear.,14.0,12.0,1015,0,0,88,12,2021
40,True,शनिवार 11 दिसंबर,11 दिसंबर,1639180800000.0,00.00,"शनिवार 11 दिसंबर 2021, 00.00 — 06.00",14,Fog.,11.0,9.0,1019,0,0,92,12,2021
41,uk,uk,uk,1639202400000.0,06.00,"शनिवार 11 दिसंबर 2021, 06.00 — 12.00",9,Fog.,21.0,10.0,1020,0,0,66,12,2021
42,uk,uk,uk,1639224000000.0,12.00,"शनिवार 11 दिसंबर 2021, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,12,2021
43,uk,uk,uk,1639245600000.0,18.00,"शनिवार 11 दिसंबर 2021, 18.00 — 00.00",13,Clear.,12.0,9.0,1021,0,0,85,12,2021
44,True,रविवार 12 दिसंबर,12 दिसंबर,1639267200000.0,00.00,"रविवार 12 दिसंबर 2021, 00.00 — 06.00",14,Fog.,8.0,7.0,1020,0,0,90,12,2021
45,uk,uk,uk,1639288800000.0,06.00,"रविवार 12 दिसंबर 2021, 06.00 — 12.00",9,Fog.,21.0,8.0,1021,0,0,66,12,2021
46,uk,uk,uk,1639310400000.0,12.00,"रविवार 12 दिसंबर 2021, 12.00 — 18.00",1,Sunny.,23.0,18.0,1018,0,0,48,12,2021
47,uk,uk,uk,1639332000000.0,18.00,"रविवार 12 दिसंबर 2021, 18.00 — 00.00",13,Clear.,12.0,10.0,1020,0,0,83,12,2021
48,True,सोमवार 13 दिसंबर,13 दिसंबर,1639353600000.0,00.00,"सोमवार 13 दिसंबर 2021, 00.00 — 06.00",14,Fog.,9.0,8.0,1019,0,0,90,12,2021
49,uk,uk,uk,1639375200000.0,06.00,"सोमवार 13 दिसंबर 2021, 06.00 — 12.00",1,Sunny.,20.0,9.0,1020,0,0,70,12,2021
50,uk,uk,uk,1639396800000.0,12.00,"सोमवार 13 दिसंबर 2021, 12.00 — 18.00",2,Scattered clouds.,24.0,19.0,1016,0,0,48,12,2021
51,uk,uk,uk,1639418400000.0,18.00,"सोमवार 13 दिसंबर 2021, 18.00 — 00.00",14,Fog.,13.0,12.0,1017,0,0,84,12,2021
52,True,मंगलवार 14 दिसंबर,14 दिसंबर,1639440000000.0,00.00,"मंगलवार 14 दिसंबर 2021, 00.00 — 06.00",14,Fog.,10.0,10.0,1016,0,0,90,12,2021
53,uk,uk,uk,1639461600000.0,06.00,"मंगलवार 14 दिसंबर 2021, 06.00 — 12.00",9,Fog.,20.0,13.0,1018,0,0,67,12,2021
54,uk,uk,uk,1639483200000.0,12.00,"मंगलवार 14 दिसंबर 2021, 12.00 — 18.00",6,Partly sunny.,22.0,19.0,1016,0,0,58,12,2021
55,uk,uk,uk,1639504800000.0,18.00,"मंगलवार 14 दिसंबर 2021, 18.00 — 00.00",14,Fog.,15.0,13.0,1018,0,0,88,12,2021
56,True,बुधवार 15 दिसंबर,15 दिसंबर,1639526400000.0,00.00,"बुधवार 15 दिसंबर 2021, 00.00 — 06.00",14,Fog.,13.0,13.0,1017,0,0,91,12,2021
