,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
27,uk,uk,uk,1675792800000.0,18.00,"मंगलवार 7 फरवरी 2023, 18.00 — 00.00",13,Clear.,17,14,1013,0,0,82,2,2023
28,True,बुधवार 8 फरवरी,8 फरवरी,1675814400000.0,00.00,"बुधवार 8 फरवरी 2023, 00.00 — 06.00",13,Clear.,13,12,1014,0,0,92,2,2023
29,uk,uk,uk,1675836000000.0,06.00,"बुधवार 8 फरवरी 2023, 06.00 — 12.00",1,Sunny.,24,14,1016,0,0,61,2,2023
30,uk,uk,uk,1675857600000.0,12.00,"बुधवार 8 फरवरी 2023, 12.00 — 18.00",1,Sunny.,27,24,1013,0,0,38,2,2023
31,uk,uk,uk,1675879200000.0,18.00,"बुधवार 8 फरवरी 2023, 18.00 — 00.00",13,Clear.,16,14,1014,0,0,78,2,2023
32,True,गुरुवार 9 फरवरी,9 फरवरी,1675900800000.0,00.00,"गुरुवार 9 फरवरी 2023, 00.00 — 06.00",13,Clear.,12,11,1014,0,0,88,2,2023
33,uk,uk,uk,1675922400000.0,06.00,"गुरुवार 9 फरवरी 2023, 06.00 — 12.00",1,Sunny.,26,13,1015,0,0,60,2,2023
34,uk,uk,uk,1675944000000.0,12.00,"गुरुवार 9 फरवरी 2023, 12.00 — 18.00",1,Sunny.,29,26,1010,0,0,39,2,2023
35,uk,uk,uk,1675965600000.0,18.00,"गुरुवार 9 फरवरी 2023, 18.00 — 00.00",13,Clear.,18,15,1013,0,0,77,2,2023
36,True,शुक्रवार 10 फरवरी,10 फरवरी,1675987200000.0,00.00,"शुक्रवार 10 फरवरी 2023, 00.00 — 06.00",13,Clear.,14,14,1012,0,0,84,2,2023
37,uk,uk,uk,1676008800000.0,06.00,"शुक्रवार 10 फरवरी 2023, 06.00 — 12.00",1,Sunny.,29,16,1013,0,0,56,2,2023
38,uk,uk,uk,1676030400000.0,12.00,"शुक्रवार 10 फरवरी 2023, 12.00 — 18.00",1,Sunny.,32,28,1009,2,320,36,2,2023
39,uk,uk,uk,1676052000000.0,18.00,"शुक्रवार 10 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,17,1011,0,0,80,2,2023
40,True,शनिवार 11 फरवरी,11 फरवरी,1676073600000.0,00.00,"शनिवार 11 फरवरी 2023, 00.00 — 06.00",13,Clear.,18,16,1010,3,270,72,2,2023
41,uk,uk,uk,1676095200000.0,06.00,"शनिवार 11 फरवरी 2023, 06.00 — 12.00",1,Sunny.,28,20,1014,5,230,50,2,2023
42,uk,uk,uk,1676116800000.0,12.00,"शनिवार 11 फरवरी 2023, 12.00 — 18.00",1,Sunny.,29,26,1012,2,320,40,2,2023
43,uk,uk,uk,1676138400000.0,18.00,"शनिवार 11 फरवरी 2023, 18.00 — 00.00",13,Clear.,18,16,1015,0,0,79,2,2023
44,True,रविवार 12 फरवरी,12 फरवरी,1676160000000.0,00.00,"रविवार 12 फरवरी 2023, 00.00 — 06.00",13,Clear.,15,15,1016,0,0,87,2,2023
45,uk,uk,uk,1676181600000.0,06.00,"रविवार 12 फरवरी 2023, 06.00 — 12.00",1,Sunny.,24,16,1019,2,320,47,2,2023
46,uk,uk,uk,1676203200000.0,12.00,"रविवार 12 फरवरी 2023, 12.00 — 18.00",1,Sunny.,27,24,1016,5,320,30,2,2023
47,uk,uk,uk,1676224800000.0,18.00,"रविवार 12 फरवरी 2023, 18.00 — 00.00",13,Clear.,17,14,1018,4,320,62,2,2023
48,True,सोमवार 13 फरवरी,13 फरवरी,1676246400000.0,00.00,"सोमवार 13 फरवरी 2023, 00.00 — 06.00",13,Clear.,14,13,1017,5,320,53,2,2023
49,uk,uk,uk,1676268000000.0,06.00,"सोमवार 13 फरवरी 2023, 06.00 — 12.00",1,Sunny.,20,15,1018,6,230,32,2,2023
50,uk,uk,uk,1676289600000.0,12.00,"सोमवार 13 फरवरी 2023, 12.00 — 18.00",1,Sunny.,25,23,1014,3,320,24,2,2023
51,uk,uk,uk,1676311200000.0,18.00,"सोमवार 13 फरवरी 2023, 18.00 — 00.00",13,Clear.,15,13,1016,0,0,66,2,2023
52,True,मंगलवार 14 फरवरी,14 फरवरी,1676332800000.0,00.00,"मंगलवार 14 फरवरी 2023, 00.00 — 06.00",13,Clear.,11,10,1017,0,0,78,2,2023
53,uk,uk,uk,1676354400000.0,06.00,"मंगलवार 14 फरवरी 2023, 06.00 — 12.00",1,Sunny.,24,14,1018,0,0,43,2,2023
54,uk,uk,uk,1676376000000.0,12.00,"मंगलवार 14 फरवरी 2023, 12.00 — 18.00",1,Sunny.,27,24,1014,2,320,34,2,2023
55,uk,uk,uk,1676397600000.0,18.00,"मंगलवार 14 फरवरी 2023, 18.00 — 00.00",13,Clear.,17,14,1015,0,0,72,2,2023
56,True,बुधवार 15 फरवरी,15 फरवरी,1676419200000.0,00.00,"बुधवार 15 फरवरी 2023, 00.00 — 06.00",13,Clear.,13,10,1014,0,0,88,2,2023
57,uk,uk,uk,1676440800000.0,06.00,"बुधवार 15 फरवरी 2023, 06.00 — 12.00",1,Sunny.,27,14,1015,0,0,52,2,2023
58,uk,uk,uk,1676462400000.0,12.00,"बुधवार 15 फरवरी 2023, 12.00 — 18.00",1,Sunny.,29,26,1011,0,0,36,2,2023
59,uk,uk,uk,1676484000000.0,18.00,"बुधवार 15 फरवरी 2023, 18.00 — 00.00",13,Clear.,19,16,1013,0,0,74,2,2023
60,True,गुरुवार 16 फरवरी,16 फरवरी,1676505600000.0,00.00,"गुरुवार 16 फरवरी 2023, 00.00 — 06.00",13,Clear.,15,13,1014,0,0,84,2,2023
61,uk,uk,uk,1676527200000.0,06.00,"गुरुवार 16 फरवरी 2023, 06.00 — 12.00",1,Sunny.,25,15,1016,1,320,67,2,2023
62,uk,uk,uk,1676548800000.0,12.00,"गुरुवार 16 फरवरी 2023, 12.00 — 18.00",2,Scattered clouds.,29,26,1012,2,320,41,2,2023
63,uk,uk,uk,1676570400000.0,18.00,"गुरुवार 16 फरवरी 2023, 18.00 — 00.00",13,Clear.,19,17,1015,0,0,78,2,2023
64,True,शुक्रवार 17 फरवरी,17 फरवरी,1676592000000.0,00.00,"शुक्रवार 17 फरवरी 2023, 00.00 — 06.00",13,Clear.,15,15,1015,0,0,87,2,2023
65,uk,uk,uk,1676613600000.0,06.00,"शुक्रवार 17 फरवरी 2023, 06.00 — 12.00",6,Partly sunny.,26,15,1017,0,0,71,2,2023
66,uk,uk,uk,1676635200000.0,12.00,"शुक्रवार 17 फरवरी 2023, 12.00 — 18.00",3,Haze.,29,27,1013,0,0,48,2,2023
67,uk,uk,uk,1676656800000.0,18.00,"शुक्रवार 17 फरवरी 2023, 18.00 — 00.00",13,Clear.,19,16,1015,0,0,83,2,2023
68,True,शनिवार 18 फरवरी,18 फरवरी,1676678400000.0,00.00,"शनिवार 18 फरवरी 2023, 00.00 — 06.00",14,Fog.,16,14,1015,0,0,90,2,2023
69,uk,uk,uk,1676700000000.0,06.00,"शनिवार 18 फरवरी 2023, 06.00 — 12.00",9,Fog.,27,16,1016,0,0,70,2,2023
70,uk,uk,uk,1676721600000.0,12.00,"शनिवार 18 फरवरी 2023, 12.00 — 18.00",1,Sunny.,30,28,1012,0,0,44,2,2023
71,uk,uk,uk,1676743200000.0,18.00,"शनिवार 18 फरवरी 2023, 18.00 — 00.00",13,Clear.,20,17,1015,0,0,84,2,2023
72,True,रविवार 19 फरवरी,19 फरवरी,1676764800000.0,00.00,"रविवार 19 फरवरी 2023, 00.00 — 06.00",14,Fog.,15,14,1014,0,0,91,2,2023
73,uk,uk,uk,1676786400000.0,06.00,"रविवार 19 फरवरी 2023, 06.00 — 12.00",1,Sunny.,28,28,1015,0,0,45,2,2023
74,uk,uk,uk,1676808000000.0,12.00,"रविवार 19 फरवरी 2023, 12.00 — 18.00",1,Sunny.,32,30,1012,0,0,45,2,2023
75,uk,uk,uk,1676829600000.0,18.00,"रविवार 19 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,18,1013,0,0,84,2,2023
76,True,सोमवार 20 फरवरी,20 फरवरी,1676851200000.0,00.00,"सोमवार 20 फरवरी 2023, 00.00 — 06.00",13,Clear.,15,15,1002,0,0,89,2,2023
77,uk,uk,uk,1676872800000.0,06.00,"सोमवार 20 फरवरी 2023, 06.00 — 12.00",1,Sunny.,32,32,1012,0,0,27,2,2023
78,uk,uk,uk,1676894400000.0,12.00,"सोमवार 20 फरवरी 2023, 12.00 — 18.00",1,Sunny.,34,31,1009,0,0,38,2,2023
79,uk,uk,uk,1676916000000.0,18.00,"सोमवार 20 फरवरी 2023, 18.00 — 00.00",13,Clear.,23,19,1011,0,0,76,2,2023
80,True,मंगलवार 21 फरवरी,21 फरवरी,1676937600000.0,00.00,"मंगलवार 21 फरवरी 2023, 00.00 — 06.00",13,Clear.,18,16,1010,0,0,82,2,2023
81,uk,uk,uk,1676959200000.0,06.00,"मंगलवार 21 फरवरी 2023, 06.00 — 12.00",1,Sunny.,32,22,1012,3,230,34,2,2023
82,uk,uk,uk,1676980800000.0,12.00,"मंगलवार 21 फरवरी 2023, 12.00 — 18.00",1,Sunny.,34,31,1008,0,0,28,2,2023
83,uk,uk,uk,1677002400000.0,18.00,"मंगलवार 21 फरवरी 2023, 18.00 — 00.00",13,Clear.,24,20,1011,0,0,62,2,2023
84,True,बुधवार 22 फरवरी,22 फरवरी,1677024000000.0,00.00,"बुधवार 22 फरवरी 2023, 00.00 — 06.00",13,Clear.,18,17,1011,0,0,82,2,2023
85,uk,uk,uk,1677045600000.0,06.00,"बुधवार 22 फरवरी 2023, 06.00 — 12.00",1,Sunny.,28,20,1013,0,0,66,2,2023
86,uk,uk,uk,1677067200000.0,12.00,"बुधवार 22 फरवरी 2023, 12.00 — 18.00",2,Scattered clouds.,32,29,1010,2,50,43,2,2023
87,uk,uk,uk,1677088800000.0,18.00,"बुधवार 22 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,19,1012,0,0,71,2,2023
88,True,गुरुवार 23 फरवरी,23 फरवरी,1677110400000.0,00.00,"गुरुवार 23 फरवरी 2023, 00.00 — 06.00",13,Clear.,17,17,1012,0,0,76,2,2023
89,uk,uk,uk,1677132000000.0,06.00,"गुरुवार 23 फरवरी 2023, 06.00 — 12.00",1,Sunny.,28,18,1014,0,0,62,2,2023
90,uk,uk,uk,1677153600000.0,12.00,"गुरुवार 23 फरवरी 2023, 12.00 — 18.00",1,Sunny.,30,28,1011,0,0,40,2,2023
91,uk,uk,uk,1677175200000.0,18.00,"गुरुवार 23 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,18,1013,0,0,75,2,2023
92,True,शुक्रवार 24 फरवरी,24 फरवरी,1677196800000.0,00.00,"शुक्रवार 24 फरवरी 2023, 00.00 — 06.00",13,Clear.,17,15,1014,0,0,84,2,2023
93,uk,uk,uk,1677218400000.0,06.00,"शुक्रवार 24 फरवरी 2023, 06.00 — 12.00",3,Haze.,27,18,1016,0,0,58,2,2023
94,uk,uk,uk,1677240000000.0,12.00,"शुक्रवार 24 फरवरी 2023, 12.00 — 18.00",6,Partly sunny.,30,27,1013,0,0,37,2,2023
95,uk,uk,uk,1677261600000.0,18.00,"शुक्रवार 24 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,19,1016,0,0,74,2,2023
96,True,शनिवार 25 फरवरी,25 फरवरी,1677283200000.0,00.00,"शनिवार 25 फरवरी 2023, 00.00 — 06.00",13,Clear.,17,15,1016,0,0,84,2,2023
97,uk,uk,uk,1677304800000.0,06.00,"शनिवार 25 फरवरी 2023, 06.00 — 12.00",1,Sunny.,29,17,1018,0,0,53,2,2023
98,uk,uk,uk,1677326400000.0,12.00,"शनिवार 25 फरवरी 2023, 12.00 — 18.00",3,Haze.,31,29,1014,0,0,33,2,2023
99,uk,uk,uk,1677348000000.0,18.00,"शनिवार 25 फरवरी 2023, 18.00 — 00.00",13,Clear.,21,18,1017,0,0,69,2,2023
100,True,रविवार 26 फरवरी,26 फरवरी,1677369600000.0,00.00,"रविवार 26 फरवरी 2023, 00.00 — 06.00",13,Clear.,15,15,1017,0,0,83,2,2023
101,uk,uk,uk,1677391200000.0,06.00,"रविवार 26 फरवरी 2023, 06.00 — 12.00",1,Sunny.,30,17,1019,2,230,54,2,2023
102,uk,uk,uk,1677412800000.0,12.00,"रविवार 26 फरवरी 2023, 12.00 — 18.00",3,Haze.,32,29,1015,0,0,36,2,2023
103,uk,uk,uk,1677434400000.0,18.00,"रविवार 26 फरवरी 2023, 18.00 — 00.00",13,Clear.,23,19,1017,0,0,70,2,2023
104,True,सोमवार 27 फरवरी,27 फरवरी,1677456000000.0,00.00,"सोमवार 27 फरवरी 2023, 00.00 — 06.00",13,Clear.,18,16,1017,0,0,82,2,2023
105,uk,uk,uk,1677477600000.0,06.00,"सोमवार 27 फरवरी 2023, 06.00 — 12.00",2,Scattered clouds.,30,18,1018,2,180,54,2,2023
106,uk,uk,uk,1677499200000.0,12.00,"सोमवार 27 फरवरी 2023, 12.00 — 18.00",3,Haze.,33,30,1014,0,0,31,2,2023
107,uk,uk,uk,1677520800000.0,18.00,"सोमवार 27 फरवरी 2023, 18.00 — 00.00",14,Passing clouds.,23,19,1016,0,0,71,2,2023
108,True,मंगलवार 28 फरवरी,28 फरवरी,1677542400000.0,00.00,"मंगलवार 28 फरवरी 2023, 00.00 — 06.00",14,Haze.,17,16,1016,0,0,82,2,2023
109,uk,uk,uk,1677564000000.0,06.00,"मंगलवार 28 फरवरी 2023, 06.00 — 12.00",1,Sunny.,30,19,1018,0,0,50,2,2023
110,uk,uk,uk,1677585600000.0,12.00,"मंगलवार 28 फरवरी 2023, 12.00 — 18.00",1,Sunny.,33,31,1014,0,0,32,2,2023
111,uk,uk,uk,1677607200000.0,18.00,"मंगलवार 28 फरवरी 2023, 18.00 — 00.00",13,Clear.,22,20,1017,0,0,68,2,2023
