,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,मंगलवार 1 दिसंबर,1 दिसंबर,1606780800000.0,00.00,"मंगलवार 1 दिसंबर 2020, 00.00 — 06.00",14,Fog.,12,11,1017,0,0,88,12,2020
1,uk,uk,uk,1606802400000.0,06.00,"मंगलवार 1 दिसंबर 2020, 06.00 — 12.00",1,Sunny.,24,12,1019,2,320,67,12,2020
2,uk,uk,uk,1606824000000.0,12.00,"मंगलवार 1 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,27,22,1015,0,0,44,12,2020
3,uk,uk,uk,1606845600000.0,18.00,"मंगलवार 1 दिसंबर 2020, 18.00 — 00.00",14,Fog.,15,13,1018,0,0,80,12,2020
4,True,बुधवार 2 दिसंबर,2 दिसंबर,1606867200000.0,00.00,"बुधवार 2 दिसंबर 2020, 00.00 — 06.00",14,Fog.,12,11,1017,0,0,90,12,2020
5,uk,uk,uk,1606888800000.0,06.00,"बुधवार 2 दिसंबर 2020, 06.00 — 12.00",9,Fog.,24,12,1018,2,320,66,12,2020
6,uk,uk,uk,1606910400000.0,12.00,"बुधवार 2 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,27,22,1013,2,320,43,12,2020
7,uk,uk,uk,1606932000000.0,18.00,"बुधवार 2 दिसंबर 2020, 18.00 — 00.00",14,Fog.,16,13,1014,0,0,80,12,2020
8,True,गुरुवार 3 दिसंबर,3 दिसंबर,1606953600000.0,00.00,"गुरुवार 3 दिसंबर 2020, 00.00 — 06.00",14,Fog.,12,11,1014,0,0,86,12,2020
9,uk,uk,uk,1606975200000.0,06.00,"गुरुवार 3 दिसंबर 2020, 06.00 — 12.00",9,Fog.,25,12,1016,0,0,64,12,2020
10,uk,uk,uk,1606996800000.0,12.00,"गुरुवार 3 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,29,22,1012,1,320,42,12,2020
11,uk,uk,uk,1607018400000.0,18.00,"गुरुवार 3 दिसंबर 2020, 18.00 — 00.00",13,Clear.,16,14,1014,0,0,81,12,2020
12,True,शुक्रवार 4 दिसंबर,4 दिसंबर,1607040000000.0,00.00,"शुक्रवार 4 दिसंबर 2020, 00.00 — 06.00",14,Fog.,13,11,1014,0,0,88,12,2020
13,uk,uk,uk,1607061600000.0,06.00,"शुक्रवार 4 दिसंबर 2020, 06.00 — 12.00",9,Fog.,25,12,1014,1,230,68,12,2020
14,uk,uk,uk,1607083200000.0,12.00,"शुक्रवार 4 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,31,23,1010,1,320,39,12,2020
15,uk,uk,uk,1607104800000.0,18.00,"शुक्रवार 4 दिसंबर 2020, 18.00 — 00.00",14,Fog.,17,14,1013,0,0,76,12,2020
16,True,शनिवार 5 दिसंबर,5 दिसंबर,1607126400000.0,00.00,"शनिवार 5 दिसंबर 2020, 00.00 — 06.00",14,Fog.,13,12,1013,0,0,88,12,2020
17,uk,uk,uk,1607148000000.0,06.00,"शनिवार 5 दिसंबर 2020, 06.00 — 12.00",1,Sunny.,26,14,1014,0,0,62,12,2020
18,uk,uk,uk,1607169600000.0,12.00,"शनिवार 5 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,30,24,1011,0,0,46,12,2020
19,uk,uk,uk,1607191200000.0,18.00,"शनिवार 5 दिसंबर 2020, 18.00 — 00.00",13,Clear.,18,15,1014,0,0,75,12,2020
20,True,रविवार 6 दिसंबर,6 दिसंबर,1607212800000.0,00.00,"रविवार 6 दिसंबर 2020, 00.00 — 06.00",14,Fog.,14,14,1014,0,0,89,12,2020
21,uk,uk,uk,1607234400000.0,06.00,"रविवार 6 दिसंबर 2020, 06.00 — 12.00",1,Sunny.,26,14,1017,0,0,64,12,2020
22,uk,uk,uk,1607256000000.0,12.00,"रविवार 6 दिसंबर 2020, 12.00 — 18.00",1,Sunny.,30,24,1013,0,0,47,12,2020
