,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,सोमवार 1 नवंबर,1 नवंबर,1635724800000.0,00.00,"सोमवार 1 नवंबर 2021, 00.00 — 06.00",13,Clear.,16.0,14.0,1013,0,0,89,11,2021
1,uk,uk,uk,1635746400000.0,06.00,"सोमवार 1 नवंबर 2021, 06.00 — 12.00",1,Sunny.,29.0,18.0,1015,0,0,60,11,2021
2,uk,uk,uk,1635768000000.0,12.00,"सोमवार 1 नवंबर 2021, 12.00 — 18.00",1,Sunny.,32.0,25.0,1012,0,0,46,11,2021
3,uk,uk,uk,1635789600000.0,18.00,"सोमवार 1 नवंबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1014,0,0,82,11,2021
4,True,मंगलवार 2 नवंबर,2 नवंबर,1635811200000.0,00.00,"मंगलवार 2 नवंबर 2021, 00.00 — 06.00",13,Clear.,15.0,14.0,1014,0,0,89,11,2021
5,uk,uk,uk,1635832800000.0,06.00,"मंगलवार 2 नवंबर 2021, 06.00 — 12.00",1,Sunny.,28.0,17.0,1016,0,0,60,11,2021
6,uk,uk,uk,1635854400000.0,12.00,"मंगलवार 2 नवंबर 2021, 12.00 — 18.00",1,Sunny.,32.0,25.0,1013,0,0,42,11,2021
7,uk,uk,uk,1635876000000.0,18.00,"मंगलवार 2 नवंबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1016,0,0,82,11,2021
8,True,बुधवार 3 नवंबर,3 नवंबर,1635897600000.0,00.00,"बुधवार 3 नवंबर 2021, 00.00 — 06.00",13,Clear.,15.0,15.0,1015,0,0,91,11,2021
9,uk,uk,uk,1635919200000.0,06.00,"बुधवार 3 नवंबर 2021, 06.00 — 12.00",36,No weather data available,,,0,0,0,0,11,2021
10,uk,uk,uk,1635940800000.0,12.00,"बुधवार 3 नवंबर 2021, 12.00 — 18.00",1,Sunny.,30.0,24.0,1012,0,0,48,11,2021
11,uk,uk,uk,1635962400000.0,18.00,"बुधवार 3 नवंबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1014,0,0,82,11,2021
12,True,गुरुवार 4 नवंबर,4 नवंबर,1635984000000.0,00.00,"गुरुवार 4 नवंबर 2021, 00.00 — 06.00",13,Clear.,16.0,16.0,1014,0,0,87,11,2021
13,uk,uk,uk,1636005600000.0,06.00,"गुरुवार 4 नवंबर 2021, 06.00 — 12.00",1,Sunny.,28.0,18.0,1015,0,0,65,11,2021
14,uk,uk,uk,1636027200000.0,12.00,"गुरुवार 4 नवंबर 2021, 12.00 — 18.00",3,Haze.,31.0,25.0,1011,0,0,49,11,2021
15,uk,uk,uk,1636048800000.0,18.00,"गुरुवार 4 नवंबर 2021, 18.00 — 00.00",13,Clear.,19.0,17.0,1014,0,0,84,11,2021
16,True,शुक्रवार 5 नवंबर,5 नवंबर,1636070400000.0,00.00,"शुक्रवार 5 नवंबर 2021, 00.00 — 06.00",13,Clear.,16.0,14.0,1014,0,0,90,11,2021
17,uk,uk,uk,1636092000000.0,06.00,"शुक्रवार 5 नवंबर 2021, 06.00 — 12.00",1,Sunny.,27.0,17.0,1016,0,0,66,11,2021
18,uk,uk,uk,1636113600000.0,12.00,"शुक्रवार 5 नवंबर 2021, 12.00 — 18.00",1,Sunny.,29.0,23.0,1011,0,0,54,11,2021
19,uk,uk,uk,1636135200000.0,18.00,"शुक्रवार 5 नवंबर 2021, 18.00 — 00.00",14,Haze.,18.0,16.0,1013,0,0,81,11,2021
20,True,शनिवार 6 नवंबर,6 नवंबर,1636156800000.0,00.00,"शनिवार 6 नवंबर 2021, 00.00 — 06.00",14,Passing clouds.,14.0,13.0,1013,0,0,90,11,2021
21,uk,uk,uk,1636178400000.0,06.00,"शनिवार 6 नवंबर 2021, 06.00 — 12.00",9,Fog.,27.0,16.0,1014,0,0,62,11,2021
22,uk,uk,uk,1636200000000.0,12.00,"शनिवार 6 नवंबर 2021, 12.00 — 18.00",1,Sunny.,29.0,23.0,1010,0,0,50,11,2021
23,uk,uk,uk,1636221600000.0,18.00,"शनिवार 6 नवंबर 2021, 18.00 — 00.00",13,Clear.,18.0,16.0,1012,0,0,82,11,2021
24,True,रविवार 7 नवंबर,7 नवंबर,1636243200000.0,00.00,"रविवार 7 नवंबर 2021, 00.00 — 06.00",9,Fog.,14.0,14.0,1011,0,0,91,11,2021
25,uk,uk,uk,1636264800000.0,06.00,"रविवार 7 नवंबर 2021, 06.00 — 12.00",1,Sunny.,29.0,17.0,1013,0,0,57,11,2021
26,uk,uk,uk,1636286400000.0,12.00,"रविवार 7 नवंबर 2021, 12.00 — 18.00",6,Partly sunny.,31.0,24.0,1010,1,320,43,11,2021
27,uk,uk,uk,1636308000000.0,18.00,"रविवार 7 नवंबर 2021, 18.00 — 00.00",13,Clear.,18.0,16.0,1014,0,0,80,11,2021
28,True,सोमवार 8 नवंबर,8 नवंबर,1636329600000.0,00.00,"सोमवार 8 नवंबर 2021, 00.00 — 06.00",13,Clear.,14.0,14.0,1014,0,0,90,11,2021
29,uk,uk,uk,1636351200000.0,06.00,"सोमवार 8 नवंबर 2021, 06.00 — 12.00",1,Sunny.,28.0,28.0,1014,0,0,41,11,2021
