,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
36,True,शनिवार 10 दिसंबर,10 दिसंबर,1670630400000.0,00.00,"शनिवार 10 दिसंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1015,0,0,94,12,2022
37,uk,uk,uk,1670652000000.0,06.00,"शनिवार 10 दिसंबर 2022, 06.00 — 12.00",9,Fog.,22,12,1017,0,0,76,12,2022
38,uk,uk,uk,1670673600000.0,12.00,"शनिवार 10 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,26,21,1013,0,0,60,12,2022
39,uk,uk,uk,1670695200000.0,18.00,"शनिवार 10 दिसंबर 2022, 18.00 — 00.00",14,Fog.,15,13,1015,0,0,91,12,2022
40,True,रविवार 11 दिसंबर,11 दिसंबर,1670716800000.0,00.00,"रविवार 11 दिसंबर 2022, 00.00 — 06.00",14,Fog.,12,10,1015,0,0,94,12,2022
41,uk,uk,uk,1670738400000.0,06.00,"रविवार 11 दिसंबर 2022, 06.00 — 12.00",9,Fog.,24,12,1017,0,0,77,12,2022
42,uk,uk,uk,1670760000000.0,12.00,"रविवार 11 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,27,22,1013,0,0,58,12,2022
43,uk,uk,uk,1670781600000.0,18.00,"रविवार 11 दिसंबर 2022, 18.00 — 00.00",13,Clear.,15,13,1015,0,0,90,12,2022
44,True,सोमवार 12 दिसंबर,12 दिसंबर,1670803200000.0,00.00,"सोमवार 12 दिसंबर 2022, 00.00 — 06.00",14,Fog.,12,11,1015,0,0,95,12,2022
45,uk,uk,uk,1670824800000.0,06.00,"सोमवार 12 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,24,13,1016,2,320,71,12,2022
46,uk,uk,uk,1670846400000.0,12.00,"सोमवार 12 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,28,21,1012,2,320,49,12,2022
47,uk,uk,uk,1670868000000.0,18.00,"सोमवार 12 दिसंबर 2022, 18.00 — 00.00",13,Clear.,15,14,1015,0,0,85,12,2022
48,True,मंगलवार 13 दिसंबर,13 दिसंबर,1670889600000.0,00.00,"मंगलवार 13 दिसंबर 2022, 00.00 — 06.00",14,Fog.,13,12,1015,0,0,90,12,2022
49,uk,uk,uk,1670911200000.0,06.00,"मंगलवार 13 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,24,16,1018,4,320,52,12,2022
50,uk,uk,uk,1670932800000.0,12.00,"मंगलवार 13 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,26,21,1015,0,0,48,12,2022
51,uk,uk,uk,1670954400000.0,18.00,"मंगलवार 13 दिसंबर 2022, 18.00 — 00.00",13,Clear.,15,15,1016,0,0,76,12,2022
52,True,बुधवार 14 दिसंबर,14 दिसंबर,1670976000000.0,00.00,"बुधवार 14 दिसंबर 2022, 00.00 — 06.00",13,Clear.,13,13,1016,0,0,82,12,2022
53,uk,uk,uk,1670997600000.0,06.00,"बुधवार 14 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,24,17,1018,4,320,50,12,2022
54,uk,uk,uk,1671019200000.0,12.00,"बुधवार 14 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,25,21,1015,0,0,48,12,2022
55,uk,uk,uk,1671040800000.0,18.00,"बुधवार 14 दिसंबर 2022, 18.00 — 00.00",13,Clear.,14,12,1017,0,0,84,12,2022
56,True,गुरुवार 15 दिसंबर,15 दिसंबर,1671062400000.0,00.00,"गुरुवार 15 दिसंबर 2022, 00.00 — 06.00",13,Clear.,11,9,1016,0,0,92,12,2022
57,uk,uk,uk,1671084000000.0,06.00,"गुरुवार 15 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,23,11,1017,0,0,66,12,2022
58,uk,uk,uk,1671105600000.0,12.00,"गुरुवार 15 दिसंबर 2022, 12.00 — 18.00",3,Haze.,25,20,1013,0,0,49,12,2022
59,uk,uk,uk,1671127200000.0,18.00,"गुरुवार 15 दिसंबर 2022, 18.00 — 00.00",14,Fog.,13,11,1015,0,0,87,12,2022
60,True,शुक्रवार 16 दिसंबर,16 दिसंबर,1671148800000.0,00.00,"शुक्रवार 16 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,8,1014,0,0,94,12,2022
61,uk,uk,uk,1671170400000.0,06.00,"शुक्रवार 16 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,22,10,1016,0,0,67,12,2022
62,uk,uk,uk,1671192000000.0,12.00,"शुक्रवार 16 दिसंबर 2022, 12.00 — 18.00",2,Scattered clouds.,26,20,1012,0,0,53,12,2022
63,uk,uk,uk,1671213600000.0,18.00,"शुक्रवार 16 दिसंबर 2022, 18.00 — 00.00",13,Clear.,13,11,1015,0,0,88,12,2022
64,True,शनिवार 17 दिसंबर,17 दिसंबर,1671235200000.0,00.00,"शनिवार 17 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,10,1015,0,0,95,12,2022
65,uk,uk,uk,1671256800000.0,06.00,"शनिवार 17 दिसंबर 2022, 06.00 — 12.00",3,Haze.,23,23,1016,0,0,43,12,2022
66,uk,uk,uk,1671278400000.0,12.00,"शनिवार 17 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,25,20,1014,2,320,52,12,2022
67,uk,uk,uk,1671300000000.0,18.00,"शनिवार 17 दिसंबर 2022, 18.00 — 00.00",13,Clear.,12,12,1017,0,0,79,12,2022
68,True,रविवार 18 दिसंबर,18 दिसंबर,1671321600000.0,00.00,"रविवार 18 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,8,1016,0,0,90,12,2022
69,uk,uk,uk,1671343200000.0,06.00,"रविवार 18 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,10,10,1018,0,0,100,12,2022
70,uk,uk,uk,1671364800000.0,12.00,"रविवार 18 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,24,19,1014,2,320,58,12,2022
71,uk,uk,uk,1671386400000.0,18.00,"रविवार 18 दिसंबर 2022, 18.00 — 00.00",13,Clear.,13,11,1015,0,0,90,12,2022
72,True,सोमवार 19 दिसंबर,19 दिसंबर,1671408000000.0,00.00,"सोमवार 19 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,9,1015,0,0,96,12,2022
73,uk,uk,uk,1671429600000.0,06.00,"सोमवार 19 दिसंबर 2022, 06.00 — 12.00",9,Fog.,21,10,1016,0,0,78,12,2022
74,uk,uk,uk,1671451200000.0,12.00,"सोमवार 19 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,25,19,1013,2,320,54,12,2022
75,uk,uk,uk,1671472800000.0,18.00,"सोमवार 19 दिसंबर 2022, 18.00 — 00.00",13,Clear.,13,10,1014,0,0,88,12,2022
76,True,मंगलवार 20 दिसंबर,20 दिसंबर,1671494400000.0,00.00,"मंगलवार 20 दिसंबर 2022, 00.00 — 06.00",14,Fog.,9,8,1014,0,0,96,12,2022
77,uk,uk,uk,1671516000000.0,06.00,"मंगलवार 20 दिसंबर 2022, 06.00 — 12.00",9,Fog.,21,10,1016,0,0,70,12,2022
78,uk,uk,uk,1671537600000.0,12.00,"मंगलवार 20 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,25,20,1012,2,320,56,12,2022
79,uk,uk,uk,1671559200000.0,18.00,"मंगलवार 20 दिसंबर 2022, 18.00 — 00.00",14,Fog.,13,11,1014,0,0,89,12,2022
80,True,बुधवार 21 दिसंबर,21 दिसंबर,1671580800000.0,00.00,"बुधवार 21 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,10,1014,0,0,95,12,2022
81,uk,uk,uk,1671602400000.0,06.00,"बुधवार 21 दिसंबर 2022, 06.00 — 12.00",9,Fog.,21,10,1016,0,0,76,12,2022
82,uk,uk,uk,1671624000000.0,12.00,"बुधवार 21 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,24,19,1013,0,0,54,12,2022
83,uk,uk,uk,1671645600000.0,18.00,"बुधवार 21 दिसंबर 2022, 18.00 — 00.00",13,Clear.,14,12,1015,0,0,88,12,2022
84,True,गुरुवार 22 दिसंबर,22 दिसंबर,1671667200000.0,00.00,"गुरुवार 22 दिसंबर 2022, 00.00 — 06.00",14,Fog.,11,10,1015,0,0,90,12,2022
85,uk,uk,uk,1671688800000.0,06.00,"गुरुवार 22 दिसंबर 2022, 06.00 — 12.00",9,Fog.,20,11,1016,0,0,76,12,2022
86,uk,uk,uk,1671710400000.0,12.00,"गुरुवार 22 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,24,20,1012,0,0,49,12,2022
87,uk,uk,uk,1671732000000.0,18.00,"गुरुवार 22 दिसंबर 2022, 18.00 — 00.00",14,Fog.,13,11,1014,0,0,88,12,2022
88,True,शुक्रवार 23 दिसंबर,23 दिसंबर,1671753600000.0,00.00,"शुक्रवार 23 दिसंबर 2022, 00.00 — 06.00",14,Fog.,10,9,1014,0,0,95,12,2022
89,uk,uk,uk,1671775200000.0,06.00,"शुक्रवार 23 दिसंबर 2022, 06.00 — 12.00",9,Fog.,19,11,1014,2,50,76,12,2022
90,uk,uk,uk,1671796800000.0,12.00,"शुक्रवार 23 दिसंबर 2022, 12.00 — 18.00",2,Scattered clouds.,23,20,1011,2,50,56,12,2022
91,uk,uk,uk,1671818400000.0,18.00,"शुक्रवार 23 दिसंबर 2022, 18.00 — 00.00",14,Fog.,14,12,1013,0,0,90,12,2022
92,True,शनिवार 24 दिसंबर,24 दिसंबर,1671840000000.0,00.00,"शनिवार 24 दिसंबर 2022, 00.00 — 06.00",14,Fog.,11,9,1013,0,0,96,12,2022
93,uk,uk,uk,1671861600000.0,06.00,"शनिवार 24 दिसंबर 2022, 06.00 — 12.00",9,Fog.,18,10,1016,2,0,74,12,2022
94,uk,uk,uk,1671883200000.0,12.00,"शनिवार 24 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,21,18,1014,6,0,61,12,2022
95,uk,uk,uk,1671904800000.0,18.00,"शनिवार 24 दिसंबर 2022, 18.00 — 00.00",14,Fog.,12,11,1015,0,0,86,12,2022
96,True,रविवार 25 दिसंबर,25 दिसंबर,1671926400000.0,00.00,"रविवार 25 दिसंबर 2022, 00.00 — 06.00",14,Fog.,11,9,1016,0,0,86,12,2022
97,uk,uk,uk,1671948000000.0,06.00,"रविवार 25 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,18,9,1018,4,0,70,12,2022
98,uk,uk,uk,1671969600000.0,12.00,"रविवार 25 दिसंबर 2022, 12.00 — 18.00",3,Haze.,21,17,1015,2,320,45,12,2022
99,uk,uk,uk,1671991200000.0,18.00,"रविवार 25 दिसंबर 2022, 18.00 — 00.00",14,Fog.,11,8,1018,0,0,84,12,2022
100,True,सोमवार 26 दिसंबर,26 दिसंबर,1672012800000.0,00.00,"सोमवार 26 दिसंबर 2022, 00.00 — 06.00",14,Fog.,7,5,1018,0,0,96,12,2022
101,uk,uk,uk,1672034400000.0,06.00,"सोमवार 26 दिसंबर 2022, 06.00 — 12.00",9,Fog.,16,5,1020,0,0,77,12,2022
102,uk,uk,uk,1672056000000.0,12.00,"सोमवार 26 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,20,17,1017,0,0,56,12,2022
103,uk,uk,uk,1672077600000.0,18.00,"सोमवार 26 दिसंबर 2022, 18.00 — 00.00",13,Clear.,10,8,1020,0,0,84,12,2022
104,True,मंगलवार 27 दिसंबर,27 दिसंबर,1672099200000.0,00.00,"मंगलवार 27 दिसंबर 2022, 00.00 — 06.00",14,Fog.,7,7,1019,2,320,97,12,2022
105,uk,uk,uk,1672120800000.0,06.00,"मंगलवार 27 दिसंबर 2022, 06.00 — 12.00",9,Fog.,14,7,1020,4,320,82,12,2022
106,uk,uk,uk,1672142400000.0,12.00,"मंगलवार 27 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,21,17,1016,2,0,60,12,2022
107,uk,uk,uk,1672164000000.0,18.00,"मंगलवार 27 दिसंबर 2022, 18.00 — 00.00",14,Fog.,11,9,1018,0,0,90,12,2022
108,True,बुधवार 28 दिसंबर,28 दिसंबर,1672185600000.0,00.00,"बुधवार 28 दिसंबर 2022, 00.00 — 06.00",14,Fog.,8,7,1018,0,0,96,12,2022
109,uk,uk,uk,1672207200000.0,06.00,"बुधवार 28 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,22,8,1019,2,0,67,12,2022
110,uk,uk,uk,1672228800000.0,12.00,"बुधवार 28 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,25,19,1016,2,320,44,12,2022
111,uk,uk,uk,1672250400000.0,18.00,"बुधवार 28 दिसंबर 2022, 18.00 — 00.00",13,Clear.,10,10,1019,0,0,86,12,2022
112,True,गुरुवार 29 दिसंबर,29 दिसंबर,1672272000000.0,00.00,"गुरुवार 29 दिसंबर 2022, 00.00 — 06.00",13,Clear.,9,8,1018,0,0,92,12,2022
113,uk,uk,uk,1672293600000.0,06.00,"गुरुवार 29 दिसंबर 2022, 06.00 — 12.00",1,Sunny.,22,9,1020,0,0,67,12,2022
114,uk,uk,uk,1672315200000.0,12.00,"गुरुवार 29 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,26,20,1017,2,320,51,12,2022
115,uk,uk,uk,1672336800000.0,18.00,"गुरुवार 29 दिसंबर 2022, 18.00 — 00.00",13,Clear.,14,14,1019,0,0,84,12,2022
116,True,शुक्रवार 30 दिसंबर,30 दिसंबर,1672358400000.0,00.00,"शुक्रवार 30 दिसंबर 2022, 00.00 — 06.00",14,Fog.,11,11,1018,0,0,94,12,2022
117,uk,uk,uk,1672380000000.0,06.00,"शुक्रवार 30 दिसंबर 2022, 06.00 — 12.00",2,Scattered clouds.,22,11,1020,0,0,74,12,2022
118,uk,uk,uk,1672401600000.0,12.00,"शुक्रवार 30 दिसंबर 2022, 12.00 — 18.00",1,Sunny.,26,22,1016,0,0,56,12,2022
119,uk,uk,uk,1672423200000.0,18.00,"शुक्रवार 30 दिसंबर 2022, 18.00 — 00.00",14,Fog.,16,14,1019,0,0,92,12,2022
120,True,शनिवार 31 दिसंबर,31 दिसंबर,1672444800000.0,00.00,"शनिवार 31 दिसंबर 2022, 00.00 — 06.00",14,Fog.,13,13,1019,2,320,96,12,2022
121,uk,uk,uk,1672466400000.0,06.00,"शनिवार 31 दिसंबर 2022, 06.00 — 12.00",9,Fog.,13,12,1022,3,0,96,12,2022
122,uk,uk,uk,1672488000000.0,12.00,"शनिवार 31 दिसंबर 2022, 12.00 — 18.00",9,Fog.,17,16,1018,2,0,79,12,2022
123,uk,uk,uk,1672509600000.0,18.00,"शनिवार 31 दिसंबर 2022, 18.00 — 00.00",14,Fog.,11,10,1020,0,0,97,12,2022
