,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
19,uk,uk,uk,1559757600000.0,18.00,"बुधवार 5 जून 2019, 18.00 — 00.00",14,Haze.,39,36,998,0,0,45,6,2019
20,True,गुरुवार 6 जून,6 जून,1559779200000.0,00.00,"गुरुवार 6 जून 2019, 00.00 — 06.00",13,Clear.,34,31,998,0,0,58,6,2019
21,uk,uk,uk,1559800800000.0,06.00,"गुरुवार 6 जून 2019, 06.00 — 12.00",1,Sunny.,44,38,1000,0,0,36,6,2019
22,uk,uk,uk,1559822400000.0,12.00,"गुरुवार 6 जून 2019, 12.00 — 18.00",2,Scattered clouds.,47,46,996,6,320,18,6,2019
23,uk,uk,uk,1559844000000.0,18.00,"गुरुवार 6 जून 2019, 18.00 — 00.00",13,Clear.,35,35,1001,6,50,47,6,2019
24,True,शुक्रवार 7 जून,7 जून,1559865600000.0,00.00,"शुक्रवार 7 जून 2019, 00.00 — 06.00",13,Clear.,31,31,1002,4,50,58,6,2019
25,uk,uk,uk,1559887200000.0,06.00,"शुक्रवार 7 जून 2019, 06.00 — 12.00",3,Haze.,41,34,1003,4,140,50,6,2019
26,uk,uk,uk,1559908800000.0,12.00,"शुक्रवार 7 जून 2019, 12.00 — 18.00",2,Scattered clouds.,44,42,999,0,0,26,6,2019
27,uk,uk,uk,1559930400000.0,18.00,"शुक्रवार 7 जून 2019, 18.00 — 00.00",14,Passing clouds.,39,36,1001,3,50,44,6,2019
28,True,शनिवार 8 जून,8 जून,1559952000000.0,00.00,"शनिवार 8 जून 2019, 00.00 — 06.00",14,Passing clouds.,34,32,1002,0,0,58,6,2019
29,uk,uk,uk,1559973600000.0,06.00,"शनिवार 8 जून 2019, 06.00 — 12.00",1,Sunny.,35,35,1003,26,40,28,6,2019
30,uk,uk,uk,1559995200000.0,12.00,"शनिवार 8 जून 2019, 12.00 — 18.00",3,Haze.,44,44,998,4,320,21,6,2019
31,uk,uk,uk,1560016800000.0,18.00,"शनिवार 8 जून 2019, 18.00 — 00.00",13,Clear.,37,32,998,0,0,40,6,2019
32,True,रविवार 9 जून,9 जून,1560038400000.0,00.00,"रविवार 9 जून 2019, 00.00 — 06.00",14,Haze.,31,26,999,1,230,56,6,2019
33,uk,uk,uk,1560060000000.0,06.00,"रविवार 9 जून 2019, 06.00 — 12.00",1,Sunny.,45,38,999,2,230,24,6,2019
34,uk,uk,uk,1560081600000.0,12.00,"रविवार 9 जून 2019, 12.00 — 18.00",2,Scattered clouds.,47,45,995,6,320,16,6,2019
35,uk,uk,uk,1560103200000.0,18.00,"रविवार 9 जून 2019, 18.00 — 00.00",13,Clear.,38,33,996,0,0,40,6,2019
36,True,सोमवार 10 जून,10 जून,1560124800000.0,00.00,"सोमवार 10 जून 2019, 00.00 — 06.00",2,Scattered clouds.,30,30,996,0,0,50,6,2019
37,uk,uk,uk,1560146400000.0,06.00,"सोमवार 10 जून 2019, 06.00 — 12.00",1,Sunny.,45,37,996,0,0,30,6,2019
38,uk,uk,uk,1560168000000.0,12.00,"सोमवार 10 जून 2019, 12.00 — 18.00",2,Scattered clouds.,47,46,992,5,320,17,6,2019
39,uk,uk,uk,1560189600000.0,18.00,"सोमवार 10 जून 2019, 18.00 — 00.00",14,Passing clouds.,38,35,994,0,0,36,6,2019
40,True,मंगलवार 11 जून,11 जून,1560211200000.0,00.00,"मंगलवार 11 जून 2019, 00.00 — 06.00",14,Passing clouds.,33,32,995,0,0,44,6,2019
41,uk,uk,uk,1560232800000.0,06.00,"मंगलवार 11 जून 2019, 06.00 — 12.00",1,Sunny.,44,39,996,5,320,25,6,2019
42,uk,uk,uk,1560254400000.0,12.00,"मंगलवार 11 जून 2019, 12.00 — 18.00",2,Scattered clouds.,47,44,992,6,50,22,6,2019
43,uk,uk,uk,1560276000000.0,18.00,"मंगलवार 11 जून 2019, 18.00 — 00.00",14,Passing clouds.,40,37,995,0,0,40,6,2019
44,True,बुधवार 12 जून,12 जून,1560297600000.0,00.00,"बुधवार 12 जून 2019, 00.00 — 06.00",14,Passing clouds.,36,36,996,0,0,48,6,2019
45,uk,uk,uk,1560319200000.0,06.00,"बुधवार 12 जून 2019, 06.00 — 12.00",7,Overcast.,38,34,998,3,90,46,6,2019
46,uk,uk,uk,1560340800000.0,12.00,"बुधवार 12 जून 2019, 12.00 — 18.00",6,Partly sunny.,38,37,996,5,90,50,6,2019
47,uk,uk,uk,1560362400000.0,18.00,"बुधवार 12 जून 2019, 18.00 — 00.00",14,Passing clouds.,35,33,998,0,0,54,6,2019
48,True,गुरुवार 13 जून,13 जून,1560384000000.0,00.00,"गुरुवार 13 जून 2019, 00.00 — 06.00",34,Light rain. Overcast.,29,28,1000,3,230,81,6,2019
49,uk,uk,uk,1560405600000.0,06.00,"गुरुवार 13 जून 2019, 06.00 — 12.00",7,Overcast.,32,29,1000,0,0,74,6,2019
50,uk,uk,uk,1560427200000.0,12.00,"गुरुवार 13 जून 2019, 12.00 — 18.00",7,Overcast.,37,35,998,2,0,50,6,2019
51,uk,uk,uk,1560448800000.0,18.00,"गुरुवार 13 जून 2019, 18.00 — 00.00",14,Passing clouds.,32,31,999,3,230,68,6,2019
52,True,शुक्रवार 14 जून,14 जून,1560470400000.0,00.00,"शुक्रवार 14 जून 2019, 00.00 — 06.00",14,Passing clouds.,30,30,999,4,230,68,6,2019
53,uk,uk,uk,1560492000000.0,06.00,"शुक्रवार 14 जून 2019, 06.00 — 12.00",6,Partly sunny.,38,34,999,6,270,50,6,2019
54,uk,uk,uk,1560513600000.0,12.00,"शुक्रवार 14 जून 2019, 12.00 — 18.00",2,Scattered clouds.,43,42,995,2,320,33,6,2019
55,uk,uk,uk,1560535200000.0,18.00,"शुक्रवार 14 जून 2019, 18.00 — 00.00",14,Haze.,37,34,997,0,0,46,6,2019
56,True,शनिवार 15 जून,15 जून,1560556800000.0,00.00,"शनिवार 15 जून 2019, 00.00 — 06.00",14,Passing clouds.,32,32,998,0,0,57,6,2019
57,uk,uk,uk,1560578400000.0,06.00,"शनिवार 15 जून 2019, 06.00 — 12.00",2,Scattered clouds.,40,37,998,7,270,38,6,2019
58,uk,uk,uk,1560600000000.0,12.00,"शनिवार 15 जून 2019, 12.00 — 18.00",6,Partly sunny.,42,40,996,12,320,34,6,2019
59,uk,uk,uk,1560621600000.0,18.00,"शनिवार 15 जून 2019, 18.00 — 00.00",14,Passing clouds.,37,36,998,6,230,44,6,2019
60,True,रविवार 16 जून,16 जून,1560643200000.0,00.00,"रविवार 16 जून 2019, 00.00 — 06.00",17,Overcast.,35,34,998,5,270,48,6,2019
61,uk,uk,uk,1560664800000.0,06.00,"रविवार 16 जून 2019, 06.00 — 12.00",2,Scattered clouds.,35,35,999,9,230,48,6,2019
62,uk,uk,uk,1560686400000.0,12.00,"रविवार 16 जून 2019, 12.00 — 18.00",22,Thunderstorms. Overcast.,28,27,1001,6,320,92,6,2019
63,uk,uk,uk,1560708000000.0,18.00,"रविवार 16 जून 2019, 18.00 — 00.00",14,Passing clouds.,29,28,1001,2,320,84,6,2019
64,True,सोमवार 17 जून,17 जून,1560729600000.0,00.00,"सोमवार 17 जून 2019, 00.00 — 06.00",14,Passing clouds.,30,29,999,2,230,74,6,2019
65,uk,uk,uk,1560751200000.0,06.00,"सोमवार 17 जून 2019, 06.00 — 12.00",2,Scattered clouds.,37,33,1000,5,230,56,6,2019
66,uk,uk,uk,1560772800000.0,12.00,"सोमवार 17 जून 2019, 12.00 — 18.00",6,Partly sunny.,36,30,999,19,230,62,6,2019
67,uk,uk,uk,1560794400000.0,18.00,"सोमवार 17 जून 2019, 18.00 — 00.00",14,Passing clouds.,30,29,1000,4,270,68,6,2019
68,True,मंगलवार 18 जून,18 जून,1560816000000.0,00.00,"मंगलवार 18 जून 2019, 00.00 — 06.00",14,Passing clouds.,29,28,1001,2,230,76,6,2019
69,uk,uk,uk,1560837600000.0,06.00,"मंगलवार 18 जून 2019, 06.00 — 12.00",6,Partly sunny.,30,29,1003,2,230,61,6,2019
70,uk,uk,uk,1560859200000.0,12.00,"मंगलवार 18 जून 2019, 12.00 — 18.00",6,Partly sunny.,35,31,1000,6,320,52,6,2019
71,uk,uk,uk,1560880800000.0,18.00,"मंगलवार 18 जून 2019, 18.00 — 00.00",14,Passing clouds.,29,29,1000,5,320,70,6,2019
72,True,बुधवार 19 जून,19 जून,1560902400000.0,00.00,"बुधवार 19 जून 2019, 00.00 — 06.00",14,Passing clouds.,28,24,1000,0,0,82,6,2019
73,uk,uk,uk,1560924000000.0,06.00,"बुधवार 19 जून 2019, 06.00 — 12.00",18,Drizzle. Overcast.,24,24,1003,0,0,94,6,2019
74,uk,uk,uk,1560945600000.0,12.00,"बुधवार 19 जून 2019, 12.00 — 18.00",7,Overcast.,25,25,1001,6,50,92,6,2019
75,uk,uk,uk,1560967200000.0,18.00,"बुधवार 19 जून 2019, 18.00 — 00.00",17,Overcast.,25,24,1000,0,0,96,6,2019
76,True,गुरुवार 20 जून,20 जून,1560988800000.0,00.00,"गुरुवार 20 जून 2019, 00.00 — 06.00",17,Overcast.,24,24,1001,0,0,100,6,2019
77,uk,uk,uk,1561010400000.0,06.00,"गुरुवार 20 जून 2019, 06.00 — 12.00",6,Partly sunny.,29,26,1003,0,0,82,6,2019
78,uk,uk,uk,1561032000000.0,12.00,"गुरुवार 20 जून 2019, 12.00 — 18.00",2,Scattered clouds.,33,32,1000,3,90,60,6,2019
79,uk,uk,uk,1561053600000.0,18.00,"गुरुवार 20 जून 2019, 18.00 — 00.00",13,Clear.,30,28,1001,0,0,82,6,2019
80,True,शुक्रवार 21 जून,21 जून,1561075200000.0,00.00,"शुक्रवार 21 जून 2019, 00.00 — 06.00",13,Clear.,27,26,1002,0,0,90,6,2019
81,uk,uk,uk,1561096800000.0,06.00,"शुक्रवार 21 जून 2019, 06.00 — 12.00",3,Haze.,36,31,1002,4,180,58,6,2019
82,uk,uk,uk,1561118400000.0,12.00,"शुक्रवार 21 जून 2019, 12.00 — 18.00",2,Scattered clouds.,38,38,998,3,320,44,6,2019
83,uk,uk,uk,1561140000000.0,18.00,"शुक्रवार 21 जून 2019, 18.00 — 00.00",13,Clear.,32,30,1000,0,0,69,6,2019
84,True,शनिवार 22 जून,22 जून,1561161600000.0,00.00,"शनिवार 22 जून 2019, 00.00 — 06.00",13,Clear.,29,28,1000,0,0,81,6,2019
85,uk,uk,uk,1561183200000.0,06.00,"शनिवार 22 जून 2019, 06.00 — 12.00",1,Sunny.,37,32,1001,3,270,54,6,2019
86,uk,uk,uk,1561204800000.0,12.00,"शनिवार 22 जून 2019, 12.00 — 18.00",3,Haze.,39,38,996,1,50,50,6,2019
87,uk,uk,uk,1561226400000.0,18.00,"शनिवार 22 जून 2019, 18.00 — 00.00",14,Haze.,34,31,1000,0,0,66,6,2019
88,True,रविवार 23 जून,23 जून,1561248000000.0,00.00,"रविवार 23 जून 2019, 00.00 — 06.00",13,Clear.,30,29,1000,2,90,74,6,2019
89,uk,uk,uk,1561269600000.0,06.00,"रविवार 23 जून 2019, 06.00 — 12.00",1,Sunny.,34,31,1001,2,140,65,6,2019
90,uk,uk,uk,1561291200000.0,12.00,"रविवार 23 जून 2019, 12.00 — 18.00",2,Scattered clouds.,37,37,998,6,90,48,6,2019
91,uk,uk,uk,1561312800000.0,18.00,"रविवार 23 जून 2019, 18.00 — 00.00",14,Haze.,34,31,1000,3,50,60,6,2019
92,True,सोमवार 24 जून,24 जून,1561334400000.0,00.00,"सोमवार 24 जून 2019, 00.00 — 06.00",13,Clear.,29,28,1001,3,90,77,6,2019
93,uk,uk,uk,1561356000000.0,06.00,"सोमवार 24 जून 2019, 06.00 — 12.00",3,Haze.,34,31,1003,0,0,68,6,2019
94,uk,uk,uk,1561377600000.0,12.00,"सोमवार 24 जून 2019, 12.00 — 18.00",2,Scattered clouds.,38,37,998,3,50,50,6,2019
95,uk,uk,uk,1561399200000.0,18.00,"सोमवार 24 जून 2019, 18.00 — 00.00",14,Passing clouds.,31,30,1001,3,90,73,6,2019
96,True,मंगलवार 25 जून,25 जून,1561420800000.0,00.00,"मंगलवार 25 जून 2019, 00.00 — 06.00",14,Passing clouds.,29,29,1001,0,0,78,6,2019
97,uk,uk,uk,1561442400000.0,06.00,"मंगलवार 25 जून 2019, 06.00 — 12.00",1,Sunny.,36,31,1002,2,320,64,6,2019
98,uk,uk,uk,1561464000000.0,12.00,"मंगलवार 25 जून 2019, 12.00 — 18.00",2,Scattered clouds.,39,38,998,2,230,42,6,2019
99,uk,uk,uk,1561485600000.0,18.00,"मंगलवार 25 जून 2019, 18.00 — 00.00",22,Thundershowers. Overcast.,29,29,1001,4,320,86,6,2019
100,True,बुधवार 26 जून,26 जून,1561507200000.0,00.00,"बुधवार 26 जून 2019, 00.00 — 06.00",14,Passing clouds.,29,28,1001,0,0,86,6,2019
101,uk,uk,uk,1561528800000.0,06.00,"बुधवार 26 जून 2019, 06.00 — 12.00",7,Overcast.,35,31,1001,0,0,67,6,2019
102,uk,uk,uk,1561550400000.0,12.00,"बुधवार 26 जून 2019, 12.00 — 18.00",6,Partly sunny.,37,37,996,7,320,50,6,2019
103,uk,uk,uk,1561572000000.0,18.00,"बुधवार 26 जून 2019, 18.00 — 00.00",14,Passing clouds.,33,32,1000,4,140,60,6,2019
104,True,गुरुवार 27 जून,27 जून,1561593600000.0,00.00,"गुरुवार 27 जून 2019, 00.00 — 06.00",1,Sunny.,32,32,997,6,220,60,6,2019
105,uk,uk,uk,1561615200000.0,06.00,"गुरुवार 27 जून 2019, 06.00 — 12.00",1,Sunny.,38,34,994,8,270,50,6,2019
106,uk,uk,uk,1561636800000.0,12.00,"गुरुवार 27 जून 2019, 12.00 — 18.00",6,Partly sunny.,41,37,994,4,270,44,6,2019
107,uk,uk,uk,1561658400000.0,18.00,"गुरुवार 27 जून 2019, 18.00 — 00.00",14,Passing clouds.,34,34,995,2,230,56,6,2019
108,True,शुक्रवार 28 जून,28 जून,1561680000000.0,00.00,"शुक्रवार 28 जून 2019, 00.00 — 06.00",3,Haze.,31,31,996,4,230,62,6,2019
109,uk,uk,uk,1561701600000.0,06.00,"शुक्रवार 28 जून 2019, 06.00 — 12.00",1,Sunny.,39,39,997,2,320,35,6,2019
110,uk,uk,uk,1561723200000.0,12.00,"शुक्रवार 28 जून 2019, 12.00 — 18.00",6,Partly sunny.,41,35,993,4,320,37,6,2019
111,uk,uk,uk,1561744800000.0,18.00,"शुक्रवार 28 जून 2019, 18.00 — 00.00",14,Passing clouds.,34,32,994,0,0,59,6,2019
112,True,शनिवार 29 जून,29 जून,1561766400000.0,00.00,"शनिवार 29 जून 2019, 00.00 — 06.00",2,Scattered clouds.,32,32,996,11,230,52,6,2019
113,uk,uk,uk,1561788000000.0,06.00,"शनिवार 29 जून 2019, 06.00 — 12.00",3,Haze.,38,32,996,9,220,45,6,2019
114,uk,uk,uk,1561809600000.0,12.00,"शनिवार 29 जून 2019, 12.00 — 18.00",2,Scattered clouds.,41,41,992,5,320,30,6,2019
115,uk,uk,uk,1561831200000.0,18.00,"शनिवार 29 जून 2019, 18.00 — 00.00",14,Haze.,34,34,995,4,230,45,6,2019
116,True,रविवार 30 जून,30 जून,1561852800000.0,00.00,"रविवार 30 जून 2019, 00.00 — 06.00",14,Passing clouds.,33,32,995,0,0,54,6,2019
117,uk,uk,uk,1561874400000.0,06.00,"रविवार 30 जून 2019, 06.00 — 12.00",7,Overcast.,37,33,997,6,230,49,6,2019
118,uk,uk,uk,1561896000000.0,12.00,"रविवार 30 जून 2019, 12.00 — 18.00",2,Scattered clouds.,39,26,994,5,230,65,6,2019
119,uk,uk,uk,1561917600000.0,18.00,"रविवार 30 जून 2019, 18.00 — 00.00",17,Overcast.,30,27,998,4,230,72,6,2019
