,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
17,uk,uk,uk,1625464800000.0,06.00,"सोमवार 5 जुलाई 2021, 06.00 — 12.00",3,Haze.,36.0,32.0,1003,1,270,52,7,2021
18,uk,uk,uk,1625486400000.0,12.00,"सोमवार 5 जुलाई 2021, 12.00 — 18.00",1,Sunny.,40.0,39.0,999,1,230,37,7,2021
19,uk,uk,uk,1625508000000.0,18.00,"सोमवार 5 जुलाई 2021, 18.00 — 00.00",13,Clear.,34.0,32.0,1000,0,0,64,7,2021
20,True,मंगलवार 6 जुलाई,6 जुलाई,1625529600000.0,00.00,"मंगलवार 6 जुलाई 2021, 00.00 — 06.00",13,Clear.,32.0,31.0,1000,0,0,58,7,2021
21,uk,uk,uk,1625551200000.0,06.00,"मंगलवार 6 जुलाई 2021, 06.00 — 12.00",3,Haze.,37.0,33.0,1001,5,320,50,7,2021
22,uk,uk,uk,1625572800000.0,12.00,"मंगलवार 6 जुलाई 2021, 12.00 — 18.00",2,Scattered clouds.,41.0,40.0,996,0,0,35,7,2021
23,uk,uk,uk,1625594400000.0,18.00,"मंगलवार 6 जुलाई 2021, 18.00 — 00.00",22,Thunderstorms. Passing clouds.,36.0,34.0,999,6,270,48,7,2021
24,True,बुधवार 7 जुलाई,7 जुलाई,1625616000000.0,00.00,"बुधवार 7 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,33.0,33.0,998,7,270,53,7,2021
25,uk,uk,uk,1625637600000.0,06.00,"बुधवार 7 जुलाई 2021, 06.00 — 12.00",1,Sunny.,40.0,35.0,1000,4,340,43,7,2021
26,uk,uk,uk,1625659200000.0,12.00,"बुधवार 7 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,41.0,39.0,996,7,320,35,7,2021
27,uk,uk,uk,1625680800000.0,18.00,"बुधवार 7 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,34.0,31.0,997,3,230,58,7,2021
28,True,गुरुवार 8 जुलाई,8 जुलाई,1625702400000.0,00.00,"गुरुवार 8 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,32.0,31.0,998,1,230,65,7,2021
29,uk,uk,uk,1625724000000.0,06.00,"गुरुवार 8 जुलाई 2021, 06.00 — 12.00",1,Sunny.,38.0,35.0,999,4,320,39,7,2021
30,uk,uk,uk,1625745600000.0,12.00,"गुरुवार 8 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,41.0,41.0,996,6,180,31,7,2021
31,uk,uk,uk,1625767200000.0,18.00,"गुरुवार 8 जुलाई 2021, 18.00 — 00.00",14,Haze.,33.0,32.0,998,2,140,58,7,2021
32,True,शुक्रवार 9 जुलाई,9 जुलाई,1625788800000.0,00.00,"शुक्रवार 9 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,30.0,30.0,999,0,0,66,7,2021
33,uk,uk,uk,1625810400000.0,06.00,"शुक्रवार 9 जुलाई 2021, 06.00 — 12.00",3,Haze.,36.0,32.0,1001,3,320,50,7,2021
34,uk,uk,uk,1625832000000.0,12.00,"शुक्रवार 9 जुलाई 2021, 12.00 — 18.00",7,Overcast.,38.0,38.0,996,2,50,44,7,2021
35,uk,uk,uk,1625853600000.0,18.00,"शुक्रवार 9 जुलाई 2021, 18.00 — 00.00",13,Clear.,35.0,33.0,998,3,50,59,7,2021
36,True,शनिवार 10 जुलाई,10 जुलाई,1625875200000.0,00.00,"शनिवार 10 जुलाई 2021, 00.00 — 06.00",13,Clear.,31.0,30.0,998,1,50,70,7,2021
37,uk,uk,uk,1625896800000.0,06.00,"शनिवार 10 जुलाई 2021, 06.00 — 12.00",1,Sunny.,37.0,32.0,999,0,0,60,7,2021
38,uk,uk,uk,1625918400000.0,12.00,"शनिवार 10 जुलाई 2021, 12.00 — 18.00",22,Thunderstorms. Overcast.,35.0,34.0,996,0,0,62,7,2021
39,uk,uk,uk,1625940000000.0,18.00,"शनिवार 10 जुलाई 2021, 18.00 — 00.00",13,Clear.,33.0,33.0,998,0,0,64,7,2021
40,True,रविवार 11 जुलाई,11 जुलाई,1625961600000.0,00.00,"रविवार 11 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,31.0,30.0,998,0,0,72,7,2021
41,uk,uk,uk,1625983200000.0,06.00,"रविवार 11 जुलाई 2021, 06.00 — 12.00",3,Haze.,36.0,32.0,1000,4,90,64,7,2021
42,uk,uk,uk,1626004800000.0,12.00,"रविवार 11 जुलाई 2021, 12.00 — 18.00",22,Thunderstorms. Overcast.,34.0,30.0,998,5,90,72,7,2021
43,uk,uk,uk,1626026400000.0,18.00,"रविवार 11 जुलाई 2021, 18.00 — 00.00",17,Overcast.,29.0,27.0,1001,1,50,86,7,2021
44,True,सोमवार 12 जुलाई,12 जुलाई,1626048000000.0,00.00,"सोमवार 12 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,28.0,28.0,1001,4,90,86,7,2021
45,uk,uk,uk,1626069600000.0,06.00,"सोमवार 12 जुलाई 2021, 06.00 — 12.00",7,Overcast.,33.0,29.0,1003,0,0,78,7,2021
46,uk,uk,uk,1626091200000.0,12.00,"सोमवार 12 जुलाई 2021, 12.00 — 18.00",7,Overcast.,35.0,29.0,1000,4,90,68,7,2021
47,uk,uk,uk,1626112800000.0,18.00,"सोमवार 12 जुलाई 2021, 18.00 — 00.00",17,Overcast.,28.0,28.0,1002,0,0,90,7,2021
48,True,मंगलवार 13 जुलाई,13 जुलाई,1626134400000.0,00.00,"मंगलवार 13 जुलाई 2021, 00.00 — 06.00",1,Sunny.,27.0,27.0,1002,0,0,94,7,2021
49,uk,uk,uk,1626156000000.0,06.00,"मंगलवार 13 जुलाई 2021, 06.00 — 12.00",3,Haze.,35.0,31.0,1001,2,50,69,7,2021
50,uk,uk,uk,1626177600000.0,12.00,"मंगलवार 13 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,37.0,37.0,998,1,90,46,7,2021
51,uk,uk,uk,1626199200000.0,18.00,"मंगलवार 13 जुलाई 2021, 18.00 — 00.00",14,Haze.,34.0,33.0,1000,0,0,58,7,2021
52,True,बुधवार 14 जुलाई,14 जुलाई,1626220800000.0,00.00,"बुधवार 14 जुलाई 2021, 00.00 — 06.00",13,Clear.,31.0,30.0,1000,0,0,74,7,2021
53,uk,uk,uk,1626242400000.0,06.00,"बुधवार 14 जुलाई 2021, 06.00 — 12.00",2,Scattered clouds.,36.0,33.0,1000,2,50,56,7,2021
54,uk,uk,uk,1626264000000.0,12.00,"बुधवार 14 जुलाई 2021, 12.00 — 18.00",2,Scattered clouds.,39.0,38.0,998,2,90,45,7,2021
55,uk,uk,uk,1626285600000.0,18.00,"बुधवार 14 जुलाई 2021, 18.00 — 00.00",13,Clear.,35.0,33.0,998,0,0,56,7,2021
56,True,गुरुवार 15 जुलाई,15 जुलाई,1626307200000.0,00.00,"गुरुवार 15 जुलाई 2021, 00.00 — 06.00",13,Clear.,32.0,30.0,1000,0,0,70,7,2021
57,uk,uk,uk,1626328800000.0,06.00,"गुरुवार 15 जुलाई 2021, 06.00 — 12.00",1,Sunny.,37.0,33.0,1001,2,0,54,7,2021
58,uk,uk,uk,1626350400000.0,12.00,"गुरुवार 15 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,39.0,38.0,998,0,0,40,7,2021
59,uk,uk,uk,1626372000000.0,18.00,"गुरुवार 15 जुलाई 2021, 18.00 — 00.00",13,Clear.,35.0,33.0,1000,2,90,54,7,2021
60,True,शुक्रवार 16 जुलाई,16 जुलाई,1626393600000.0,00.00,"शुक्रवार 16 जुलाई 2021, 00.00 — 06.00",13,Clear.,32.0,30.0,1002,2,90,68,7,2021
61,uk,uk,uk,1626415200000.0,06.00,"शुक्रवार 16 जुलाई 2021, 06.00 — 12.00",1,Sunny.,38.0,33.0,1004,0,0,52,7,2021
62,uk,uk,uk,1626436800000.0,12.00,"शुक्रवार 16 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,40.0,39.0,999,0,0,39,7,2021
63,uk,uk,uk,1626458400000.0,18.00,"शुक्रवार 16 जुलाई 2021, 18.00 — 00.00",13,Clear.,36.0,33.0,1001,0,0,58,7,2021
64,True,शनिवार 17 जुलाई,17 जुलाई,1626480000000.0,00.00,"शनिवार 17 जुलाई 2021, 00.00 — 06.00",13,Clear.,32.0,30.0,1002,0,0,64,7,2021
65,uk,uk,uk,1626501600000.0,06.00,"शनिवार 17 जुलाई 2021, 06.00 — 12.00",2,Scattered clouds.,39.0,35.0,1002,4,230,50,7,2021
66,uk,uk,uk,1626523200000.0,12.00,"शनिवार 17 जुलाई 2021, 12.00 — 18.00",7,Overcast.,40.0,34.0,998,4,230,50,7,2021
67,uk,uk,uk,1626544800000.0,18.00,"शनिवार 17 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,30.0,27.0,1001,0,0,91,7,2021
68,True,रविवार 18 जुलाई,18 जुलाई,1626566400000.0,00.00,"रविवार 18 जुलाई 2021, 00.00 — 06.00",17,Overcast.,26.0,26.0,999,2,230,96,7,2021
69,uk,uk,uk,1626588000000.0,06.00,"रविवार 18 जुलाई 2021, 06.00 — 12.00",7,Overcast.,32.0,29.0,1000,4,230,76,7,2021
70,uk,uk,uk,1626609600000.0,12.00,"रविवार 18 जुलाई 2021, 12.00 — 18.00",2,Scattered clouds.,33.0,33.0,997,4,270,63,7,2021
71,uk,uk,uk,1626631200000.0,18.00,"रविवार 18 जुलाई 2021, 18.00 — 00.00",17,Overcast.,31.0,29.0,1000,2,230,77,7,2021
72,True,सोमवार 19 जुलाई,19 जुलाई,1626652800000.0,00.00,"सोमवार 19 जुलाई 2021, 00.00 — 06.00",7,Overcast.,27.0,27.0,997,0,0,91,7,2021
73,uk,uk,uk,1626674400000.0,06.00,"सोमवार 19 जुलाई 2021, 06.00 — 12.00",7,Overcast.,29.0,26.0,999,0,0,90,7,2021
74,uk,uk,uk,1626696000000.0,12.00,"सोमवार 19 जुलाई 2021, 12.00 — 18.00",7,Overcast.,27.0,26.0,997,0,0,98,7,2021
75,uk,uk,uk,1626717600000.0,18.00,"सोमवार 19 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,27.0,27.0,998,0,0,100,7,2021
76,True,मंगलवार 20 जुलाई,20 जुलाई,1626739200000.0,00.00,"मंगलवार 20 जुलाई 2021, 00.00 — 06.00",36,No weather data available,,,0,0,0,0,7,2021
77,uk,uk,uk,1626760800000.0,06.00,"मंगलवार 20 जुलाई 2021, 06.00 — 12.00",2,Scattered clouds.,32.0,29.0,999,4,230,74,7,2021
78,uk,uk,uk,1626782400000.0,12.00,"मंगलवार 20 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,32.0,29.0,996,0,0,82,7,2021
79,uk,uk,uk,1626804000000.0,18.00,"मंगलवार 20 जुलाई 2021, 18.00 — 00.00",34,Light rain. Passing clouds.,27.0,27.0,998,0,0,94,7,2021
80,True,बुधवार 21 जुलाई,21 जुलाई,1626825600000.0,00.00,"बुधवार 21 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,27.0,27.0,998,0,0,95,7,2021
81,uk,uk,uk,1626847200000.0,06.00,"बुधवार 21 जुलाई 2021, 06.00 — 12.00",6,Partly sunny.,32.0,29.0,998,5,270,75,7,2021
82,uk,uk,uk,1626868800000.0,12.00,"बुधवार 21 जुलाई 2021, 12.00 — 18.00",7,Overcast.,33.0,32.0,994,2,230,71,7,2021
83,uk,uk,uk,1626890400000.0,18.00,"बुधवार 21 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,30.0,30.0,996,0,0,84,7,2021
84,True,गुरुवार 22 जुलाई,22 जुलाई,1626912000000.0,00.00,"गुरुवार 22 जुलाई 2021, 00.00 — 06.00",17,Overcast.,29.0,29.0,995,0,0,89,7,2021
85,uk,uk,uk,1626933600000.0,06.00,"गुरुवार 22 जुलाई 2021, 06.00 — 12.00",7,Overcast.,33.0,30.0,995,0,0,80,7,2021
86,uk,uk,uk,1626955200000.0,12.00,"गुरुवार 22 जुलाई 2021, 12.00 — 18.00",7,Overcast.,32.0,27.0,993,0,0,88,7,2021
87,uk,uk,uk,1626976800000.0,18.00,"गुरुवार 22 जुलाई 2021, 18.00 — 00.00",17,Overcast.,27.0,27.0,996,0,0,95,7,2021
88,True,शुक्रवार 23 जुलाई,23 जुलाई,1626998400000.0,00.00,"शुक्रवार 23 जुलाई 2021, 00.00 — 06.00",17,Overcast.,27.0,27.0,995,0,0,96,7,2021
89,uk,uk,uk,1627020000000.0,06.00,"शुक्रवार 23 जुलाई 2021, 06.00 — 12.00",6,Partly sunny.,28.0,28.0,997,0,0,89,7,2021
90,uk,uk,uk,1627041600000.0,12.00,"शुक्रवार 23 जुलाई 2021, 12.00 — 18.00",36,No weather data available,,,0,0,0,0,7,2021
91,uk,uk,uk,1627063200000.0,18.00,"शुक्रवार 23 जुलाई 2021, 18.00 — 00.00",13,Clear.,30.0,29.0,997,0,0,86,7,2021
92,True,शनिवार 24 जुलाई,24 जुलाई,1627084800000.0,00.00,"शनिवार 24 जुलाई 2021, 00.00 — 06.00",13,Clear.,27.0,27.0,996,0,0,88,7,2021
93,uk,uk,uk,1627106400000.0,06.00,"शनिवार 24 जुलाई 2021, 06.00 — 12.00",6,Partly sunny.,33.0,29.0,998,0,0,80,7,2021
94,uk,uk,uk,1627128000000.0,12.00,"शनिवार 24 जुलाई 2021, 12.00 — 18.00",6,Partly sunny.,34.0,33.0,994,2,90,64,7,2021
95,uk,uk,uk,1627149600000.0,18.00,"शनिवार 24 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,28.0,28.0,997,0,0,89,7,2021
96,True,रविवार 25 जुलाई,25 जुलाई,1627171200000.0,00.00,"रविवार 25 जुलाई 2021, 00.00 — 06.00",13,Clear.,28.0,27.0,997,0,0,95,7,2021
97,uk,uk,uk,1627192800000.0,06.00,"रविवार 25 जुलाई 2021, 06.00 — 12.00",6,Partly sunny.,32.0,30.0,997,1,50,74,7,2021
98,uk,uk,uk,1627214400000.0,12.00,"रविवार 25 जुलाई 2021, 12.00 — 18.00",2,Scattered clouds.,34.0,34.0,993,0,0,58,7,2021
99,uk,uk,uk,1627236000000.0,18.00,"रविवार 25 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,31.0,30.0,996,0,0,74,7,2021
100,True,सोमवार 26 जुलाई,26 जुलाई,1627257600000.0,00.00,"सोमवार 26 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,29.0,28.0,995,0,0,87,7,2021
101,uk,uk,uk,1627279200000.0,06.00,"सोमवार 26 जुलाई 2021, 06.00 — 12.00",7,Overcast.,30.0,30.0,997,0,0,85,7,2021
102,uk,uk,uk,1627300800000.0,12.00,"सोमवार 26 जुलाई 2021, 12.00 — 18.00",2,Scattered clouds.,35.0,35.0,992,0,0,59,7,2021
103,uk,uk,uk,1627322400000.0,18.00,"सोमवार 26 जुलाई 2021, 18.00 — 00.00",22,Thundershowers. Overcast.,28.0,27.0,994,0,0,98,7,2021
104,True,मंगलवार 27 जुलाई,27 जुलाई,1627344000000.0,00.00,"मंगलवार 27 जुलाई 2021, 00.00 — 06.00",7,Overcast.,27.0,27.0,994,0,0,98,7,2021
105,uk,uk,uk,1627365600000.0,06.00,"मंगलवार 27 जुलाई 2021, 06.00 — 12.00",7,Overcast.,28.0,27.0,996,0,0,96,7,2021
106,uk,uk,uk,1627387200000.0,12.00,"मंगलवार 27 जुलाई 2021, 12.00 — 18.00",18,Drizzle. Overcast.,26.0,25.0,994,4,230,94,7,2021
107,uk,uk,uk,1627408800000.0,18.00,"मंगलवार 27 जुलाई 2021, 18.00 — 00.00",17,Overcast.,26.0,26.0,996,5,230,87,7,2021
108,True,बुधवार 28 जुलाई,28 जुलाई,1627430400000.0,00.00,"बुधवार 28 जुलाई 2021, 00.00 — 06.00",14,Passing clouds.,27.0,26.0,996,4,230,87,7,2021
109,uk,uk,uk,1627452000000.0,06.00,"बुधवार 28 जुलाई 2021, 06.00 — 12.00",7,Overcast.,27.0,26.0,998,4,230,90,7,2021
110,uk,uk,uk,1627473600000.0,12.00,"बुधवार 28 जुलाई 2021, 12.00 — 18.00",18,Light rain. Overcast.,26.0,26.0,996,2,230,96,7,2021
111,uk,uk,uk,1627495200000.0,18.00,"बुधवार 28 जुलाई 2021, 18.00 — 00.00",17,Overcast.,26.0,25.0,998,0,0,96,7,2021
112,True,गुरुवार 29 जुलाई,29 जुलाई,1627516800000.0,00.00,"गुरुवार 29 जुलाई 2021, 00.00 — 06.00",18,Drizzle. Overcast.,26.0,26.0,996,4,270,95,7,2021
113,uk,uk,uk,1627538400000.0,06.00,"गुरुवार 29 जुलाई 2021, 06.00 — 12.00",18,Light rain. Overcast.,26.0,26.0,1000,1,230,96,7,2021
114,uk,uk,uk,1627560000000.0,12.00,"गुरुवार 29 जुलाई 2021, 12.00 — 18.00",7,Overcast.,29.0,28.0,996,5,270,86,7,2021
115,uk,uk,uk,1627581600000.0,18.00,"गुरुवार 29 जुलाई 2021, 18.00 — 00.00",17,Overcast.,28.0,28.0,997,2,230,85,7,2021
116,True,शुक्रवार 30 जुलाई,30 जुलाई,1627603200000.0,00.00,"शुक्रवार 30 जुलाई 2021, 00.00 — 06.00",19,Rain. Overcast.,26.0,26.0,997,2,230,96,7,2021
117,uk,uk,uk,1627624800000.0,06.00,"शुक्रवार 30 जुलाई 2021, 06.00 — 12.00",7,Overcast.,27.0,27.0,998,0,0,95,7,2021
118,uk,uk,uk,1627646400000.0,12.00,"शुक्रवार 30 जुलाई 2021, 12.00 — 18.00",18,Drizzle. Overcast.,27.0,27.0,995,0,0,92,7,2021
119,uk,uk,uk,1627668000000.0,18.00,"शुक्रवार 30 जुलाई 2021, 18.00 — 00.00",17,Overcast.,26.0,26.0,998,0,0,94,7,2021
120,True,शनिवार 31 जुलाई,31 जुलाई,1627689600000.0,00.00,"शनिवार 31 जुलाई 2021, 00.00 — 06.00",7,Overcast.,26.0,26.0,997,0,0,95,7,2021
121,uk,uk,uk,1627711200000.0,06.00,"शनिवार 31 जुलाई 2021, 06.00 — 12.00",2,Scattered clouds.,31.0,28.0,998,0,0,82,7,2021
122,uk,uk,uk,1627732800000.0,12.00,"शनिवार 31 जुलाई 2021, 12.00 — 18.00",7,Overcast.,30.0,29.0,996,2,230,76,7,2021
123,uk,uk,uk,1627754400000.0,18.00,"शनिवार 31 जुलाई 2021, 18.00 — 00.00",14,Passing clouds.,27.0,27.0,998,0,0,83,7,2021
