,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,मंगलवार 1 अक्टूबर,1 अक्टूबर,1569888000000.0,00.00,"मंगलवार 1 अक्टूबर 2019, 00.00 — 06.00",17,Overcast.,26.0,25.0,1008,0,0,96,10,2019
1,uk,uk,uk,1569909600000.0,06.00,"मंगलवार 1 अक्टूबर 2019, 06.00 — 12.00",7,Overcast.,29.0,26.0,1009,0,0,86,10,2019
2,uk,uk,uk,1569931200000.0,12.00,"मंगलवार 1 अक्टूबर 2019, 12.00 — 18.00",18,Drizzle. Overcast.,27.0,26.0,1006,0,0,87,10,2019
3,uk,uk,uk,1569952800000.0,18.00,"मंगलवार 1 अक्टूबर 2019, 18.00 — 00.00",34,Light rain. Overcast.,26.0,25.0,1008,0,0,94,10,2019
4,True,बुधवार 2 अक्टूबर,2 अक्टूबर,1569974400000.0,00.00,"बुधवार 2 अक्टूबर 2019, 00.00 — 06.00",14,Passing clouds.,24.0,24.0,1008,0,0,95,10,2019
5,uk,uk,uk,1569996000000.0,06.00,"बुधवार 2 अक्टूबर 2019, 06.00 — 12.00",7,Overcast.,29.0,25.0,1010,0,0,85,10,2019
6,uk,uk,uk,1570017600000.0,12.00,"बुधवार 2 अक्टूबर 2019, 12.00 — 18.00",6,Partly sunny.,31.0,29.0,1008,2,320,77,10,2019
7,uk,uk,uk,1570039200000.0,18.00,"बुधवार 2 अक्टूबर 2019, 18.00 — 00.00",14,Haze.,26.0,25.0,1009,0,0,90,10,2019
8,True,गुरुवार 3 अक्टूबर,3 अक्टूबर,1570060800000.0,00.00,"गुरुवार 3 अक्टूबर 2019, 00.00 — 06.00",14,Haze.,24.0,23.0,1009,0,0,93,10,2019
9,uk,uk,uk,1570082400000.0,06.00,"गुरुवार 3 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,31.0,25.0,1011,0,0,72,10,2019
10,uk,uk,uk,1570104000000.0,12.00,"गुरुवार 3 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,32.0,31.0,1008,0,0,68,10,2019
11,uk,uk,uk,1570125600000.0,18.00,"गुरुवार 3 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,25.0,25.0,1009,0,0,92,10,2019
12,True,शुक्रवार 4 अक्टूबर,4 अक्टूबर,1570147200000.0,00.00,"शुक्रवार 4 अक्टूबर 2019, 00.00 — 06.00",13,Clear.,24.0,23.0,1010,2,0,90,10,2019
13,uk,uk,uk,1570168800000.0,06.00,"शुक्रवार 4 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,31.0,25.0,1012,2,270,71,10,2019
14,uk,uk,uk,1570190400000.0,12.00,"शुक्रवार 4 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,33.0,31.0,1008,1,320,78,10,2019
15,uk,uk,uk,1570212000000.0,18.00,"शुक्रवार 4 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,27.0,25.0,1009,0,0,88,10,2019
16,True,शनिवार 5 अक्टूबर,5 अक्टूबर,1570233600000.0,00.00,"शनिवार 5 अक्टूबर 2019, 00.00 — 06.00",13,Clear.,24.0,23.0,1009,0,0,91,10,2019
17,uk,uk,uk,1570255200000.0,06.00,"शनिवार 5 अक्टूबर 2019, 06.00 — 12.00",3,Haze.,30.0,25.0,1012,1,320,76,10,2019
18,uk,uk,uk,1570276800000.0,12.00,"शनिवार 5 अक्टूबर 2019, 12.00 — 18.00",6,Partly sunny.,32.0,30.0,1009,2,0,82,10,2019
19,uk,uk,uk,1570298400000.0,18.00,"शनिवार 5 अक्टूबर 2019, 18.00 — 00.00",14,Passing clouds.,26.0,24.0,1010,1,230,90,10,2019
20,True,रविवार 6 अक्टूबर,6 अक्टूबर,1570320000000.0,00.00,"रविवार 6 अक्टूबर 2019, 00.00 — 06.00",14,Passing clouds.,24.0,24.0,1010,0,0,89,10,2019
21,uk,uk,uk,1570341600000.0,06.00,"रविवार 6 अक्टूबर 2019, 06.00 — 12.00",2,Scattered clouds.,31.0,26.0,1013,0,0,66,10,2019
22,uk,uk,uk,1570363200000.0,12.00,"रविवार 6 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,33.0,30.0,1009,0,0,82,10,2019
23,uk,uk,uk,1570384800000.0,18.00,"रविवार 6 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,25.0,24.0,1011,0,0,85,10,2019
24,True,सोमवार 7 अक्टूबर,7 अक्टूबर,1570406400000.0,00.00,"सोमवार 7 अक्टूबर 2019, 00.00 — 06.00",14,Haze.,23.0,23.0,1011,0,0,92,10,2019
25,uk,uk,uk,1570428000000.0,06.00,"सोमवार 7 अक्टूबर 2019, 06.00 — 12.00",7,Overcast.,30.0,25.0,1014,0,0,68,10,2019
26,uk,uk,uk,1570449600000.0,12.00,"सोमवार 7 अक्टूबर 2019, 12.00 — 18.00",3,Haze.,32.0,30.0,1010,1,320,66,10,2019
27,uk,uk,uk,1570471200000.0,18.00,"सोमवार 7 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,26.0,24.0,1012,0,0,83,10,2019
28,True,मंगलवार 8 अक्टूबर,8 अक्टूबर,1570492800000.0,00.00,"मंगलवार 8 अक्टूबर 2019, 00.00 — 06.00",13,Clear.,22.0,21.0,1012,0,0,89,10,2019
29,uk,uk,uk,1570514400000.0,06.00,"मंगलवार 8 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,30.0,24.0,1013,2,320,66,10,2019
30,uk,uk,uk,1570536000000.0,12.00,"मंगलवार 8 अक्टूबर 2019, 12.00 — 18.00",1,Sunny.,32.0,30.0,1010,2,320,58,10,2019
31,uk,uk,uk,1570557600000.0,18.00,"मंगलवार 8 अक्टूबर 2019, 18.00 — 00.00",14,Haze.,25.0,23.0,1012,0,0,85,10,2019
32,True,बुधवार 9 अक्टूबर,9 अक्टूबर,1570579200000.0,00.00,"बुधवार 9 अक्टूबर 2019, 00.00 — 06.00",13,Clear.,22.0,22.0,1012,0,0,89,10,2019
33,uk,uk,uk,1570600800000.0,06.00,"बुधवार 9 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,32.0,24.0,1013,0,0,66,10,2019
34,uk,uk,uk,1570622400000.0,12.00,"बुधवार 9 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,33.0,30.0,1009,2,340,55,10,2019
35,uk,uk,uk,1570644000000.0,18.00,"बुधवार 9 अक्टूबर 2019, 18.00 — 00.00",14,Haze.,24.0,23.0,1011,0,0,83,10,2019
36,True,गुरुवार 10 अक्टूबर,10 अक्टूबर,1570665600000.0,00.00,"गुरुवार 10 अक्टूबर 2019, 00.00 — 06.00",14,Passing clouds.,22.0,21.0,1011,0,0,90,10,2019
37,uk,uk,uk,1570687200000.0,06.00,"गुरुवार 10 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,32.0,24.0,1012,2,340,69,10,2019
38,uk,uk,uk,1570708800000.0,12.00,"गुरुवार 10 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,33.0,30.0,1009,0,0,55,10,2019
39,uk,uk,uk,1570730400000.0,18.00,"गुरुवार 10 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,25.0,23.0,1010,0,0,80,10,2019
40,True,शुक्रवार 11 अक्टूबर,11 अक्टूबर,1570752000000.0,00.00,"शुक्रवार 11 अक्टूबर 2019, 00.00 — 06.00",14,Passing clouds.,22.0,22.0,1010,0,0,84,10,2019
41,uk,uk,uk,1570773600000.0,06.00,"शुक्रवार 11 अक्टूबर 2019, 06.00 — 12.00",7,Overcast.,32.0,23.0,1012,0,0,67,10,2019
42,uk,uk,uk,1570795200000.0,12.00,"शुक्रवार 11 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,33.0,30.0,1008,3,140,48,10,2019
43,uk,uk,uk,1570816800000.0,18.00,"शुक्रवार 11 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,24.0,22.0,1010,1,200,78,10,2019
44,True,शनिवार 12 अक्टूबर,12 अक्टूबर,1570838400000.0,00.00,"शनिवार 12 अक्टूबर 2019, 00.00 — 06.00",14,Haze.,21.0,19.0,1010,0,0,86,10,2019
45,uk,uk,uk,1570860000000.0,06.00,"शनिवार 12 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,31.0,22.0,1013,0,0,66,10,2019
46,uk,uk,uk,1570881600000.0,12.00,"शनिवार 12 अक्टूबर 2019, 12.00 — 18.00",3,Haze.,33.0,29.0,1015,2,50,50,10,2019
47,uk,uk,uk,1570903200000.0,18.00,"शनिवार 12 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,24.0,22.0,1012,0,0,79,10,2019
48,True,रविवार 13 अक्टूबर,13 अक्टूबर,1570924800000.0,00.00,"रविवार 13 अक्टूबर 2019, 00.00 — 06.00",13,Clear.,20.0,20.0,1012,0,0,84,10,2019
49,uk,uk,uk,1570946400000.0,06.00,"रविवार 13 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,32.0,22.0,1013,1,230,66,10,2019
50,uk,uk,uk,1570968000000.0,12.00,"रविवार 13 अक्टूबर 2019, 12.00 — 18.00",2,Scattered clouds.,34.0,30.0,1010,0,0,52,10,2019
51,uk,uk,uk,1570989600000.0,18.00,"रविवार 13 अक्टूबर 2019, 18.00 — 00.00",14,Haze.,25.0,24.0,1012,0,0,80,10,2019
52,True,सोमवार 14 अक्टूबर,14 अक्टूबर,1571011200000.0,00.00,"सोमवार 14 अक्टूबर 2019, 00.00 — 06.00",14,Haze.,23.0,21.0,1012,0,0,86,10,2019
53,uk,uk,uk,1571032800000.0,06.00,"सोमवार 14 अक्टूबर 2019, 06.00 — 12.00",1,Sunny.,32.0,23.0,1014,0,0,66,10,2019
54,uk,uk,uk,1571054400000.0,12.00,"सोमवार 14 अक्टूबर 2019, 12.00 — 18.00",3,Haze.,34.0,30.0,1011,0,0,50,10,2019
55,uk,uk,uk,1571076000000.0,18.00,"सोमवार 14 अक्टूबर 2019, 18.00 — 00.00",13,Clear.,25.0,23.0,1013,0,0,78,10,2019
