,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
21,uk,uk,uk,1575612000000.0,06.00,"शुक्रवार 6 दिसंबर 2019, 06.00 — 12.00",2,Scattered clouds.,20,12,1022,0,0,72,12,2019
22,uk,uk,uk,1575633600000.0,12.00,"शुक्रवार 6 दिसंबर 2019, 12.00 — 18.00",2,Scattered clouds.,23,19,1018,2,50,58,12,2019
23,uk,uk,uk,1575655200000.0,18.00,"शुक्रवार 6 दिसंबर 2019, 18.00 — 00.00",14,Fog.,15,14,1020,0,0,86,12,2019
24,True,शनिवार 7 दिसंबर,7 दिसंबर,1575676800000.0,00.00,"शनिवार 7 दिसंबर 2019, 00.00 — 06.00",14,Fog.,13,13,1019,0,0,90,12,2019
25,uk,uk,uk,1575698400000.0,06.00,"शनिवार 7 दिसंबर 2019, 06.00 — 12.00",9,Fog.,19,13,1021,2,50,84,12,2019
26,uk,uk,uk,1575720000000.0,12.00,"शनिवार 7 दिसंबर 2019, 12.00 — 18.00",9,Fog.,23,20,1017,1,90,60,12,2019
27,uk,uk,uk,1575741600000.0,18.00,"शनिवार 7 दिसंबर 2019, 18.00 — 00.00",14,Haze.,15,13,1019,0,0,86,12,2019
28,True,रविवार 8 दिसंबर,8 दिसंबर,1575763200000.0,00.00,"रविवार 8 दिसंबर 2019, 00.00 — 06.00",13,Clear.,11,11,1019,0,0,93,12,2019
29,uk,uk,uk,1575784800000.0,06.00,"रविवार 8 दिसंबर 2019, 06.00 — 12.00",9,Fog.,19,11,1021,1,50,78,12,2019
30,uk,uk,uk,1575806400000.0,12.00,"रविवार 8 दिसंबर 2019, 12.00 — 18.00",9,Fog.,24,20,1017,1,90,61,12,2019
31,uk,uk,uk,1575828000000.0,18.00,"रविवार 8 दिसंबर 2019, 18.00 — 00.00",14,Fog.,15,13,1019,0,0,89,12,2019
32,True,सोमवार 9 दिसंबर,9 दिसंबर,1575849600000.0,00.00,"सोमवार 9 दिसंबर 2019, 00.00 — 06.00",14,Fog.,12,11,1019,0,0,93,12,2019
33,uk,uk,uk,1575871200000.0,06.00,"सोमवार 9 दिसंबर 2019, 06.00 — 12.00",9,Fog.,20,11,1020,0,0,76,12,2019
34,uk,uk,uk,1575892800000.0,12.00,"सोमवार 9 दिसंबर 2019, 12.00 — 18.00",3,Haze.,23,20,1016,0,0,55,12,2019
35,uk,uk,uk,1575914400000.0,18.00,"सोमवार 9 दिसंबर 2019, 18.00 — 00.00",14,Fog.,15,12,1018,0,0,86,12,2019
36,True,मंगलवार 10 दिसंबर,10 दिसंबर,1575936000000.0,00.00,"मंगलवार 10 दिसंबर 2019, 00.00 — 06.00",14,Fog.,10,10,1017,0,0,92,12,2019
37,uk,uk,uk,1575957600000.0,06.00,"मंगलवार 10 दिसंबर 2019, 06.00 — 12.00",1,Sunny.,20,11,1018,0,0,74,12,2019
38,uk,uk,uk,1575979200000.0,12.00,"मंगलवार 10 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,24,20,1017,0,0,56,12,2019
39,uk,uk,uk,1576000800000.0,18.00,"मंगलवार 10 दिसंबर 2019, 18.00 — 00.00",14,Fog.,15,13,1015,0,0,86,12,2019
40,True,बुधवार 11 दिसंबर,11 दिसंबर,1576022400000.0,00.00,"बुधवार 11 दिसंबर 2019, 00.00 — 06.00",14,Fog.,11,11,1015,0,0,90,12,2019
41,uk,uk,uk,1576044000000.0,06.00,"बुधवार 11 दिसंबर 2019, 06.00 — 12.00",2,Scattered clouds.,20,12,1016,0,0,76,12,2019
42,uk,uk,uk,1576065600000.0,12.00,"बुधवार 11 दिसंबर 2019, 12.00 — 18.00",6,Partly sunny.,24,20,1012,0,0,57,12,2019
43,uk,uk,uk,1576087200000.0,18.00,"बुधवार 11 दिसंबर 2019, 18.00 — 00.00",14,Fog.,16,14,1014,0,0,86,12,2019
44,True,गुरुवार 12 दिसंबर,12 दिसंबर,1576108800000.0,00.00,"गुरुवार 12 दिसंबर 2019, 00.00 — 06.00",14,Fog.,13,13,1013,0,0,91,12,2019
45,uk,uk,uk,1576130400000.0,06.00,"गुरुवार 12 दिसंबर 2019, 06.00 — 12.00",9,Fog.,15,13,1015,0,0,90,12,2019
46,uk,uk,uk,1576152000000.0,12.00,"गुरुवार 12 दिसंबर 2019, 12.00 — 18.00",7,Overcast.,20,19,1011,2,140,78,12,2019
47,uk,uk,uk,1576173600000.0,18.00,"गुरुवार 12 दिसंबर 2019, 18.00 — 00.00",14,Fog.,17,15,1012,0,0,90,12,2019
48,True,शुक्रवार 13 दिसंबर,13 दिसंबर,1576195200000.0,00.00,"शुक्रवार 13 दिसंबर 2019, 00.00 — 06.00",14,Fog.,17,17,1011,0,0,91,12,2019
49,uk,uk,uk,1576216800000.0,06.00,"शुक्रवार 13 दिसंबर 2019, 06.00 — 12.00",6,Partly sunny.,20,17,1013,2,140,87,12,2019
50,uk,uk,uk,1576238400000.0,12.00,"शुक्रवार 13 दिसंबर 2019, 12.00 — 18.00",7,Overcast.,23,20,1011,1,320,74,12,2019
51,uk,uk,uk,1576260000000.0,18.00,"शुक्रवार 13 दिसंबर 2019, 18.00 — 00.00",13,Clear.,16,14,1016,0,0,92,12,2019
52,True,शनिवार 14 दिसंबर,14 दिसंबर,1576281600000.0,00.00,"शनिवार 14 दिसंबर 2019, 00.00 — 06.00",14,Fog.,15,15,1018,2,320,94,12,2019
53,uk,uk,uk,1576303200000.0,06.00,"शनिवार 14 दिसंबर 2019, 06.00 — 12.00",9,Fog.,18,15,1021,3,320,86,12,2019
54,uk,uk,uk,1576324800000.0,12.00,"शनिवार 14 दिसंबर 2019, 12.00 — 18.00",6,Partly sunny.,20,17,1018,4,320,76,12,2019
55,uk,uk,uk,1576346400000.0,18.00,"शनिवार 14 दिसंबर 2019, 18.00 — 00.00",14,Passing clouds.,14,13,1020,1,320,91,12,2019
56,True,रविवार 15 दिसंबर,15 दिसंबर,1576368000000.0,00.00,"रविवार 15 दिसंबर 2019, 00.00 — 06.00",14,Passing clouds.,14,13,1019,0,0,91,12,2019
57,uk,uk,uk,1576389600000.0,06.00,"रविवार 15 दिसंबर 2019, 06.00 — 12.00",9,Fog.,19,14,1021,4,320,76,12,2019
58,uk,uk,uk,1576411200000.0,12.00,"रविवार 15 दिसंबर 2019, 12.00 — 18.00",3,Haze.,21,18,1018,6,320,54,12,2019
59,uk,uk,uk,1576432800000.0,18.00,"रविवार 15 दिसंबर 2019, 18.00 — 00.00",13,Clear.,13,12,1020,0,0,90,12,2019
60,True,सोमवार 16 दिसंबर,16 दिसंबर,1576454400000.0,00.00,"सोमवार 16 दिसंबर 2019, 00.00 — 06.00",14,Fog.,11,10,1019,3,320,94,12,2019
61,uk,uk,uk,1576476000000.0,06.00,"सोमवार 16 दिसंबर 2019, 06.00 — 12.00",9,Fog.,13,11,1021,2,320,92,12,2019
62,uk,uk,uk,1576497600000.0,12.00,"सोमवार 16 दिसंबर 2019, 12.00 — 18.00",9,Fog.,14,13,1020,4,320,86,12,2019
63,uk,uk,uk,1576519200000.0,18.00,"सोमवार 16 दिसंबर 2019, 18.00 — 00.00",14,Fog.,11,10,1021,0,0,92,12,2019
64,True,मंगलवार 17 दिसंबर,17 दिसंबर,1576540800000.0,00.00,"मंगलवार 17 दिसंबर 2019, 00.00 — 06.00",14,Fog.,10,9,1022,3,50,92,12,2019
65,uk,uk,uk,1576562400000.0,06.00,"मंगलवार 17 दिसंबर 2019, 06.00 — 12.00",9,Fog.,12,10,1024,4,320,80,12,2019
66,uk,uk,uk,1576584000000.0,12.00,"मंगलवार 17 दिसंबर 2019, 12.00 — 18.00",3,Haze.,15,12,1021,2,320,69,12,2019
67,uk,uk,uk,1576605600000.0,18.00,"मंगलवार 17 दिसंबर 2019, 18.00 — 00.00",14,Fog.,8,6,1022,0,0,93,12,2019
68,True,बुधवार 18 दिसंबर,18 दिसंबर,1576627200000.0,00.00,"बुधवार 18 दिसंबर 2019, 00.00 — 06.00",14,Fog.,9,7,1021,0,0,89,12,2019
69,uk,uk,uk,1576648800000.0,06.00,"बुधवार 18 दिसंबर 2019, 06.00 — 12.00",9,Fog.,11,9,1023,4,270,84,12,2019
70,uk,uk,uk,1576670400000.0,12.00,"बुधवार 18 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,16,13,1018,4,320,64,12,2019
71,uk,uk,uk,1576692000000.0,18.00,"बुधवार 18 दिसंबर 2019, 18.00 — 00.00",14,Fog.,9,7,1021,0,0,90,12,2019
72,True,गुरुवार 19 दिसंबर,19 दिसंबर,1576713600000.0,00.00,"गुरुवार 19 दिसंबर 2019, 00.00 — 06.00",14,Fog.,7,6,1020,0,0,96,12,2019
73,uk,uk,uk,1576735200000.0,06.00,"गुरुवार 19 दिसंबर 2019, 06.00 — 12.00",9,Fog.,10,8,1022,0,0,94,12,2019
74,uk,uk,uk,1576756800000.0,12.00,"गुरुवार 19 दिसंबर 2019, 12.00 — 18.00",3,Haze.,16,14,1018,0,0,64,12,2019
75,uk,uk,uk,1576778400000.0,18.00,"गुरुवार 19 दिसंबर 2019, 18.00 — 00.00",14,Fog.,9,8,1018,0,0,90,12,2019
76,True,शुक्रवार 20 दिसंबर,20 दिसंबर,1576800000000.0,00.00,"शुक्रवार 20 दिसंबर 2019, 00.00 — 06.00",14,Fog.,7,7,1017,0,0,93,12,2019
77,uk,uk,uk,1576821600000.0,06.00,"शुक्रवार 20 दिसंबर 2019, 06.00 — 12.00",9,Fog.,15,7,1018,0,0,82,12,2019
78,uk,uk,uk,1576843200000.0,12.00,"शुक्रवार 20 दिसंबर 2019, 12.00 — 18.00",2,Scattered clouds.,20,16,1015,0,0,60,12,2019
79,uk,uk,uk,1576864800000.0,18.00,"शुक्रवार 20 दिसंबर 2019, 18.00 — 00.00",14,Fog.,12,10,1017,0,0,88,12,2019
80,True,शनिवार 21 दिसंबर,21 दिसंबर,1576886400000.0,00.00,"शनिवार 21 दिसंबर 2019, 00.00 — 06.00",14,Fog.,10,9,1016,0,0,87,12,2019
81,uk,uk,uk,1576908000000.0,06.00,"शनिवार 21 दिसंबर 2019, 06.00 — 12.00",9,Fog.,19,10,1019,0,0,74,12,2019
82,uk,uk,uk,1576929600000.0,12.00,"शनिवार 21 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,22,19,1015,0,0,51,12,2019
83,uk,uk,uk,1576951200000.0,18.00,"शनिवार 21 दिसंबर 2019, 18.00 — 00.00",14,Fog.,13,11,1018,0,0,89,12,2019
84,True,रविवार 22 दिसंबर,22 दिसंबर,1576972800000.0,00.00,"रविवार 22 दिसंबर 2019, 00.00 — 06.00",14,Fog.,9,9,1018,0,0,96,12,2019
85,uk,uk,uk,1576994400000.0,06.00,"रविवार 22 दिसंबर 2019, 06.00 — 12.00",1,Sunny.,20,11,1020,2,0,69,12,2019
86,uk,uk,uk,1577016000000.0,12.00,"रविवार 22 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,21,18,1016,0,0,48,12,2019
87,uk,uk,uk,1577037600000.0,18.00,"रविवार 22 दिसंबर 2019, 18.00 — 00.00",13,Clear.,12,10,1018,0,0,85,12,2019
88,True,सोमवार 23 दिसंबर,23 दिसंबर,1577059200000.0,00.00,"सोमवार 23 दिसंबर 2019, 00.00 — 06.00",14,Fog.,9,7,1018,0,0,92,12,2019
89,uk,uk,uk,1577080800000.0,06.00,"सोमवार 23 दिसंबर 2019, 06.00 — 12.00",9,Fog.,18,8,1019,0,0,74,12,2019
90,uk,uk,uk,1577102400000.0,12.00,"सोमवार 23 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,21,18,1016,0,0,50,12,2019
91,uk,uk,uk,1577124000000.0,18.00,"सोमवार 23 दिसंबर 2019, 18.00 — 00.00",13,Clear.,12,10,1018,0,0,90,12,2019
92,True,मंगलवार 24 दिसंबर,24 दिसंबर,1577145600000.0,00.00,"मंगलवार 24 दिसंबर 2019, 00.00 — 06.00",14,Fog.,10,10,1019,0,0,92,12,2019
93,uk,uk,uk,1577167200000.0,06.00,"मंगलवार 24 दिसंबर 2019, 06.00 — 12.00",9,Fog.,11,10,1021,2,50,88,12,2019
94,uk,uk,uk,1577188800000.0,12.00,"मंगलवार 24 दिसंबर 2019, 12.00 — 18.00",1,Sunny.,15,14,1018,0,0,74,12,2019
95,uk,uk,uk,1577210400000.0,18.00,"मंगलवार 24 दिसंबर 2019, 18.00 — 00.00",14,Fog.,11,9,1020,0,0,90,12,2019
96,True,बुधवार 25 दिसंबर,25 दिसंबर,1577232000000.0,00.00,"बुधवार 25 दिसंबर 2019, 00.00 — 06.00",14,Fog.,8,8,1019,0,0,94,12,2019
97,uk,uk,uk,1577253600000.0,06.00,"बुधवार 25 दिसंबर 2019, 06.00 — 12.00",9,Fog.,13,9,1020,0,0,88,12,2019
98,uk,uk,uk,1577275200000.0,12.00,"बुधवार 25 दिसंबर 2019, 12.00 — 18.00",9,Fog.,16,13,1017,0,0,74,12,2019
99,uk,uk,uk,1577296800000.0,18.00,"बुधवार 25 दिसंबर 2019, 18.00 — 00.00",14,Fog.,9,9,1019,0,0,94,12,2019
100,True,गुरुवार 26 दिसंबर,26 दिसंबर,1577318400000.0,00.00,"गुरुवार 26 दिसंबर 2019, 00.00 — 06.00",14,Fog.,8,7,1018,0,0,94,12,2019
101,uk,uk,uk,1577340000000.0,06.00,"गुरुवार 26 दिसंबर 2019, 06.00 — 12.00",9,Fog.,9,6,1020,0,0,89,12,2019
102,uk,uk,uk,1577361600000.0,12.00,"गुरुवार 26 दिसंबर 2019, 12.00 — 18.00",9,Fog.,15,13,1017,0,0,62,12,2019
103,uk,uk,uk,1577383200000.0,18.00,"गुरुवार 26 दिसंबर 2019, 18.00 — 00.00",14,Fog.,8,6,1019,0,0,90,12,2019
104,True,शुक्रवार 27 दिसंबर,27 दिसंबर,1577404800000.0,00.00,"शुक्रवार 27 दिसंबर 2019, 00.00 — 06.00",14,Fog.,4,4,1018,0,0,92,12,2019
105,uk,uk,uk,1577426400000.0,06.00,"शुक्रवार 27 दिसंबर 2019, 06.00 — 12.00",9,Fog.,8,5,1022,0,0,94,12,2019
106,uk,uk,uk,1577448000000.0,12.00,"शुक्रवार 27 दिसंबर 2019, 12.00 — 18.00",9,Fog.,14,12,1018,0,0,69,12,2019
107,uk,uk,uk,1577469600000.0,18.00,"शुक्रवार 27 दिसंबर 2019, 18.00 — 00.00",14,Fog.,7,5,1020,0,0,94,12,2019
108,True,शनिवार 28 दिसंबर,28 दिसंबर,1577491200000.0,00.00,"शनिवार 28 दिसंबर 2019, 00.00 — 06.00",14,Fog.,6,5,1019,0,0,92,12,2019
109,uk,uk,uk,1577512800000.0,06.00,"शनिवार 28 दिसंबर 2019, 06.00 — 12.00",9,Fog.,8,6,1022,0,0,96,12,2019
110,uk,uk,uk,1577534400000.0,12.00,"शनिवार 28 दिसंबर 2019, 12.00 — 18.00",9,Fog.,10,9,1020,0,0,86,12,2019
111,uk,uk,uk,1577556000000.0,18.00,"शनिवार 28 दिसंबर 2019, 18.00 — 00.00",14,Fog.,8,7,1021,0,0,90,12,2019
112,True,रविवार 29 दिसंबर,29 दिसंबर,1577577600000.0,00.00,"रविवार 29 दिसंबर 2019, 00.00 — 06.00",14,Fog.,6,6,1021,0,0,88,12,2019
113,uk,uk,uk,1577599200000.0,06.00,"रविवार 29 दिसंबर 2019, 06.00 — 12.00",9,Fog.,8,5,1023,2,0,78,12,2019
114,uk,uk,uk,1577620800000.0,12.00,"रविवार 29 दिसंबर 2019, 12.00 — 18.00",9,Fog.,12,10,1019,0,0,66,12,2019
115,uk,uk,uk,1577642400000.0,18.00,"रविवार 29 दिसंबर 2019, 18.00 — 00.00",14,Fog.,6,4,1020,0,0,90,12,2019
116,True,सोमवार 30 दिसंबर,30 दिसंबर,1577664000000.0,00.00,"सोमवार 30 दिसंबर 2019, 00.00 — 06.00",14,Fog.,3,3,1020,0,0,93,12,2019
117,uk,uk,uk,1577685600000.0,06.00,"सोमवार 30 दिसंबर 2019, 06.00 — 12.00",9,Fog.,6,4,1022,0,0,96,12,2019
118,uk,uk,uk,1577707200000.0,12.00,"सोमवार 30 दिसंबर 2019, 12.00 — 18.00",9,Fog.,7,7,1020,0,0,86,12,2019
119,uk,uk,uk,1577728800000.0,18.00,"सोमवार 30 दिसंबर 2019, 18.00 — 00.00",14,Fog.,5,3,1021,0,0,92,12,2019
120,True,मंगलवार 31 दिसंबर,31 दिसंबर,1577750400000.0,00.00,"मंगलवार 31 दिसंबर 2019, 00.00 — 06.00",14,Fog.,6,6,1021,0,0,85,12,2019
121,uk,uk,uk,1577772000000.0,06.00,"मंगलवार 31 दिसंबर 2019, 06.00 — 12.00",9,Fog.,8,6,1022,0,0,83,12,2019
122,uk,uk,uk,1577793600000.0,12.00,"मंगलवार 31 दिसंबर 2019, 12.00 — 18.00",9,Fog.,11,11,1019,1,50,70,12,2019
123,uk,uk,uk,1577815200000.0,18.00,"मंगलवार 31 दिसंबर 2019, 18.00 — 00.00",14,Fog.,8,7,1020,0,0,90,12,2019
