,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,शुक्रवार 1 जनवरी,1 जनवरी,1609459200000.0,00.00,"शुक्रवार 1 जनवरी 2021, 00.00 — 06.00",14,Fog.,7,6,1018,0,0,90,1,2021
1,uk,uk,uk,1609480800000.0,06.00,"शुक्रवार 1 जनवरी 2021, 06.00 — 12.00",9,Fog.,16,6,1020,0,0,76,1,2021
2,uk,uk,uk,1609502400000.0,12.00,"शुक्रवार 1 जनवरी 2021, 12.00 — 18.00",9,Fog.,20,17,1016,0,0,52,1,2021
3,uk,uk,uk,1609524000000.0,18.00,"शुक्रवार 1 जनवरी 2021, 18.00 — 00.00",14,Fog.,10,10,1017,0,0,87,1,2021
4,True,शनिवार 2 जनवरी,2 जनवरी,1609545600000.0,00.00,"शनिवार 2 जनवरी 2021, 00.00 — 06.00",14,Fog.,10,9,1017,0,0,88,1,2021
5,uk,uk,uk,1609567200000.0,06.00,"शनिवार 2 जनवरी 2021, 06.00 — 12.00",9,Fog.,15,11,1018,0,0,72,1,2021
6,uk,uk,uk,1609588800000.0,12.00,"शनिवार 2 जनवरी 2021, 12.00 — 18.00",6,Partly sunny.,17,17,1015,0,0,72,1,2021
7,uk,uk,uk,1609610400000.0,18.00,"शनिवार 2 जनवरी 2021, 18.00 — 00.00",14,Passing clouds.,15,15,1016,2,180,85,1,2021
8,True,रविवार 3 जनवरी,3 जनवरी,1609632000000.0,00.00,"रविवार 3 जनवरी 2021, 00.00 — 06.00",14,Fog.,14,13,1014,0,0,98,1,2021
9,uk,uk,uk,1609653600000.0,06.00,"रविवार 3 जनवरी 2021, 06.00 — 12.00",9,Fog.,18,14,1015,1,140,83,1,2021
10,uk,uk,uk,1609675200000.0,12.00,"रविवार 3 जनवरी 2021, 12.00 — 18.00",6,Partly sunny.,24,22,1012,0,0,62,1,2021
11,uk,uk,uk,1609696800000.0,18.00,"रविवार 3 जनवरी 2021, 18.00 — 00.00",14,Fog.,18,17,1015,4,50,81,1,2021
12,True,सोमवार 4 जनवरी,4 जनवरी,1609718400000.0,00.00,"सोमवार 4 जनवरी 2021, 00.00 — 06.00",14,Fog.,17,16,1014,4,90,80,1,2021
13,uk,uk,uk,1609740000000.0,06.00,"सोमवार 4 जनवरी 2021, 06.00 — 12.00",9,Fog.,23,15,1016,2,90,70,1,2021
14,uk,uk,uk,1609761600000.0,12.00,"सोमवार 4 जनवरी 2021, 12.00 — 18.00",6,Partly sunny.,24,21,1014,2,90,58,1,2021
15,uk,uk,uk,1609783200000.0,18.00,"सोमवार 4 जनवरी 2021, 18.00 — 00.00",14,Fog.,18,17,1015,0,0,76,1,2021
16,True,मंगलवार 5 जनवरी,5 जनवरी,1609804800000.0,00.00,"मंगलवार 5 जनवरी 2021, 00.00 — 06.00",14,Fog.,16,15,1015,0,0,86,1,2021
17,uk,uk,uk,1609826400000.0,06.00,"मंगलवार 5 जनवरी 2021, 06.00 — 12.00",9,Fog.,23,14,1017,0,0,75,1,2021
18,uk,uk,uk,1609848000000.0,12.00,"मंगलवार 5 जनवरी 2021, 12.00 — 18.00",1,Sunny.,27,24,1012,0,0,54,1,2021
19,uk,uk,uk,1609869600000.0,18.00,"मंगलवार 5 जनवरी 2021, 18.00 — 00.00",13,Clear.,19,17,1014,0,0,82,1,2021
20,True,बुधवार 6 जनवरी,6 जनवरी,1609891200000.0,00.00,"बुधवार 6 जनवरी 2021, 00.00 — 06.00",14,Fog.,17,16,1014,0,0,89,1,2021
21,uk,uk,uk,1609912800000.0,06.00,"बुधवार 6 जनवरी 2021, 06.00 — 12.00",9,Fog.,23,16,1015,2,0,78,1,2021
22,uk,uk,uk,1609934400000.0,12.00,"बुधवार 6 जनवरी 2021, 12.00 — 18.00",2,Scattered clouds.,25,23,1012,1,0,64,1,2021
23,uk,uk,uk,1609956000000.0,18.00,"बुधवार 6 जनवरी 2021, 18.00 — 00.00",14,Fog.,20,18,1015,5,320,88,1,2021
24,True,गुरुवार 7 जनवरी,7 जनवरी,1609977600000.0,00.00,"गुरुवार 7 जनवरी 2021, 00.00 — 06.00",14,Fog.,16,16,1014,2,320,94,1,2021
25,uk,uk,uk,1609999200000.0,06.00,"गुरुवार 7 जनवरी 2021, 06.00 — 12.00",9,Fog.,17,16,1016,0,0,90,1,2021
26,uk,uk,uk,1610020800000.0,12.00,"गुरुवार 7 जनवरी 2021, 12.00 — 18.00",9,Fog.,19,19,1013,0,0,83,1,2021
27,uk,uk,uk,1610042400000.0,18.00,"गुरुवार 7 जनवरी 2021, 18.00 — 00.00",14,Fog.,17,17,1014,0,0,85,1,2021
28,True,शुक्रवार 8 जनवरी,8 जनवरी,1610064000000.0,00.00,"शुक्रवार 8 जनवरी 2021, 00.00 — 06.00",14,Fog.,17,17,1013,0,0,86,1,2021
29,uk,uk,uk,1610085600000.0,06.00,"शुक्रवार 8 जनवरी 2021, 06.00 — 12.00",9,Fog.,19,19,1015,0,0,74,1,2021
30,uk,uk,uk,1610107200000.0,12.00,"शुक्रवार 8 जनवरी 2021, 12.00 — 18.00",7,Overcast.,20,17,1013,1,50,80,1,2021
31,uk,uk,uk,1610128800000.0,18.00,"शुक्रवार 8 जनवरी 2021, 18.00 — 00.00",14,Fog.,16,15,1015,0,0,89,1,2021
32,True,शनिवार 9 जनवरी,9 जनवरी,1610150400000.0,00.00,"शनिवार 9 जनवरी 2021, 00.00 — 06.00",14,Fog.,14,14,1015,2,0,94,1,2021
33,uk,uk,uk,1610172000000.0,06.00,"शनिवार 9 जनवरी 2021, 06.00 — 12.00",9,Fog.,17,14,1017,0,0,86,1,2021
34,uk,uk,uk,1610193600000.0,12.00,"शनिवार 9 जनवरी 2021, 12.00 — 18.00",9,Fog.,21,20,1013,0,0,68,1,2021
35,uk,uk,uk,1610215200000.0,18.00,"शनिवार 9 जनवरी 2021, 18.00 — 00.00",14,Fog.,18,17,1015,0,0,86,1,2021
36,True,रविवार 10 जनवरी,10 जनवरी,1610236800000.0,00.00,"रविवार 10 जनवरी 2021, 00.00 — 06.00",14,Fog.,16,15,1015,2,320,84,1,2021
37,uk,uk,uk,1610258400000.0,06.00,"रविवार 10 जनवरी 2021, 06.00 — 12.00",9,Fog.,20,15,1017,6,0,65,1,2021
38,uk,uk,uk,1610280000000.0,12.00,"रविवार 10 जनवरी 2021, 12.00 — 18.00",1,Sunny.,22,20,1014,4,0,58,1,2021
39,uk,uk,uk,1610301600000.0,18.00,"रविवार 10 जनवरी 2021, 18.00 — 00.00",14,Fog.,15,14,1015,2,0,82,1,2021
40,True,सोमवार 11 जनवरी,11 जनवरी,1610323200000.0,00.00,"सोमवार 11 जनवरी 2021, 00.00 — 06.00",14,Fog.,11,11,1016,0,0,78,1,2021
41,uk,uk,uk,1610344800000.0,06.00,"सोमवार 11 जनवरी 2021, 06.00 — 12.00",1,Sunny.,18,11,1018,3,230,58,1,2021
42,uk,uk,uk,1610366400000.0,12.00,"सोमवार 11 जनवरी 2021, 12.00 — 18.00",1,Sunny.,21,18,1015,6,270,42,1,2021
43,uk,uk,uk,1610388000000.0,18.00,"सोमवार 11 जनवरी 2021, 18.00 — 00.00",13,Clear.,13,10,1018,0,0,74,1,2021
44,True,मंगलवार 12 जनवरी,12 जनवरी,1610409600000.0,00.00,"मंगलवार 12 जनवरी 2021, 00.00 — 06.00",13,Clear.,9,6,1018,0,0,86,1,2021
45,uk,uk,uk,1610431200000.0,06.00,"मंगलवार 12 जनवरी 2021, 06.00 — 12.00",9,Fog.,19,7,1019,2,230,62,1,2021
46,uk,uk,uk,1610452800000.0,12.00,"मंगलवार 12 जनवरी 2021, 12.00 — 18.00",1,Sunny.,22,19,1015,6,320,31,1,2021
47,uk,uk,uk,1610474400000.0,18.00,"मंगलवार 12 जनवरी 2021, 18.00 — 00.00",13,Clear.,11,9,1017,0,0,76,1,2021
