,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
64,True,शुक्रवार 17 मई,17 मई,1558051200000.0,00.00,"शुक्रवार 17 मई 2019, 00.00 — 06.00",14,Passing clouds.,29,27,1006,0,0,57,5,2019
65,uk,uk,uk,1558072800000.0,06.00,"शुक्रवार 17 मई 2019, 06.00 — 12.00",1,Sunny.,36,31,1008,4,320,38,5,2019
66,uk,uk,uk,1558094400000.0,12.00,"शुक्रवार 17 मई 2019, 12.00 — 18.00",2,Scattered clouds.,39,39,1003,10,320,18,5,2019
67,uk,uk,uk,1558116000000.0,18.00,"शुक्रवार 17 मई 2019, 18.00 — 00.00",22,Thunderstorms. Passing clouds.,35,31,1005,4,320,32,5,2019
68,True,शनिवार 18 मई,18 मई,1558137600000.0,00.00,"शनिवार 18 मई 2019, 00.00 — 06.00",13,Clear.,27,27,1006,3,270,49,5,2019
69,uk,uk,uk,1558159200000.0,06.00,"शनिवार 18 मई 2019, 06.00 — 12.00",1,Sunny.,34,30,1007,7,230,40,5,2019
70,uk,uk,uk,1558180800000.0,12.00,"शनिवार 18 मई 2019, 12.00 — 18.00",2,Scattered clouds.,36,36,1004,6,320,30,5,2019
71,uk,uk,uk,1558202400000.0,18.00,"शनिवार 18 मई 2019, 18.00 — 00.00",13,Clear.,31,29,1006,1,0,46,5,2019
72,True,रविवार 19 मई,19 मई,1558224000000.0,00.00,"रविवार 19 मई 2019, 00.00 — 06.00",13,Clear.,26,24,1006,0,0,62,5,2019
73,uk,uk,uk,1558245600000.0,06.00,"रविवार 19 मई 2019, 06.00 — 12.00",1,Sunny.,36,32,1008,3,320,33,5,2019
74,uk,uk,uk,1558267200000.0,12.00,"रविवार 19 मई 2019, 12.00 — 18.00",3,Haze.,40,39,1004,6,230,20,5,2019
75,uk,uk,uk,1558288800000.0,18.00,"रविवार 19 मई 2019, 18.00 — 00.00",13,Clear.,32,28,1007,0,0,40,5,2019
76,True,सोमवार 20 मई,20 मई,1558310400000.0,00.00,"सोमवार 20 मई 2019, 00.00 — 06.00",13,Clear.,26,24,1007,0,0,56,5,2019
77,uk,uk,uk,1558332000000.0,06.00,"सोमवार 20 मई 2019, 06.00 — 12.00",1,Sunny.,40,35,1008,2,320,24,5,2019
78,uk,uk,uk,1558353600000.0,12.00,"सोमवार 20 मई 2019, 12.00 — 18.00",1,Sunny.,41,41,1004,6,320,15,5,2019
79,uk,uk,uk,1558375200000.0,18.00,"सोमवार 20 मई 2019, 18.00 — 00.00",13,Clear.,33,30,1006,0,0,42,5,2019
80,True,मंगलवार 21 मई,21 मई,1558396800000.0,00.00,"मंगलवार 21 मई 2019, 00.00 — 06.00",13,Clear.,28,27,1005,0,0,52,5,2019
81,uk,uk,uk,1558418400000.0,06.00,"मंगलवार 21 मई 2019, 06.00 — 12.00",1,Sunny.,40,34,1007,0,0,28,5,2019
82,uk,uk,uk,1558440000000.0,12.00,"मंगलवार 21 मई 2019, 12.00 — 18.00",6,Partly sunny.,43,41,1003,2,230,22,5,2019
83,uk,uk,uk,1558461600000.0,18.00,"मंगलवार 21 मई 2019, 18.00 — 00.00",22,Thundershowers. Overcast.,36,29,1005,9,270,43,5,2019
84,True,बुधवार 22 मई,22 मई,1558483200000.0,00.00,"बुधवार 22 मई 2019, 00.00 — 06.00",14,Passing clouds.,28,27,1004,0,0,65,5,2019
85,uk,uk,uk,1558504800000.0,06.00,"बुधवार 22 मई 2019, 06.00 — 12.00",1,Sunny.,38,33,1005,4,320,38,5,2019
86,uk,uk,uk,1558526400000.0,12.00,"बुधवार 22 मई 2019, 12.00 — 18.00",3,Haze.,41,40,1000,2,320,27,5,2019
87,uk,uk,uk,1558548000000.0,18.00,"बुधवार 22 मई 2019, 18.00 — 00.00",13,Clear.,35,32,1002,2,320,44,5,2019
88,True,गुरुवार 23 मई,23 मई,1558569600000.0,00.00,"गुरुवार 23 मई 2019, 00.00 — 06.00",6,Partly sunny.,26,26,1002,0,0,89,5,2019
89,uk,uk,uk,1558591200000.0,06.00,"गुरुवार 23 मई 2019, 06.00 — 12.00",2,Scattered clouds.,40,33,1003,1,320,40,5,2019
90,uk,uk,uk,1558612800000.0,12.00,"गुरुवार 23 मई 2019, 12.00 — 18.00",6,Partly sunny.,42,41,999,0,0,26,5,2019
91,uk,uk,uk,1558634400000.0,18.00,"गुरुवार 23 मई 2019, 18.00 — 00.00",14,Passing clouds.,35,32,1002,2,0,47,5,2019
92,True,शुक्रवार 24 मई,24 मई,1558656000000.0,00.00,"शुक्रवार 24 मई 2019, 00.00 — 06.00",14,Passing clouds.,27,26,1002,0,0,82,5,2019
93,uk,uk,uk,1558677600000.0,06.00,"शुक्रवार 24 मई 2019, 06.00 — 12.00",2,Scattered clouds.,39,31,1004,2,40,48,5,2019
94,uk,uk,uk,1558699200000.0,12.00,"शुक्रवार 24 मई 2019, 12.00 — 18.00",2,Scattered clouds.,41,39,1000,3,0,30,5,2019
95,uk,uk,uk,1558720800000.0,18.00,"शुक्रवार 24 मई 2019, 18.00 — 00.00",13,Clear.,35,32,1003,5,0,46,5,2019
96,True,शनिवार 25 मई,25 मई,1558742400000.0,00.00,"शनिवार 25 मई 2019, 00.00 — 06.00",14,Passing clouds.,30,28,1004,0,0,61,5,2019
97,uk,uk,uk,1558764000000.0,06.00,"शनिवार 25 मई 2019, 06.00 — 12.00",1,Sunny.,37,33,1005,6,320,36,5,2019
98,uk,uk,uk,1558785600000.0,12.00,"शनिवार 25 मई 2019, 12.00 — 18.00",2,Scattered clouds.,40,39,1002,6,320,20,5,2019
99,uk,uk,uk,1558807200000.0,18.00,"शनिवार 25 मई 2019, 18.00 — 00.00",13,Clear.,33,30,1002,0,0,48,5,2019
100,True,रविवार 26 मई,26 मई,1558828800000.0,00.00,"रविवार 26 मई 2019, 00.00 — 06.00",13,Clear.,27,26,1002,0,0,62,5,2019
101,uk,uk,uk,1558850400000.0,06.00,"रविवार 26 मई 2019, 06.00 — 12.00",1,Sunny.,40,33,1003,1,320,30,5,2019
102,uk,uk,uk,1558872000000.0,12.00,"रविवार 26 मई 2019, 12.00 — 18.00",3,Haze.,42,42,1000,3,320,18,5,2019
103,uk,uk,uk,1558893600000.0,18.00,"रविवार 26 मई 2019, 18.00 — 00.00",14,Haze.,34,30,1002,0,0,43,5,2019
104,True,सोमवार 27 मई,27 मई,1558915200000.0,00.00,"सोमवार 27 मई 2019, 00.00 — 06.00",13,Clear.,28,27,1002,0,0,52,5,2019
105,uk,uk,uk,1558936800000.0,06.00,"सोमवार 27 मई 2019, 06.00 — 12.00",3,Haze.,41,35,1003,3,230,28,5,2019
106,uk,uk,uk,1558958400000.0,12.00,"सोमवार 27 मई 2019, 12.00 — 18.00",2,Scattered clouds.,43,42,1000,6,230,17,5,2019
107,uk,uk,uk,1558980000000.0,18.00,"सोमवार 27 मई 2019, 18.00 — 00.00",13,Clear.,35,31,1001,0,0,42,5,2019
108,True,मंगलवार 28 मई,28 मई,1559001600000.0,00.00,"मंगलवार 28 मई 2019, 00.00 — 06.00",13,Clear.,28,27,1002,0,0,55,5,2019
109,uk,uk,uk,1559023200000.0,06.00,"मंगलवार 28 मई 2019, 06.00 — 12.00",3,Haze.,42,36,1003,0,0,26,5,2019
110,uk,uk,uk,1559044800000.0,12.00,"मंगलवार 28 मई 2019, 12.00 — 18.00",3,Haze.,44,43,999,4,50,15,5,2019
111,uk,uk,uk,1559066400000.0,18.00,"मंगलवार 28 मई 2019, 18.00 — 00.00",13,Clear.,35,30,1000,0,0,36,5,2019
112,True,बुधवार 29 मई,29 मई,1559088000000.0,00.00,"बुधवार 29 मई 2019, 00.00 — 06.00",13,Clear.,28,27,1000,0,0,48,5,2019
113,uk,uk,uk,1559109600000.0,06.00,"बुधवार 29 मई 2019, 06.00 — 12.00",2,Scattered clouds.,43,36,1002,0,0,22,5,2019
114,uk,uk,uk,1559131200000.0,12.00,"बुधवार 29 मई 2019, 12.00 — 18.00",3,Haze.,45,43,998,5,320,16,5,2019
115,uk,uk,uk,1559152800000.0,18.00,"बुधवार 29 मई 2019, 18.00 — 00.00",13,Clear.,34,31,998,0,0,46,5,2019
116,True,गुरुवार 30 मई,30 मई,1559174400000.0,00.00,"गुरुवार 30 मई 2019, 00.00 — 06.00",13,Clear.,29,28,999,0,0,44,5,2019
117,uk,uk,uk,1559196000000.0,06.00,"गुरुवार 30 मई 2019, 06.00 — 12.00",3,Haze.,44,37,1000,2,320,26,5,2019
118,uk,uk,uk,1559217600000.0,12.00,"गुरुवार 30 मई 2019, 12.00 — 18.00",6,Partly sunny.,47,45,996,5,0,14,5,2019
119,uk,uk,uk,1559239200000.0,18.00,"गुरुवार 30 मई 2019, 18.00 — 00.00",13,Clear.,37,36,998,1,320,31,5,2019
120,True,शुक्रवार 31 मई,31 मई,1559260800000.0,00.00,"शुक्रवार 31 मई 2019, 00.00 — 06.00",13,Clear.,35,35,997,1,320,30,5,2019
121,uk,uk,uk,1559282400000.0,06.00,"शुक्रवार 31 मई 2019, 06.00 — 12.00",6,Partly sunny.,42,38,1000,6,320,24,5,2019
122,uk,uk,uk,1559304000000.0,12.00,"शुक्रवार 31 मई 2019, 12.00 — 18.00",6,Partly sunny.,45,44,997,5,320,19,5,2019
123,uk,uk,uk,1559325600000.0,18.00,"शुक्रवार 31 मई 2019, 18.00 — 00.00",14,Haze.,37,33,998,0,0,40,5,2019
