,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
0,True,शनिवार 1 मई,1 मई,1619827200000.0,00.00,"शनिवार 1 मई 2021, 00.00 — 06.00",14,Haze.,29,28,1006,0,0,48,5,2021
1,uk,uk,uk,1619848800000.0,06.00,"शनिवार 1 मई 2021, 06.00 — 12.00",2,Scattered clouds.,39,32,1007,4,320,32,5,2021
2,uk,uk,uk,1619870400000.0,12.00,"शनिवार 1 मई 2021, 12.00 — 18.00",2,Scattered clouds.,42,40,1002,0,0,25,5,2021
3,uk,uk,uk,1619892000000.0,18.00,"शनिवार 1 मई 2021, 18.00 — 00.00",13,Clear.,33,32,1006,5,270,38,5,2021
4,True,रविवार 2 मई,2 मई,1619913600000.0,00.00,"रविवार 2 मई 2021, 00.00 — 06.00",34,Light rain. Passing clouds.,28,26,1008,2,180,66,5,2021
5,uk,uk,uk,1619935200000.0,06.00,"रविवार 2 मई 2021, 06.00 — 12.00",7,Overcast.,28,28,1010,0,0,57,5,2021
6,uk,uk,uk,1619956800000.0,12.00,"रविवार 2 मई 2021, 12.00 — 18.00",6,Partly sunny.,34,34,1004,4,180,29,5,2021
7,uk,uk,uk,1619978400000.0,18.00,"रविवार 2 मई 2021, 18.00 — 00.00",14,Passing clouds.,31,29,1006,2,230,41,5,2021
8,True,सोमवार 3 मई,3 मई,1620000000000.0,00.00,"सोमवार 3 मई 2021, 00.00 — 06.00",14,Passing clouds.,30,27,1010,6,230,42,5,2021
9,uk,uk,uk,1620021600000.0,06.00,"सोमवार 3 मई 2021, 06.00 — 12.00",7,Overcast.,29,25,1009,6,230,55,5,2021
10,uk,uk,uk,1620043200000.0,12.00,"सोमवार 3 मई 2021, 12.00 — 18.00",6,Partly sunny.,36,34,1004,0,0,34,5,2021
11,uk,uk,uk,1620064800000.0,18.00,"सोमवार 3 मई 2021, 18.00 — 00.00",14,Haze.,30,27,1004,0,0,52,5,2021
12,True,मंगलवार 4 मई,4 मई,1620086400000.0,00.00,"मंगलवार 4 मई 2021, 00.00 — 06.00",13,Clear.,25,25,1004,1,230,55,5,2021
13,uk,uk,uk,1620108000000.0,06.00,"मंगलवार 4 मई 2021, 06.00 — 12.00",1,Sunny.,39,32,1006,5,230,26,5,2021
14,uk,uk,uk,1620129600000.0,12.00,"मंगलवार 4 मई 2021, 12.00 — 18.00",2,Scattered clouds.,40,38,1001,4,230,20,5,2021
15,uk,uk,uk,1620151200000.0,18.00,"मंगलवार 4 मई 2021, 18.00 — 00.00",13,Clear.,31,29,1003,0,0,47,5,2021
16,True,बुधवार 5 मई,5 मई,1620172800000.0,00.00,"बुधवार 5 मई 2021, 00.00 — 06.00",13,Clear.,27,25,1004,0,0,56,5,2021
17,uk,uk,uk,1620194400000.0,06.00,"बुधवार 5 मई 2021, 06.00 — 12.00",1,Sunny.,38,31,1006,0,0,32,5,2021
18,uk,uk,uk,1620216000000.0,12.00,"बुधवार 5 मई 2021, 12.00 — 18.00",2,Scattered clouds.,40,40,1001,0,0,19,5,2021
19,uk,uk,uk,1620237600000.0,18.00,"बुधवार 5 मई 2021, 18.00 — 00.00",14,Passing clouds.,34,31,1004,0,0,40,5,2021
20,True,गुरुवार 6 मई,6 मई,1620259200000.0,00.00,"गुरुवार 6 मई 2021, 00.00 — 06.00",1,Sunny.,29,29,1004,0,0,52,5,2021
21,uk,uk,uk,1620280800000.0,06.00,"गुरुवार 6 मई 2021, 06.00 — 12.00",2,Scattered clouds.,39,32,1006,3,90,27,5,2021
22,uk,uk,uk,1620302400000.0,12.00,"गुरुवार 6 मई 2021, 12.00 — 18.00",6,Partly sunny.,40,32,1003,4,90,31,5,2021
23,uk,uk,uk,1620324000000.0,18.00,"गुरुवार 6 मई 2021, 18.00 — 00.00",14,Haze.,28,26,1007,2,90,60,5,2021
24,True,शुक्रवार 7 मई,7 मई,1620345600000.0,00.00,"शुक्रवार 7 मई 2021, 00.00 — 06.00",14,Passing clouds.,26,24,1008,0,0,63,5,2021
25,uk,uk,uk,1620367200000.0,06.00,"शुक्रवार 7 मई 2021, 06.00 — 12.00",2,Scattered clouds.,33,28,1009,10,90,44,5,2021
26,uk,uk,uk,1620388800000.0,12.00,"शुक्रवार 7 मई 2021, 12.00 — 18.00",3,Haze.,37,33,1006,6,90,39,5,2021
