,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
30,uk,uk,uk,1581163200000.0,12.00,"शनिवार 8 फरवरी 2020, 12.00 — 18.00",1,Sunny.,21,20,1020,6,320,42,2,2020
31,uk,uk,uk,1581184800000.0,18.00,"शनिवार 8 फरवरी 2020, 18.00 — 00.00",13,Clear.,13,11,1022,0,0,86,2,2020
32,True,रविवार 9 फरवरी,9 फरवरी,1581206400000.0,00.00,"रविवार 9 फरवरी 2020, 00.00 — 06.00",13,Clear.,10,8,1021,0,0,92,2,2020
33,uk,uk,uk,1581228000000.0,06.00,"रविवार 9 फरवरी 2020, 06.00 — 12.00",1,Sunny.,19,9,1024,0,0,72,2,2020
34,uk,uk,uk,1581249600000.0,12.00,"रविवार 9 फरवरी 2020, 12.00 — 18.00",1,Sunny.,22,20,1020,3,320,45,2,2020
35,uk,uk,uk,1581271200000.0,18.00,"रविवार 9 फरवरी 2020, 18.00 — 00.00",13,Clear.,13,11,1021,0,0,85,2,2020
36,True,सोमवार 10 फरवरी,10 फरवरी,1581292800000.0,00.00,"सोमवार 10 फरवरी 2020, 00.00 — 06.00",13,Clear.,8,8,1020,0,0,91,2,2020
37,uk,uk,uk,1581314400000.0,06.00,"सोमवार 10 फरवरी 2020, 06.00 — 12.00",1,Sunny.,20,9,1022,0,0,69,2,2020
38,uk,uk,uk,1581336000000.0,12.00,"सोमवार 10 फरवरी 2020, 12.00 — 18.00",3,Haze.,23,22,1018,1,0,36,2,2020
39,uk,uk,uk,1581357600000.0,18.00,"सोमवार 10 फरवरी 2020, 18.00 — 00.00",13,Clear.,14,11,1020,0,0,78,2,2020
40,True,मंगलवार 11 फरवरी,11 फरवरी,1581379200000.0,00.00,"मंगलवार 11 फरवरी 2020, 00.00 — 06.00",13,Clear.,9,8,1019,0,0,88,2,2020
41,uk,uk,uk,1581400800000.0,06.00,"मंगलवार 11 फरवरी 2020, 06.00 — 12.00",1,Sunny.,22,10,1021,2,90,65,2,2020
42,uk,uk,uk,1581422400000.0,12.00,"मंगलवार 11 फरवरी 2020, 12.00 — 18.00",1,Sunny.,24,22,1018,2,270,38,2,2020
43,uk,uk,uk,1581444000000.0,18.00,"मंगलवार 11 फरवरी 2020, 18.00 — 00.00",13,Clear.,15,12,1021,0,0,80,2,2020
44,True,बुधवार 12 फरवरी,12 फरवरी,1581465600000.0,00.00,"बुधवार 12 फरवरी 2020, 00.00 — 06.00",13,Clear.,10,9,1020,0,0,90,2,2020
45,uk,uk,uk,1581487200000.0,06.00,"बुधवार 12 फरवरी 2020, 06.00 — 12.00",1,Sunny.,22,11,1021,2,230,65,2,2020
46,uk,uk,uk,1581508800000.0,12.00,"बुधवार 12 फरवरी 2020, 12.00 — 18.00",1,Sunny.,26,25,1017,2,270,36,2,2020
47,uk,uk,uk,1581530400000.0,18.00,"बुधवार 12 फरवरी 2020, 18.00 — 00.00",13,Clear.,17,14,1018,0,0,80,2,2020
48,True,गुरुवार 13 फरवरी,13 फरवरी,1581552000000.0,00.00,"गुरुवार 13 फरवरी 2020, 00.00 — 06.00",13,Clear.,13,12,1016,0,0,87,2,2020
49,uk,uk,uk,1581573600000.0,06.00,"गुरुवार 13 फरवरी 2020, 06.00 — 12.00",3,Haze.,25,15,1018,3,270,54,2,2020
50,uk,uk,uk,1581595200000.0,12.00,"गुरुवार 13 फरवरी 2020, 12.00 — 18.00",1,Sunny.,29,28,1012,6,320,30,2,2020
51,uk,uk,uk,1581616800000.0,18.00,"गुरुवार 13 फरवरी 2020, 18.00 — 00.00",13,Clear.,19,17,1014,0,0,73,2,2020
52,True,शुक्रवार 14 फरवरी,14 फरवरी,1581638400000.0,00.00,"शुक्रवार 14 फरवरी 2020, 00.00 — 06.00",13,Clear.,18,18,1012,4,0,46,2,2020
53,uk,uk,uk,1581660000000.0,06.00,"शुक्रवार 14 फरवरी 2020, 06.00 — 12.00",1,Sunny.,24,19,1015,7,320,41,2,2020
54,uk,uk,uk,1581681600000.0,12.00,"शुक्रवार 14 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,27,25,1011,6,320,36,2,2020
55,uk,uk,uk,1581703200000.0,18.00,"शुक्रवार 14 फरवरी 2020, 18.00 — 00.00",14,Haze.,18,17,1014,0,0,65,2,2020
56,True,शनिवार 15 फरवरी,15 फरवरी,1581724800000.0,00.00,"शनिवार 15 फरवरी 2020, 00.00 — 06.00",14,Passing clouds.,14,12,1013,0,0,78,2,2020
57,uk,uk,uk,1581746400000.0,06.00,"शनिवार 15 फरवरी 2020, 06.00 — 12.00",2,Scattered clouds.,25,16,1014,3,270,41,2,2020
58,uk,uk,uk,1581768000000.0,12.00,"शनिवार 15 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,26,25,1012,4,0,27,2,2020
59,uk,uk,uk,1581789600000.0,18.00,"शनिवार 15 फरवरी 2020, 18.00 — 00.00",13,Clear.,17,14,1016,0,0,71,2,2020
60,True,रविवार 16 फरवरी,16 फरवरी,1581811200000.0,00.00,"रविवार 16 फरवरी 2020, 00.00 — 06.00",13,Clear.,11,10,1016,0,0,84,2,2020
61,uk,uk,uk,1581832800000.0,06.00,"रविवार 16 फरवरी 2020, 06.00 — 12.00",1,Sunny.,25,13,1017,2,0,56,2,2020
62,uk,uk,uk,1581854400000.0,12.00,"रविवार 16 फरवरी 2020, 12.00 — 18.00",1,Sunny.,28,26,1015,4,320,29,2,2020
63,uk,uk,uk,1581876000000.0,18.00,"रविवार 16 फरवरी 2020, 18.00 — 00.00",13,Clear.,17,13,1018,0,0,72,2,2020
64,True,सोमवार 17 फरवरी,17 फरवरी,1581897600000.0,00.00,"सोमवार 17 फरवरी 2020, 00.00 — 06.00",13,Clear.,11,11,1018,0,0,85,2,2020
65,uk,uk,uk,1581919200000.0,06.00,"सोमवार 17 फरवरी 2020, 06.00 — 12.00",3,Haze.,26,12,1019,2,320,60,2,2020
66,uk,uk,uk,1581940800000.0,12.00,"सोमवार 17 फरवरी 2020, 12.00 — 18.00",1,Sunny.,28,27,1016,2,230,38,2,2020
67,uk,uk,uk,1581962400000.0,18.00,"सोमवार 17 फरवरी 2020, 18.00 — 00.00",13,Clear.,18,15,1017,0,0,81,2,2020
68,True,मंगलवार 18 फरवरी,18 फरवरी,1581984000000.0,00.00,"मंगलवार 18 फरवरी 2020, 00.00 — 06.00",13,Clear.,13,10,1015,0,0,90,2,2020
69,uk,uk,uk,1582005600000.0,06.00,"मंगलवार 18 फरवरी 2020, 06.00 — 12.00",1,Sunny.,25,12,1017,2,0,56,2,2020
70,uk,uk,uk,1582027200000.0,12.00,"मंगलवार 18 फरवरी 2020, 12.00 — 18.00",1,Sunny.,29,28,1012,5,0,26,2,2020
71,uk,uk,uk,1582048800000.0,18.00,"मंगलवार 18 फरवरी 2020, 18.00 — 00.00",13,Clear.,18,15,1015,0,0,68,2,2020
72,True,बुधवार 19 फरवरी,19 फरवरी,1582070400000.0,00.00,"बुधवार 19 फरवरी 2020, 00.00 — 06.00",13,Clear.,13,12,1014,0,0,86,2,2020
73,uk,uk,uk,1582092000000.0,06.00,"बुधवार 19 फरवरी 2020, 06.00 — 12.00",2,Scattered clouds.,26,14,1015,0,0,62,2,2020
74,uk,uk,uk,1582113600000.0,12.00,"बुधवार 19 फरवरी 2020, 12.00 — 18.00",6,Partly sunny.,29,28,1011,4,140,32,2,2020
75,uk,uk,uk,1582135200000.0,18.00,"बुधवार 19 फरवरी 2020, 18.00 — 00.00",13,Clear.,20,17,1014,0,0,72,2,2020
76,True,गुरुवार 20 फरवरी,20 फरवरी,1582156800000.0,00.00,"गुरुवार 20 फरवरी 2020, 00.00 — 06.00",14,Haze.,16,15,1012,0,0,85,2,2020
77,uk,uk,uk,1582178400000.0,06.00,"गुरुवार 20 फरवरी 2020, 06.00 — 12.00",2,Scattered clouds.,25,17,1013,2,90,58,2,2020
78,uk,uk,uk,1582200000000.0,12.00,"गुरुवार 20 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,29,27,1010,2,140,46,2,2020
79,uk,uk,uk,1582221600000.0,18.00,"गुरुवार 20 फरवरी 2020, 18.00 — 00.00",14,Passing clouds.,23,19,1012,2,140,74,2,2020
80,True,शुक्रवार 21 फरवरी,21 फरवरी,1582243200000.0,00.00,"शुक्रवार 21 फरवरी 2020, 00.00 — 06.00",14,Haze.,19,17,1011,3,140,82,2,2020
81,uk,uk,uk,1582264800000.0,06.00,"शुक्रवार 21 फरवरी 2020, 06.00 — 12.00",1,Sunny.,23,17,1015,3,90,76,2,2020
82,uk,uk,uk,1582286400000.0,12.00,"शुक्रवार 21 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,27,25,1013,5,90,58,2,2020
83,uk,uk,uk,1582308000000.0,18.00,"शुक्रवार 21 फरवरी 2020, 18.00 — 00.00",13,Clear.,20,17,1018,0,0,84,2,2020
84,True,शनिवार 22 फरवरी,22 फरवरी,1582329600000.0,00.00,"शनिवार 22 फरवरी 2020, 00.00 — 06.00",14,Passing clouds.,16,15,1018,1,0,92,2,2020
85,uk,uk,uk,1582351200000.0,06.00,"शनिवार 22 फरवरी 2020, 06.00 — 12.00",9,Fog.,19,14,1021,3,0,90,2,2020
86,uk,uk,uk,1582372800000.0,12.00,"शनिवार 22 फरवरी 2020, 12.00 — 18.00",9,Fog.,22,21,1017,2,320,73,2,2020
87,uk,uk,uk,1582394400000.0,18.00,"शनिवार 22 फरवरी 2020, 18.00 — 00.00",14,Fog.,18,16,1019,0,0,90,2,2020
88,True,रविवार 23 फरवरी,23 फरवरी,1582416000000.0,00.00,"रविवार 23 फरवरी 2020, 00.00 — 06.00",14,Fog.,15,14,1018,0,0,96,2,2020
89,uk,uk,uk,1582437600000.0,06.00,"रविवार 23 फरवरी 2020, 06.00 — 12.00",9,Fog.,23,17,1019,2,50,82,2,2020
90,uk,uk,uk,1582459200000.0,12.00,"रविवार 23 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,25,24,1015,2,50,60,2,2020
91,uk,uk,uk,1582480800000.0,18.00,"रविवार 23 फरवरी 2020, 18.00 — 00.00",13,Clear.,19,17,1016,0,0,88,2,2020
92,True,सोमवार 24 फरवरी,24 फरवरी,1582502400000.0,00.00,"सोमवार 24 फरवरी 2020, 00.00 — 06.00",13,Clear.,16,14,1014,0,0,92,2,2020
93,uk,uk,uk,1582524000000.0,06.00,"सोमवार 24 फरवरी 2020, 06.00 — 12.00",9,Fog.,23,16,1015,2,320,80,2,2020
94,uk,uk,uk,1582545600000.0,12.00,"सोमवार 24 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,26,24,1012,5,320,57,2,2020
95,uk,uk,uk,1582567200000.0,18.00,"सोमवार 24 फरवरी 2020, 18.00 — 00.00",13,Clear.,19,17,1013,0,0,80,2,2020
96,True,मंगलवार 25 फरवरी,25 फरवरी,1582588800000.0,00.00,"मंगलवार 25 फरवरी 2020, 00.00 — 06.00",13,Clear.,15,14,1012,0,0,91,2,2020
97,uk,uk,uk,1582610400000.0,06.00,"मंगलवार 25 फरवरी 2020, 06.00 — 12.00",1,Sunny.,23,16,1014,2,320,76,2,2020
98,uk,uk,uk,1582632000000.0,12.00,"मंगलवार 25 फरवरी 2020, 12.00 — 18.00",3,Haze.,26,25,1011,4,50,45,2,2020
99,uk,uk,uk,1582653600000.0,18.00,"मंगलवार 25 फरवरी 2020, 18.00 — 00.00",13,Clear.,18,16,1014,0,0,78,2,2020
100,True,बुधवार 26 फरवरी,26 फरवरी,1582675200000.0,00.00,"बुधवार 26 फरवरी 2020, 00.00 — 06.00",13,Clear.,15,15,1014,0,0,89,2,2020
101,uk,uk,uk,1582696800000.0,06.00,"बुधवार 26 फरवरी 2020, 06.00 — 12.00",1,Sunny.,26,16,1015,0,0,64,2,2020
102,uk,uk,uk,1582718400000.0,12.00,"बुधवार 26 फरवरी 2020, 12.00 — 18.00",3,Haze.,28,27,1012,5,0,41,2,2020
103,uk,uk,uk,1582740000000.0,18.00,"बुधवार 26 फरवरी 2020, 18.00 — 00.00",13,Clear.,20,19,1014,0,0,74,2,2020
104,True,गुरुवार 27 फरवरी,27 फरवरी,1582761600000.0,00.00,"गुरुवार 27 फरवरी 2020, 00.00 — 06.00",13,Clear.,17,17,1013,0,0,80,2,2020
105,uk,uk,uk,1582783200000.0,06.00,"गुरुवार 27 फरवरी 2020, 06.00 — 12.00",3,Haze.,26,17,1015,4,140,66,2,2020
106,uk,uk,uk,1582804800000.0,12.00,"गुरुवार 27 फरवरी 2020, 12.00 — 18.00",2,Scattered clouds.,29,27,1012,0,0,42,2,2020
107,uk,uk,uk,1582826400000.0,18.00,"गुरुवार 27 फरवरी 2020, 18.00 — 00.00",14,Passing clouds.,21,20,1013,0,0,72,2,2020
108,True,शुक्रवार 28 फरवरी,28 फरवरी,1582848000000.0,00.00,"शुक्रवार 28 फरवरी 2020, 00.00 — 06.00",14,Passing clouds.,19,18,1012,0,0,76,2,2020
109,uk,uk,uk,1582869600000.0,06.00,"शुक्रवार 28 फरवरी 2020, 06.00 — 12.00",2,Scattered clouds.,26,20,1014,3,140,57,2,2020
110,uk,uk,uk,1582891200000.0,12.00,"शुक्रवार 28 फरवरी 2020, 12.00 — 18.00",6,Partly sunny.,29,27,1011,3,140,45,2,2020
111,uk,uk,uk,1582912800000.0,18.00,"शुक्रवार 28 फरवरी 2020, 18.00 — 00.00",14,Passing clouds.,23,21,1012,4,90,70,2,2020
112,True,शनिवार 29 फरवरी,29 फरवरी,1582934400000.0,00.00,"शनिवार 29 फरवरी 2020, 00.00 — 06.00",14,Passing clouds.,20,18,1010,0,0,79,2,2020
113,uk,uk,uk,1582956000000.0,06.00,"शनिवार 29 फरवरी 2020, 06.00 — 12.00",3,Haze.,28,18,1012,2,140,64,2,2020
114,uk,uk,uk,1582977600000.0,12.00,"शनिवार 29 फरवरी 2020, 12.00 — 18.00",1,Sunny.,31,27,1008,2,140,50,2,2020
115,uk,uk,uk,1582999200000.0,18.00,"शनिवार 29 फरवरी 2020, 18.00 — 00.00",14,Haze.,21,19,1012,5,0,74,2,2020
