,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
13,uk,uk,uk,1651644000000.0,06.00,"बुधवार 4 मई 2022, 06.00 — 12.00",1,Sunny.,40.0,40.0,1004,0,0,27,5,2022
14,uk,uk,uk,1651665600000.0,12.00,"बुधवार 4 मई 2022, 12.00 — 18.00",3,Haze.,42.0,40.0,1000,2,270,24,5,2022
15,uk,uk,uk,1651687200000.0,18.00,"बुधवार 4 मई 2022, 18.00 — 00.00",13,Clear.,35.0,29.0,1005,4,50,48,5,2022
16,True,गुरुवार 5 मई,5 मई,1651708800000.0,00.00,"गुरुवार 5 मई 2022, 00.00 — 06.00",13,Clear.,28.0,25.0,1005,0,0,63,5,2022
17,uk,uk,uk,1651730400000.0,06.00,"गुरुवार 5 मई 2022, 06.00 — 12.00",1,Sunny.,37.0,30.0,1006,2,230,46,5,2022
18,uk,uk,uk,1651752000000.0,12.00,"गुरुवार 5 मई 2022, 12.00 — 18.00",3,Haze.,39.0,39.0,1002,0,0,34,5,2022
19,uk,uk,uk,1651773600000.0,18.00,"गुरुवार 5 मई 2022, 18.00 — 00.00",14,Passing clouds.,34.0,30.0,1004,4,320,50,5,2022
20,True,शुक्रवार 6 मई,6 मई,1651795200000.0,00.00,"शुक्रवार 6 मई 2022, 00.00 — 06.00",13,Clear.,29.0,29.0,1004,0,0,63,5,2022
21,uk,uk,uk,1651816800000.0,06.00,"शुक्रवार 6 मई 2022, 06.00 — 12.00",3,Haze.,37.0,33.0,1006,0,0,42,5,2022
22,uk,uk,uk,1651838400000.0,12.00,"शुक्रवार 6 मई 2022, 12.00 — 18.00",6,Partly sunny.,40.0,31.0,1003,2,320,38,5,2022
23,uk,uk,uk,1651860000000.0,18.00,"शुक्रवार 6 मई 2022, 18.00 — 00.00",14,Passing clouds.,30.0,29.0,1004,0,0,52,5,2022
24,True,शनिवार 7 मई,7 मई,1651881600000.0,00.00,"शनिवार 7 मई 2022, 00.00 — 06.00",13,Clear.,28.0,28.0,1004,0,0,51,5,2022
25,uk,uk,uk,1651903200000.0,06.00,"शनिवार 7 मई 2022, 06.00 — 12.00",3,Haze.,31.0,31.0,1007,0,0,50,5,2022
26,uk,uk,uk,1651924800000.0,12.00,"शनिवार 7 मई 2022, 12.00 — 18.00",3,Haze.,41.0,40.0,1001,4,320,30,5,2022
27,uk,uk,uk,1651946400000.0,18.00,"शनिवार 7 मई 2022, 18.00 — 00.00",13,Clear.,32.0,32.0,1002,0,0,42,5,2022
28,True,रविवार 8 मई,8 मई,1651968000000.0,00.00,"रविवार 8 मई 2022, 00.00 — 06.00",13,Clear.,28.0,26.0,1003,0,0,53,5,2022
29,uk,uk,uk,1651989600000.0,06.00,"रविवार 8 मई 2022, 06.00 — 12.00",1,Sunny.,41.0,34.0,1003,0,0,30,5,2022
30,uk,uk,uk,1652011200000.0,12.00,"रविवार 8 मई 2022, 12.00 — 18.00",1,Sunny.,41.0,41.0,997,4,320,22,5,2022
31,uk,uk,uk,1652032800000.0,18.00,"रविवार 8 मई 2022, 18.00 — 00.00",13,Clear.,36.0,33.0,1000,4,90,44,5,2022
32,True,सोमवार 9 मई,9 मई,1652054400000.0,00.00,"सोमवार 9 मई 2022, 00.00 — 06.00",1,Sunny.,29.0,29.0,1002,0,0,67,5,2022
33,uk,uk,uk,1652076000000.0,06.00,"सोमवार 9 मई 2022, 06.00 — 12.00",1,Sunny.,39.0,33.0,1003,0,0,46,5,2022
34,uk,uk,uk,1652097600000.0,12.00,"सोमवार 9 मई 2022, 12.00 — 18.00",1,Sunny.,42.0,40.0,998,2,50,30,5,2022
35,uk,uk,uk,1652119200000.0,18.00,"सोमवार 9 मई 2022, 18.00 — 00.00",13,Clear.,35.0,33.0,1000,0,0,47,5,2022
36,True,मंगलवार 10 मई,10 मई,1652140800000.0,00.00,"मंगलवार 10 मई 2022, 00.00 — 06.00",13,Clear.,31.0,29.0,1001,0,0,64,5,2022
37,uk,uk,uk,1652162400000.0,06.00,"मंगलवार 10 मई 2022, 06.00 — 12.00",1,Sunny.,38.0,35.0,1003,0,0,46,5,2022
38,uk,uk,uk,1652184000000.0,12.00,"मंगलवार 10 मई 2022, 12.00 — 18.00",1,Sunny.,41.0,40.0,998,2,320,36,5,2022
39,uk,uk,uk,1652205600000.0,18.00,"मंगलवार 10 मई 2022, 18.00 — 00.00",13,Clear.,35.0,33.0,1000,0,0,52,5,2022
40,True,बुधवार 11 मई,11 मई,1652227200000.0,00.00,"बुधवार 11 मई 2022, 00.00 — 06.00",13,Clear.,30.0,29.0,1000,0,0,68,5,2022
41,uk,uk,uk,1652248800000.0,06.00,"बुधवार 11 मई 2022, 06.00 — 12.00",1,Sunny.,39.0,34.0,1001,0,0,48,5,2022
42,uk,uk,uk,1652270400000.0,12.00,"बुधवार 11 मई 2022, 12.00 — 18.00",3,Haze.,42.0,41.0,996,2,320,35,5,2022
43,uk,uk,uk,1652292000000.0,18.00,"बुधवार 11 मई 2022, 18.00 — 00.00",13,Clear.,36.0,36.0,998,0,0,49,5,2022
44,True,गुरुवार 12 मई,12 मई,1652313600000.0,00.00,"गुरुवार 12 मई 2022, 00.00 — 06.00",13,Clear.,32.0,30.0,998,0,0,58,5,2022
45,uk,uk,uk,1652335200000.0,06.00,"गुरुवार 12 मई 2022, 06.00 — 12.00",1,Sunny.,40.0,35.0,1000,4,140,45,5,2022
46,uk,uk,uk,1652356800000.0,12.00,"गुरुवार 12 मई 2022, 12.00 — 18.00",2,Scattered clouds.,43.0,42.0,996,0,0,32,5,2022
47,uk,uk,uk,1652378400000.0,18.00,"गुरुवार 12 मई 2022, 18.00 — 00.00",14,Passing clouds.,34.0,32.0,996,0,0,50,5,2022
48,True,शुक्रवार 13 मई,13 मई,1652400000000.0,00.00,"शुक्रवार 13 मई 2022, 00.00 — 06.00",13,Clear.,30.0,25.0,996,0,0,72,5,2022
49,uk,uk,uk,1652421600000.0,06.00,"शुक्रवार 13 मई 2022, 06.00 — 12.00",3,Haze.,35.0,35.0,997,0,0,52,5,2022
50,uk,uk,uk,1652443200000.0,12.00,"शुक्रवार 13 मई 2022, 12.00 — 18.00",1,Sunny.,45.0,43.0,992,4,320,23,5,2022
51,uk,uk,uk,1652464800000.0,18.00,"शुक्रवार 13 मई 2022, 18.00 — 00.00",13,Clear.,36.0,33.0,994,0,0,41,5,2022
52,True,शनिवार 14 मई,14 मई,1652486400000.0,00.00,"शनिवार 14 मई 2022, 00.00 — 06.00",13,Clear.,31.0,28.0,994,0,0,48,5,2022
53,uk,uk,uk,1652508000000.0,06.00,"शनिवार 14 मई 2022, 06.00 — 12.00",1,Sunny.,43.0,43.0,996,6,320,25,5,2022
54,uk,uk,uk,1652529600000.0,12.00,"शनिवार 14 मई 2022, 12.00 — 18.00",3,Haze.,44.0,44.0,994,6,320,22,5,2022
55,uk,uk,uk,1652551200000.0,18.00,"शनिवार 14 मई 2022, 18.00 — 00.00",14,Haze.,35.0,32.0,996,0,0,44,5,2022
56,True,रविवार 15 मई,15 मई,1652572800000.0,00.00,"रविवार 15 मई 2022, 00.00 — 06.00",6,Partly sunny.,35.0,35.0,997,0,0,34,5,2022
57,uk,uk,uk,1652594400000.0,06.00,"रविवार 15 मई 2022, 06.00 — 12.00",2,Scattered clouds.,39.0,39.0,998,6,270,32,5,2022
58,uk,uk,uk,1652616000000.0,12.00,"रविवार 15 मई 2022, 12.00 — 18.00",7,Overcast.,43.0,43.0,995,4,230,27,5,2022
59,uk,uk,uk,1652637600000.0,18.00,"रविवार 15 मई 2022, 18.00 — 00.00",14,Passing clouds.,37.0,37.0,998,0,0,37,5,2022
60,True,सोमवार 16 मई,16 मई,1652659200000.0,00.00,"सोमवार 16 मई 2022, 00.00 — 06.00",14,Haze.,36.0,36.0,997,4,270,34,5,2022
61,uk,uk,uk,1652680800000.0,06.00,"सोमवार 16 मई 2022, 06.00 — 12.00",6,Partly sunny.,42.0,38.0,998,7,250,28,5,2022
62,uk,uk,uk,1652702400000.0,12.00,"सोमवार 16 मई 2022, 12.00 — 18.00",1,Sunny.,44.0,43.0,996,6,270,24,5,2022
63,uk,uk,uk,1652724000000.0,18.00,"सोमवार 16 मई 2022, 18.00 — 00.00",13,Clear.,34.0,31.0,998,0,0,32,5,2022
64,True,मंगलवार 17 मई,17 मई,1652745600000.0,00.00,"मंगलवार 17 मई 2022, 00.00 — 06.00",13,Clear.,30.0,30.0,998,2,230,34,5,2022
65,uk,uk,uk,1652767200000.0,06.00,"मंगलवार 17 मई 2022, 06.00 — 12.00",1,Sunny.,42.0,37.0,999,4,270,30,5,2022
66,uk,uk,uk,1652788800000.0,12.00,"मंगलवार 17 मई 2022, 12.00 — 18.00",3,Haze.,43.0,42.0,996,5,320,24,5,2022
67,uk,uk,uk,1652810400000.0,18.00,"मंगलवार 17 मई 2022, 18.00 — 00.00",13,Clear.,34.0,32.0,998,0,0,40,5,2022
68,True,बुधवार 18 मई,18 मई,1652832000000.0,00.00,"बुधवार 18 मई 2022, 00.00 — 06.00",14,Haze.,31.0,29.0,999,0,0,51,5,2022
69,uk,uk,uk,1652853600000.0,06.00,"बुधवार 18 मई 2022, 06.00 — 12.00",2,Scattered clouds.,35.0,35.0,1001,0,0,34,5,2022
70,uk,uk,uk,1652875200000.0,12.00,"बुधवार 18 मई 2022, 12.00 — 18.00",2,Scattered clouds.,44.0,43.0,997,2,230,28,5,2022
71,uk,uk,uk,1652896800000.0,18.00,"बुधवार 18 मई 2022, 18.00 — 00.00",13,Clear.,34.0,32.0,1000,0,0,46,5,2022
72,True,गुरुवार 19 मई,19 मई,1652918400000.0,00.00,"गुरुवार 19 मई 2022, 00.00 — 06.00",13,Clear.,31.0,28.0,1001,0,0,58,5,2022
73,uk,uk,uk,1652940000000.0,06.00,"गुरुवार 19 मई 2022, 06.00 — 12.00",1,Sunny.,43.0,35.0,1002,0,0,36,5,2022
74,uk,uk,uk,1652961600000.0,12.00,"गुरुवार 19 मई 2022, 12.00 — 18.00",1,Sunny.,45.0,43.0,997,2,230,31,5,2022
75,uk,uk,uk,1652983200000.0,18.00,"गुरुवार 19 मई 2022, 18.00 — 00.00",13,Clear.,34.0,31.0,997,0,0,47,5,2022
76,True,शुक्रवार 20 मई,20 मई,1653004800000.0,00.00,"शुक्रवार 20 मई 2022, 00.00 — 06.00",13,Clear.,30.0,30.0,997,0,0,53,5,2022
77,uk,uk,uk,1653026400000.0,06.00,"शुक्रवार 20 मई 2022, 06.00 — 12.00",3,Haze.,44.0,38.0,998,4,270,30,5,2022
78,uk,uk,uk,1653048000000.0,12.00,"शुक्रवार 20 मई 2022, 12.00 — 18.00",1,Sunny.,44.0,44.0,994,4,270,31,5,2022
79,uk,uk,uk,1653069600000.0,18.00,"शुक्रवार 20 मई 2022, 18.00 — 00.00",13,Clear.,37.0,33.0,995,0,0,40,5,2022
80,True,शनिवार 21 मई,21 मई,1653091200000.0,00.00,"शनिवार 21 मई 2022, 00.00 — 06.00",22,Thunderstorms. Passing clouds.,33.0,31.0,996,4,0,52,5,2022
81,uk,uk,uk,1653112800000.0,06.00,"शनिवार 21 मई 2022, 06.00 — 12.00",2,Scattered clouds.,38.0,32.0,998,0,0,50,5,2022
82,uk,uk,uk,1653134400000.0,12.00,"शनिवार 21 मई 2022, 12.00 — 18.00",3,Haze.,42.0,42.0,993,0,0,28,5,2022
83,uk,uk,uk,1653156000000.0,18.00,"शनिवार 21 मई 2022, 18.00 — 00.00",13,Clear.,37.0,35.0,992,3,230,30,5,2022
84,True,रविवार 22 मई,22 मई,1653177600000.0,00.00,"रविवार 22 मई 2022, 00.00 — 06.00",14,Passing clouds.,30.0,29.0,994,0,0,45,5,2022
85,uk,uk,uk,1653199200000.0,06.00,"रविवार 22 मई 2022, 06.00 — 12.00",1,Sunny.,39.0,33.0,994,2,270,34,5,2022
86,uk,uk,uk,1653220800000.0,12.00,"रविवार 22 मई 2022, 12.00 — 18.00",22,Thundershowers. Overcast.,39.0,36.0,992,1,270,26,5,2022
87,uk,uk,uk,1653242400000.0,18.00,"रविवार 22 मई 2022, 18.00 — 00.00",14,Haze.,33.0,31.0,994,0,0,40,5,2022
88,True,सोमवार 23 मई,23 मई,1653264000000.0,00.00,"सोमवार 23 मई 2022, 00.00 — 06.00",14,Passing clouds.,30.0,28.0,994,0,0,52,5,2022
89,uk,uk,uk,1653285600000.0,06.00,"सोमवार 23 मई 2022, 06.00 — 12.00",1,Sunny.,34.0,28.0,998,6,230,50,5,2022
90,uk,uk,uk,1653307200000.0,12.00,"सोमवार 23 मई 2022, 12.00 — 18.00",7,Overcast.,28.0,25.0,996,0,0,60,5,2022
91,uk,uk,uk,1653328800000.0,18.00,"सोमवार 23 मई 2022, 18.00 — 00.00",14,Haze.,25.0,25.0,998,0,0,69,5,2022
92,True,मंगलवार 24 मई,24 मई,1653350400000.0,00.00,"मंगलवार 24 मई 2022, 00.00 — 06.00",22,Thundershowers. Overcast.,25.0,23.0,1003,4,320,71,5,2022
93,uk,uk,uk,1653372000000.0,06.00,"मंगलवार 24 मई 2022, 06.00 — 12.00",2,Scattered clouds.,33.0,27.0,1004,0,0,56,5,2022
94,uk,uk,uk,1653393600000.0,12.00,"मंगलवार 24 मई 2022, 12.00 — 18.00",3,Haze.,36.0,35.0,1002,0,0,39,5,2022
95,uk,uk,uk,1653415200000.0,18.00,"मंगलवार 24 मई 2022, 18.00 — 00.00",13,Clear.,32.0,30.0,1004,0,0,56,5,2022
96,True,बुधवार 25 मई,25 मई,1653436800000.0,00.00,"बुधवार 25 मई 2022, 00.00 — 06.00",2,Scattered clouds.,26.0,26.0,1004,0,0,75,5,2022
97,uk,uk,uk,1653458400000.0,06.00,"बुधवार 25 मई 2022, 06.00 — 12.00",2,Scattered clouds.,36.0,36.0,1004,0,0,39,5,2022
98,uk,uk,uk,1653480000000.0,12.00,"बुधवार 25 मई 2022, 12.00 — 18.00",2,Scattered clouds.,39.0,38.0,1000,0,0,28,5,2022
99,uk,uk,uk,1653501600000.0,18.00,"बुधवार 25 मई 2022, 18.00 — 00.00",13,Clear.,32.0,30.0,1003,0,0,54,5,2022
100,True,गुरुवार 26 मई,26 मई,1653523200000.0,00.00,"गुरुवार 26 मई 2022, 00.00 — 06.00",1,Sunny.,26.0,26.0,1003,0,0,73,5,2022
101,uk,uk,uk,1653544800000.0,06.00,"गुरुवार 26 मई 2022, 06.00 — 12.00",1,Sunny.,39.0,33.0,1003,3,320,40,5,2022
102,uk,uk,uk,1653566400000.0,12.00,"गुरुवार 26 मई 2022, 12.00 — 18.00",6,Partly sunny.,40.0,37.0,998,12,320,28,5,2022
103,uk,uk,uk,1653588000000.0,18.00,"गुरुवार 26 मई 2022, 18.00 — 00.00",22,Thunderstorms. Passing clouds.,31.0,31.0,1000,6,270,45,5,2022
104,True,शुक्रवार 27 मई,27 मई,1653609600000.0,00.00,"शुक्रवार 27 मई 2022, 00.00 — 06.00",14,Passing clouds.,28.0,27.0,998,0,0,67,5,2022
105,uk,uk,uk,1653631200000.0,06.00,"शुक्रवार 27 मई 2022, 06.00 — 12.00",6,Partly sunny.,38.0,32.0,1001,3,320,43,5,2022
106,uk,uk,uk,1653652800000.0,12.00,"शुक्रवार 27 मई 2022, 12.00 — 18.00",3,Haze.,42.0,31.0,996,5,320,37,5,2022
107,uk,uk,uk,1653674400000.0,18.00,"शुक्रवार 27 मई 2022, 18.00 — 00.00",14,Passing clouds.,32.0,30.0,998,3,320,52,5,2022
108,True,शनिवार 28 मई,28 मई,1653696000000.0,00.00,"शनिवार 28 मई 2022, 00.00 — 06.00",13,Clear.,31.0,30.0,996,3,320,48,5,2022
109,uk,uk,uk,1653717600000.0,06.00,"शनिवार 28 मई 2022, 06.00 — 12.00",1,Sunny.,35.0,35.0,999,7,270,45,5,2022
110,uk,uk,uk,1653739200000.0,12.00,"शनिवार 28 मई 2022, 12.00 — 18.00",2,Scattered clouds.,42.0,41.0,994,2,230,28,5,2022
111,uk,uk,uk,1653760800000.0,18.00,"शनिवार 28 मई 2022, 18.00 — 00.00",13,Clear.,36.0,33.0,996,0,0,46,5,2022
112,True,रविवार 29 मई,29 मई,1653782400000.0,00.00,"रविवार 29 मई 2022, 00.00 — 06.00",13,Clear.,34.0,31.0,996,2,270,52,5,2022
113,uk,uk,uk,1653804000000.0,06.00,"रविवार 29 मई 2022, 06.00 — 12.00",6,Partly sunny.,40.0,36.0,998,5,270,40,5,2022
114,uk,uk,uk,1653825600000.0,12.00,"रविवार 29 मई 2022, 12.00 — 18.00",2,Scattered clouds.,43.0,36.0,996,5,270,32,5,2022
115,uk,uk,uk,1653847200000.0,18.00,"रविवार 29 मई 2022, 18.00 — 00.00",14,Passing clouds.,33.0,33.0,998,0,0,48,5,2022
116,True,सोमवार 30 मई,30 मई,1653868800000.0,00.00,"सोमवार 30 मई 2022, 00.00 — 06.00",14,Haze.,33.0,30.0,998,3,230,50,5,2022
117,uk,uk,uk,1653890400000.0,06.00,"सोमवार 30 मई 2022, 06.00 — 12.00",1,Sunny.,40.0,36.0,999,2,270,40,5,2022
118,uk,uk,uk,1653912000000.0,12.00,"सोमवार 30 मई 2022, 12.00 — 18.00",2,Scattered clouds.,45.0,45.0,996,4,270,16,5,2022
119,uk,uk,uk,1653933600000.0,18.00,"सोमवार 30 मई 2022, 18.00 — 00.00",14,Passing clouds.,37.0,34.0,998,0,0,44,5,2022
120,True,मंगलवार 31 मई,31 मई,1653955200000.0,00.00,"मंगलवार 31 मई 2022, 00.00 — 06.00",14,Passing clouds.,31.0,31.0,998,0,0,50,5,2022
121,uk,uk,uk,1653976800000.0,06.00,"मंगलवार 31 मई 2022, 06.00 — 12.00",1,Sunny.,42.0,37.0,998,5,270,28,5,2022
122,uk,uk,uk,1653998400000.0,12.00,"मंगलवार 31 मई 2022, 12.00 — 18.00",3,Haze.,43.0,41.0,996,5,320,20,5,2022
123,uk,uk,uk,1654020000000.0,18.00,"मंगलवार 31 मई 2022, 18.00 — 00.00",13,Clear.,36.0,31.0,998,0,0,43,5,2022
