,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
44,True,सोमवार 12 अक्टूबर,12 अक्टूबर,1602460800000.0,00.00,"सोमवार 12 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,20,20,1005,0,0,84,10,2020
45,uk,uk,uk,1602482400000.0,06.00,"सोमवार 12 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,24,24,1006,0,0,78,10,2020
46,uk,uk,uk,1602504000000.0,12.00,"सोमवार 12 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,36,32,1001,0,0,40,10,2020
47,uk,uk,uk,1602525600000.0,18.00,"सोमवार 12 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,25,23,1004,0,0,68,10,2020
48,True,मंगलवार 13 अक्टूबर,13 अक्टूबर,1602547200000.0,00.00,"मंगलवार 13 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,22,22,1004,0,0,82,10,2020
49,uk,uk,uk,1602568800000.0,06.00,"मंगलवार 13 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,34,25,1006,1,140,62,10,2020
50,uk,uk,uk,1602590400000.0,12.00,"मंगलवार 13 अक्टूबर 2020, 12.00 — 18.00",2,Scattered clouds.,35,32,1002,1,140,54,10,2020
51,uk,uk,uk,1602612000000.0,18.00,"मंगलवार 13 अक्टूबर 2020, 18.00 — 00.00",14,Haze.,29,27,1005,0,0,68,10,2020
52,True,बुधवार 14 अक्टूबर,14 अक्टूबर,1602633600000.0,00.00,"बुधवार 14 अक्टूबर 2020, 00.00 — 06.00",14,Passing clouds.,26,25,1005,0,0,78,10,2020
53,uk,uk,uk,1602655200000.0,06.00,"बुधवार 14 अक्टूबर 2020, 06.00 — 12.00",2,Scattered clouds.,32,27,1008,0,0,67,10,2020
54,uk,uk,uk,1602676800000.0,12.00,"बुधवार 14 अक्टूबर 2020, 12.00 — 18.00",3,Haze.,34,32,1004,0,0,48,10,2020
55,uk,uk,uk,1602698400000.0,18.00,"बुधवार 14 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,29,26,1006,0,0,72,10,2020
56,True,गुरुवार 15 अक्टूबर,15 अक्टूबर,1602720000000.0,00.00,"गुरुवार 15 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,25,23,1007,0,0,82,10,2020
57,uk,uk,uk,1602741600000.0,06.00,"गुरुवार 15 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,33,27,1008,0,0,64,10,2020
58,uk,uk,uk,1602763200000.0,12.00,"गुरुवार 15 अक्टूबर 2020, 12.00 — 18.00",2,Scattered clouds.,35,32,1004,0,0,51,10,2020
59,uk,uk,uk,1602784800000.0,18.00,"गुरुवार 15 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,29,26,1006,0,0,64,10,2020
60,True,शुक्रवार 16 अक्टूबर,16 अक्टूबर,1602806400000.0,00.00,"शुक्रवार 16 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,25,24,1006,0,0,71,10,2020
61,uk,uk,uk,1602828000000.0,06.00,"शुक्रवार 16 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,34,26,1008,0,0,56,10,2020
62,uk,uk,uk,1602849600000.0,12.00,"शुक्रवार 16 अक्टूबर 2020, 12.00 — 18.00",2,Scattered clouds.,35,35,1004,0,0,40,10,2020
63,uk,uk,uk,1602871200000.0,18.00,"शुक्रवार 16 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,28,25,1006,0,0,62,10,2020
64,True,शनिवार 17 अक्टूबर,17 अक्टूबर,1602892800000.0,00.00,"शनिवार 17 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,22,22,1008,0,0,81,10,2020
65,uk,uk,uk,1602914400000.0,06.00,"शनिवार 17 अक्टूबर 2020, 06.00 — 12.00",2,Scattered clouds.,33,25,1009,0,0,53,10,2020
66,uk,uk,uk,1602936000000.0,12.00,"शनिवार 17 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,31,1005,0,0,48,10,2020
67,uk,uk,uk,1602957600000.0,18.00,"शनिवार 17 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,26,24,1007,0,0,68,10,2020
68,True,रविवार 18 अक्टूबर,18 अक्टूबर,1602979200000.0,00.00,"रविवार 18 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,22,22,1008,0,0,84,10,2020
69,uk,uk,uk,1603000800000.0,06.00,"रविवार 18 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,33,25,1009,0,0,56,10,2020
70,uk,uk,uk,1603022400000.0,12.00,"रविवार 18 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,32,1006,0,0,44,10,2020
71,uk,uk,uk,1603044000000.0,18.00,"रविवार 18 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,27,24,1007,0,0,62,10,2020
72,True,सोमवार 19 अक्टूबर,19 अक्टूबर,1603065600000.0,00.00,"सोमवार 19 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,24,23,1008,0,0,75,10,2020
73,uk,uk,uk,1603087200000.0,06.00,"सोमवार 19 अक्टूबर 2020, 06.00 — 12.00",2,Scattered clouds.,31,25,1010,0,0,50,10,2020
74,uk,uk,uk,1603108800000.0,12.00,"सोमवार 19 अक्टूबर 2020, 12.00 — 18.00",14,Passing clouds.,28,28,1006,0,0,55,10,2020
75,uk,uk,uk,1603130400000.0,18.00,"सोमवार 19 अक्टूबर 2020, 18.00 — 00.00",14,Passing clouds.,25,23,1007,0,0,64,10,2020
76,True,मंगलवार 20 अक्टूबर,20 अक्टूबर,1603152000000.0,00.00,"मंगलवार 20 अक्टूबर 2020, 00.00 — 06.00",14,Passing clouds.,22,20,1007,0,0,72,10,2020
77,uk,uk,uk,1603173600000.0,06.00,"मंगलवार 20 अक्टूबर 2020, 06.00 — 12.00",2,Scattered clouds.,32,24,1009,0,0,42,10,2020
78,uk,uk,uk,1603195200000.0,12.00,"मंगलवार 20 अक्टूबर 2020, 12.00 — 18.00",2,Scattered clouds.,33,29,1006,0,0,31,10,2020
79,uk,uk,uk,1603216800000.0,18.00,"मंगलवार 20 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,22,20,1009,0,0,64,10,2020
80,True,बुधवार 21 अक्टूबर,21 अक्टूबर,1603238400000.0,00.00,"बुधवार 21 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,19,17,1010,0,0,72,10,2020
81,uk,uk,uk,1603260000000.0,06.00,"बुधवार 21 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,32,22,1010,0,0,44,10,2020
82,uk,uk,uk,1603281600000.0,12.00,"बुधवार 21 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,29,1006,0,0,32,10,2020
83,uk,uk,uk,1603303200000.0,18.00,"बुधवार 21 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,22,20,1008,0,0,64,10,2020
84,True,गुरुवार 22 अक्टूबर,22 अक्टूबर,1603324800000.0,00.00,"गुरुवार 22 अक्टूबर 2020, 00.00 — 06.00",14,Passing clouds.,20,20,1007,0,0,66,10,2020
85,uk,uk,uk,1603346400000.0,06.00,"गुरुवार 22 अक्टूबर 2020, 06.00 — 12.00",6,Partly sunny.,29,21,1008,0,0,55,10,2020
86,uk,uk,uk,1603368000000.0,12.00,"गुरुवार 22 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,29,1005,0,0,34,10,2020
87,uk,uk,uk,1603389600000.0,18.00,"गुरुवार 22 अक्टूबर 2020, 18.00 — 00.00",14,Haze.,22,20,1007,0,0,66,10,2020
88,True,शुक्रवार 23 अक्टूबर,23 अक्टूबर,1603411200000.0,00.00,"शुक्रवार 23 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,19,18,1007,0,0,76,10,2020
89,uk,uk,uk,1603432800000.0,06.00,"शुक्रवार 23 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,31,22,1008,0,0,54,10,2020
90,uk,uk,uk,1603454400000.0,12.00,"शुक्रवार 23 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,29,1004,0,0,38,10,2020
91,uk,uk,uk,1603476000000.0,18.00,"शुक्रवार 23 अक्टूबर 2020, 18.00 — 00.00",14,Haze.,23,21,1007,0,0,70,10,2020
92,True,शनिवार 24 अक्टूबर,24 अक्टूबर,1603497600000.0,00.00,"शनिवार 24 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,20,19,1007,0,0,76,10,2020
93,uk,uk,uk,1603519200000.0,06.00,"शनिवार 24 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,32,22,1008,0,0,56,10,2020
94,uk,uk,uk,1603540800000.0,12.00,"शनिवार 24 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,35,30,1005,2,230,36,10,2020
95,uk,uk,uk,1603562400000.0,18.00,"शनिवार 24 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,23,21,1009,0,0,68,10,2020
96,True,रविवार 25 अक्टूबर,25 अक्टूबर,1603584000000.0,00.00,"रविवार 25 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,19,18,1010,0,0,78,10,2020
97,uk,uk,uk,1603605600000.0,06.00,"रविवार 25 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,32,21,1012,2,90,52,10,2020
98,uk,uk,uk,1603627200000.0,12.00,"रविवार 25 अक्टूबर 2020, 12.00 — 18.00",3,Haze.,35,29,1008,0,0,36,10,2020
99,uk,uk,uk,1603648800000.0,18.00,"रविवार 25 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,22,20,1011,0,0,60,10,2020
100,True,सोमवार 26 अक्टूबर,26 अक्टूबर,1603670400000.0,00.00,"सोमवार 26 अक्टूबर 2020, 00.00 — 06.00",14,Passing clouds.,20,20,1012,0,0,68,10,2020
101,uk,uk,uk,1603692000000.0,06.00,"सोमवार 26 अक्टूबर 2020, 06.00 — 12.00",2,Scattered clouds.,32,24,1013,0,0,46,10,2020
102,uk,uk,uk,1603713600000.0,12.00,"सोमवार 26 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,34,28,1010,0,0,34,10,2020
103,uk,uk,uk,1603735200000.0,18.00,"सोमवार 26 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,22,20,1011,0,0,69,10,2020
104,True,मंगलवार 27 अक्टूबर,27 अक्टूबर,1603756800000.0,00.00,"मंगलवार 27 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,18,17,1011,0,0,76,10,2020
105,uk,uk,uk,1603778400000.0,06.00,"मंगलवार 27 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,30,20,1013,0,0,54,10,2020
106,uk,uk,uk,1603800000000.0,12.00,"मंगलवार 27 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,33,27,1010,0,0,35,10,2020
107,uk,uk,uk,1603821600000.0,18.00,"मंगलवार 27 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,21,18,1012,0,0,68,10,2020
108,True,बुधवार 28 अक्टूबर,28 अक्टूबर,1603843200000.0,00.00,"बुधवार 28 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,18,16,1012,0,0,77,10,2020
109,uk,uk,uk,1603864800000.0,06.00,"बुधवार 28 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,29,18,1014,0,0,54,10,2020
110,uk,uk,uk,1603886400000.0,12.00,"बुधवार 28 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,32,27,1010,0,0,37,10,2020
111,uk,uk,uk,1603908000000.0,18.00,"बुधवार 28 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,20,18,1013,0,0,69,10,2020
112,True,गुरुवार 29 अक्टूबर,29 अक्टूबर,1603929600000.0,00.00,"गुरुवार 29 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,17,15,1013,0,0,78,10,2020
113,uk,uk,uk,1603951200000.0,06.00,"गुरुवार 29 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,30,19,1014,0,0,52,10,2020
114,uk,uk,uk,1603972800000.0,12.00,"गुरुवार 29 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,33,28,1011,0,0,34,10,2020
115,uk,uk,uk,1603994400000.0,18.00,"गुरुवार 29 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,21,21,1013,0,0,60,10,2020
116,True,शुक्रवार 30 अक्टूबर,30 अक्टूबर,1604016000000.0,00.00,"शुक्रवार 30 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,17,16,1014,0,0,78,10,2020
117,uk,uk,uk,1604037600000.0,06.00,"शुक्रवार 30 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,29,19,1014,0,0,54,10,2020
118,uk,uk,uk,1604059200000.0,12.00,"शुक्रवार 30 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,31,27,1010,0,0,36,10,2020
119,uk,uk,uk,1604080800000.0,18.00,"शुक्रवार 30 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,20,17,1013,0,0,65,10,2020
120,True,शनिवार 31 अक्टूबर,31 अक्टूबर,1604102400000.0,00.00,"शनिवार 31 अक्टूबर 2020, 00.00 — 06.00",13,Clear.,16,15,1014,0,0,73,10,2020
121,uk,uk,uk,1604124000000.0,06.00,"शनिवार 31 अक्टूबर 2020, 06.00 — 12.00",1,Sunny.,28,18,1015,0,0,58,10,2020
122,uk,uk,uk,1604145600000.0,12.00,"शनिवार 31 अक्टूबर 2020, 12.00 — 18.00",1,Sunny.,30,25,1011,0,0,38,10,2020
123,uk,uk,uk,1604167200000.0,18.00,"शनिवार 31 अक्टूबर 2020, 18.00 — 00.00",13,Clear.,19,17,1014,0,0,69,10,2020
