,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
94,uk,uk,uk,1643025600000.0,12.00,"सोमवार 24 जनवरी 2022, 12.00 — 18.00",6,Partly sunny.,18,17,1013,2,320,54,1,2022
95,uk,uk,uk,1643047200000.0,18.00,"सोमवार 24 जनवरी 2022, 18.00 — 00.00",14,Passing clouds.,13,11,1016,0,0,85,1,2022
96,True,मंगलवार 25 जनवरी,25 जनवरी,1643068800000.0,00.00,"मंगलवार 25 जनवरी 2022, 00.00 — 06.00",17,Overcast.,11,10,1015,0,0,91,1,2022
97,uk,uk,uk,1643090400000.0,06.00,"मंगलवार 25 जनवरी 2022, 06.00 — 12.00",9,Fog.,17,11,1016,2,320,68,1,2022
98,uk,uk,uk,1643112000000.0,12.00,"मंगलवार 25 जनवरी 2022, 12.00 — 18.00",2,Scattered clouds.,19,16,1013,0,0,46,1,2022
99,uk,uk,uk,1643133600000.0,18.00,"मंगलवार 25 जनवरी 2022, 18.00 — 00.00",14,Fog.,14,12,1016,2,320,80,1,2022
100,True,बुधवार 26 जनवरी,26 जनवरी,1643155200000.0,00.00,"बुधवार 26 जनवरी 2022, 00.00 — 06.00",14,Fog.,11,9,1016,0,0,88,1,2022
101,uk,uk,uk,1643176800000.0,06.00,"बुधवार 26 जनवरी 2022, 06.00 — 12.00",9,Fog.,17,10,1017,3,320,72,1,2022
102,uk,uk,uk,1643198400000.0,12.00,"बुधवार 26 जनवरी 2022, 12.00 — 18.00",2,Scattered clouds.,18,16,1015,6,230,56,1,2022
103,uk,uk,uk,1643220000000.0,18.00,"बुधवार 26 जनवरी 2022, 18.00 — 00.00",13,Clear.,11,10,1017,0,0,84,1,2022
104,True,गुरुवार 27 जनवरी,27 जनवरी,1643241600000.0,00.00,"गुरुवार 27 जनवरी 2022, 00.00 — 06.00",14,Fog.,8,7,1017,0,0,91,1,2022
105,uk,uk,uk,1643263200000.0,06.00,"गुरुवार 27 जनवरी 2022, 06.00 — 12.00",1,Sunny.,18,9,1018,2,320,70,1,2022
106,uk,uk,uk,1643284800000.0,12.00,"गुरुवार 27 जनवरी 2022, 12.00 — 18.00",2,Scattered clouds.,20,17,1016,2,320,46,1,2022
107,uk,uk,uk,1643306400000.0,18.00,"गुरुवार 27 जनवरी 2022, 18.00 — 00.00",13,Clear.,11,9,1018,0,0,86,1,2022
108,True,शुक्रवार 28 जनवरी,28 जनवरी,1643328000000.0,00.00,"शुक्रवार 28 जनवरी 2022, 00.00 — 06.00",14,Fog.,6,6,1017,0,0,91,1,2022
109,uk,uk,uk,1643349600000.0,06.00,"शुक्रवार 28 जनवरी 2022, 06.00 — 12.00",1,Sunny.,19,8,1019,2,320,57,1,2022
110,uk,uk,uk,1643371200000.0,12.00,"शुक्रवार 28 जनवरी 2022, 12.00 — 18.00",1,Sunny.,22,19,1016,2,270,28,1,2022
111,uk,uk,uk,1643392800000.0,18.00,"शुक्रवार 28 जनवरी 2022, 18.00 — 00.00",13,Clear.,11,8,1019,0,0,78,1,2022
112,True,शनिवार 29 जनवरी,29 जनवरी,1643414400000.0,00.00,"शनिवार 29 जनवरी 2022, 00.00 — 06.00",13,Clear.,6,6,1018,0,0,86,1,2022
113,uk,uk,uk,1643436000000.0,06.00,"शनिवार 29 जनवरी 2022, 06.00 — 12.00",1,Sunny.,22,8,1019,2,320,56,1,2022
114,uk,uk,uk,1643457600000.0,12.00,"शनिवार 29 जनवरी 2022, 12.00 — 18.00",1,Sunny.,24,21,1015,3,320,36,1,2022
115,uk,uk,uk,1643479200000.0,18.00,"शनिवार 29 जनवरी 2022, 18.00 — 00.00",13,Clear.,14,10,1017,0,0,81,1,2022
116,True,रविवार 30 जनवरी,30 जनवरी,1643500800000.0,00.00,"रविवार 30 जनवरी 2022, 00.00 — 06.00",13,Clear.,9,8,1015,0,0,90,1,2022
117,uk,uk,uk,1643522400000.0,06.00,"रविवार 30 जनवरी 2022, 06.00 — 12.00",1,Sunny.,22,10,1014,2,230,58,1,2022
118,uk,uk,uk,1643544000000.0,12.00,"रविवार 30 जनवरी 2022, 12.00 — 18.00",1,Sunny.,27,23,1009,6,270,26,1,2022
119,uk,uk,uk,1643565600000.0,18.00,"रविवार 30 जनवरी 2022, 18.00 — 00.00",13,Clear.,14,12,1012,0,0,72,1,2022
120,True,सोमवार 31 जनवरी,31 जनवरी,1643587200000.0,00.00,"सोमवार 31 जनवरी 2022, 00.00 — 06.00",13,Clear.,10,9,1011,0,0,86,1,2022
121,uk,uk,uk,1643608800000.0,06.00,"सोमवार 31 जनवरी 2022, 06.00 — 12.00",1,Sunny.,23,10,1013,0,0,63,1,2022
122,uk,uk,uk,1643630400000.0,12.00,"सोमवार 31 जनवरी 2022, 12.00 — 18.00",1,Sunny.,27,23,1010,0,0,39,1,2022
123,uk,uk,uk,1643652000000.0,18.00,"सोमवार 31 जनवरी 2022, 18.00 — 00.00",13,Clear.,16,14,1012,0,0,86,1,2022
